product_id,category,subcategory,brand,product_name,price,cost,margin_pct,rating,stock_status
P01593,Books & Media,Non-Fiction,Marvel,Marvel Non-Fiction Monitored 24hour foc,502.91,384.15,30.91,4.8,In Stock
P01594,Books & Media,Magazines,Sony Music,Sony Music Magazines Customer-focused neu,1488.31,1218.48,22.14,4.3,In Stock
P01595,Books & Media,Non-Fiction,Penguin,Penguin Non-Fiction Profound composite h,2492.11,2081.13,19.75,3.9,Out of Stock
P01596,Books & Media,Movies,Scholastic,Scholastic Movies Profound impactful f,102.51,84.15,21.81,3.8,Limited
P01597,Books & Media,Academic,Sony Music,Sony Music Academic Distributed object-o,2000.21,1641.67,21.84,4.8,Limited
P01598,Books & Media,Non-Fiction,T-Series,T-Series Non-Fiction Enhanced uniform att,590.89,492.93,19.87,3.7,In Stock
P01599,Books & Media,Music,Harper,Harper Music Adaptive well-modula,1885.14,1570.79,20.01,4.9,In Stock
P01600,Books & Media,Fiction,Scholastic,Scholastic Fiction Persevering high-lev,615.57,484.64,27.02,4.4,Limited
P01601,Books & Media,Academic,DC,DC Academic Focused zero adminis,1911.42,1555.53,22.88,4.8,In Stock
P01602,Books & Media,Gaming,Sony Music,Sony Music Gaming Business-focused res,2805.29,2128.73,31.78,4.6,In Stock
P01603,Books & Media,Fiction,Scholastic,Scholastic Fiction Exclusive empowering,2355.35,1954.78,20.49,3.7,Limited
P01604,Books & Media,Gaming,Harper,Harper Gaming Triple-buffered heur,427.29,341.1,25.27,4.6,In Stock
P01605,Books & Media,Non-Fiction,Sony Music,Sony Music Non-Fiction Reverse-engineered 5,2984.83,2464.93,21.09,4.1,In Stock
P01606,Books & Media,Gaming,Universal,Universal Gaming Extended uniform pro,1495.22,1111.37,34.54,4.4,In Stock
P01607,Books & Media,Academic,Marvel,Marvel Academic Total zero tolerance,1210.62,950.71,27.34,4.3,Limited
P01608,Books & Media,Comics,Universal,Universal Comics Secured composite ex,341.58,262.44,30.15,4.3,In Stock
P01609,Books & Media,Non-Fiction,Marvel,Marvel Non-Fiction User-centric bi-dire,1148.32,945.46,21.46,4.8,In Stock
P01610,Books & Media,Gaming,Scholastic,Scholastic Gaming Extended global inte,2770.54,2327.94,19.01,4.0,In Stock
P01611,Books & Media,Magazines,T-Series,T-Series Magazines Organized mission-cr,517.15,390.28,32.51,5.0,Limited
P01612,Books & Media,Comics,Marvel,Marvel Comics User-centric recipro,2500.51,2102.16,18.95,3.7,In Stock
P01613,Books & Media,Movies,Penguin,Penguin Movies User-centric radical,2118.45,1691.78,25.22,3.6,In Stock
P01614,Books & Media,Non-Fiction,T-Series,T-Series Non-Fiction Proactive bi-directi,2528.41,1903.95,32.8,3.5,In Stock
P01615,Books & Media,Academic,Harper,Harper Academic Sharable methodical ,809.88,685.11,18.21,4.7,Limited
P01616,Books & Media,Academic,Scholastic,Scholastic Academic Balanced actuating a,1461.79,1214.29,20.38,4.3,In Stock
P01617,Books & Media,Gaming,Universal,Universal Gaming Configurable tertiar,2195.14,1748.45,25.55,4.5,In Stock
P01618,Books & Media,Magazines,Harper,Harper Magazines Down-sized multi-sta,551.23,414.52,32.98,3.5,In Stock
P01619,Books & Media,Academic,Penguin,Penguin Academic Right-sized transiti,1248.93,997.54,25.2,4.9,Limited
P01620,Books & Media,Magazines,Zee Music,Zee Music Magazines Ergonomic high-level,986.8,809.76,21.86,4.9,In Stock
P01621,Books & Media,Non-Fiction,Zee Music,Zee Music Non-Fiction Robust secondary arc,1194.3,890.15,34.17,4.6,Limited
P01622,Books & Media,Fiction,Marvel,Marvel Fiction Ergonomic contextual,1237.04,937.27,31.98,5.0,Out of Stock
P01623,Books & Media,Non-Fiction,T-Series,T-Series Non-Fiction Reverse-engineered d,1483.98,1149.52,29.1,4.1,Limited
P01624,Books & Media,Academic,Penguin,Penguin Academic Vision-oriented obje,2429.49,1883.43,28.99,3.8,In Stock
P01625,Books & Media,Non-Fiction,Harper,Harper Non-Fiction Optimized homogeneou,1151.2,877.17,31.24,4.0,In Stock
P01626,Books & Media,Magazines,Scholastic,Scholastic Magazines Multi-lateral encomp,1670.09,1402.13,19.11,4.4,In Stock
P01627,Books & Media,Comics,Zee Music,Zee Music Comics Devolved heuristic c,684.21,511.38,33.8,3.9,In Stock
P01628,Books & Media,Fiction,T-Series,T-Series Fiction Programmable cohesiv,231.52,187.7,23.35,4.9,In Stock
P01629,Books & Media,Music,DC,DC Music Customer-focused fau,2880.3,2276.85,26.5,4.0,Limited
P01630,Books & Media,Music,Scholastic,Scholastic Music Triple-buffered unif,2137.41,1786.3,19.66,4.1,Out of Stock
P01631,Books & Media,Non-Fiction,Zee Music,Zee Music Non-Fiction Reduced background m,2441.54,2025.28,20.55,4.4,Limited
P01632,Books & Media,Gaming,Penguin,Penguin Gaming Operative value-adde,940.64,780.12,20.58,4.2,In Stock
P01633,Books & Media,Comics,Marvel,Marvel Comics Upgradable disinterm,2441.49,1890.84,29.12,4.7,In Stock
P01634,Books & Media,Music,T-Series,T-Series Music Profound eco-centric,2377.31,1920.85,23.76,4.0,Limited
P01635,Books & Media,Fiction,Universal,Universal Fiction Diverse upward-trend,792.66,587.38,34.95,4.4,In Stock
P01636,Books & Media,Gaming,Harper,Harper Gaming Total mission-critic,2433.51,2020.78,20.42,4.8,Out of Stock
P01637,Books & Media,Non-Fiction,T-Series,T-Series Non-Fiction Cloned neutral insta,372.02,301.64,23.33,4.9,In Stock
P01638,Books & Media,Non-Fiction,DC,DC Non-Fiction Robust asynchronous ,1771.46,1428.51,24.01,3.6,Limited
P01639,Books & Media,Magazines,T-Series,T-Series Magazines Innovative multi-sta,2937.58,2242.88,30.97,4.2,In Stock
P01640,Books & Media,Non-Fiction,T-Series,T-Series Non-Fiction Open-architected int,213.86,161.28,32.6,4.1,Out of Stock
P01641,Books & Media,Academic,T-Series,T-Series Academic Reduced national neu,1162.89,878.57,32.36,4.9,In Stock
P01642,Books & Media,Non-Fiction,Universal,Universal Non-Fiction Business-focused hig,1566.74,1279.3,22.47,4.8,In Stock
P01643,Books & Media,Fiction,Marvel,Marvel Fiction Seamless object-orie,2128.96,1669.33,27.53,3.7,In Stock
P01644,Books & Media,Magazines,Universal,Universal Magazines Pre-emptive clear-th,557.96,447.12,24.79,3.6,Limited
P01645,Books & Media,Gaming,Harper,Harper Gaming Extended solution-or,1111.27,882.21,25.96,4.3,Limited
P01646,Books & Media,Non-Fiction,Harper,Harper Non-Fiction Automated incrementa,621.97,518.99,19.84,4.9,Limited
P01647,Books & Media,Movies,Marvel,Marvel Movies Customer-focused dem,1263.81,1061.17,19.1,4.0,Out of Stock
P01648,Books & Media,Gaming,Marvel,Marvel Gaming Optional mobile syst,2136.35,1694.23,26.1,3.9,In Stock
P01649,Books & Media,Academic,T-Series,T-Series Academic Vision-oriented real,521.14,428.46,21.63,4.4,Out of Stock
P01650,Books & Media,Movies,Penguin,Penguin Movies Phased static algori,2815.67,2268.04,24.15,4.1,Limited
P01651,Books & Media,Comics,Penguin,Penguin Comics Synchronized neutral,712.54,601.86,18.39,4.6,Limited
P01652,Books & Media,Magazines,DC,DC Magazines Seamless local time-,1943.13,1627.12,19.42,3.6,Limited
P01653,Books & Media,Non-Fiction,DC,DC Non-Fiction De-engineered modula,2633.82,2095.76,25.67,4.1,In Stock
P01654,Books & Media,Magazines,Scholastic,Scholastic Magazines Multi-layered non-vo,2508.42,2097.84,19.57,4.9,In Stock
P01655,Books & Media,Magazines,Scholastic,Scholastic Magazines De-engineered intang,675.15,503.8,34.01,4.2,Out of Stock
P01656,Books & Media,Academic,Universal,Universal Academic Configurable real-ti,1127.96,869.14,29.78,4.1,In Stock
P01657,Books & Media,Comics,Harper,Harper Comics Multi-layered local ,2195.62,1717.55,27.83,3.7,In Stock
P01658,Books & Media,Fiction,Scholastic,Scholastic Fiction Monitored local data,2699.75,2016.62,33.87,4.2,In Stock
P01659,Books & Media,Non-Fiction,Universal,Universal Non-Fiction Organized encompassi,861.39,661.19,30.28,5.0,In Stock
P01660,Books & Media,Gaming,Harper,Harper Gaming Streamlined zero-def,204.85,156.76,30.68,3.8,Out of Stock
P01661,Books & Media,Academic,Universal,Universal Academic Synergized fault-tol,726.01,597.22,21.57,3.8,Out of Stock
P01662,Books & Media,Fiction,Sony Music,Sony Music Fiction Implemented incremen,2459.77,2079.7,18.28,4.8,Out of Stock
P01663,Books & Media,Non-Fiction,T-Series,T-Series Non-Fiction Programmable interac,1981.49,1575.72,25.75,4.1,In Stock
P01664,Books & Media,Movies,Zee Music,Zee Music Movies Seamless well-modula,2924.78,2364.24,23.71,4.9,Limited
P01665,Books & Media,Movies,Sony Music,Sony Music Movies Synergistic secondar,612.17,477.84,28.11,4.3,Limited
P01666,Books & Media,Magazines,Universal,Universal Magazines Programmable well-mo,1938.55,1491.93,29.94,4.9,In Stock
P01667,Books & Media,Non-Fiction,Harper,Harper Non-Fiction Versatile clear-thin,359.04,303.55,18.28,4.9,In Stock
P01668,Books & Media,Gaming,Zee Music,Zee Music Gaming Multi-layered optimi,388.24,309.23,25.55,4.4,In Stock
P01669,Books & Media,Magazines,Universal,Universal Magazines De-engineered empowe,713.64,543.9,31.21,4.3,In Stock
P01670,Books & Media,Comics,T-Series,T-Series Comics Triple-buffered comp,2856.55,2304.4,23.96,4.7,Limited
P01671,Books & Media,Movies,Universal,Universal Movies Seamless value-added,121.06,97.34,24.37,3.8,In Stock
P01672,Books & Media,Magazines,DC,DC Magazines Distributed content-,990.76,743.0,33.35,4.9,In Stock
P01673,Books & Media,Fiction,Universal,Universal Fiction Operative clear-thin,193.79,163.61,18.45,4.7,Out of Stock
P01674,Books & Media,Music,Sony Music,Sony Music Music User-centric value-a,593.36,464.55,27.73,4.1,Out of Stock
P01675,Books & Media,Movies,Marvel,Marvel Movies Intuitive discrete e,1886.79,1513.23,24.69,3.6,Out of Stock
P01676,Books & Media,Movies,Scholastic,Scholastic Movies User-friendly bifurc,2824.18,2265.92,24.64,4.6,Limited
P01677,Books & Media,Music,Zee Music,Zee Music Music Up-sized 24/7 groupw,558.65,458.18,21.93,4.6,In Stock
P01678,Books & Media,Non-Fiction,Universal,Universal Non-Fiction User-centric empower,2544.63,1977.73,28.66,3.9,Out of Stock
P01679,Books & Media,Academic,Sony Music,Sony Music Academic Reactive secondary p,690.12,577.09,19.59,4.2,Out of Stock
P01680,Books & Media,Academic,Penguin,Penguin Academic Enterprise-wide bifu,1892.11,1487.01,27.24,5.0,Out of Stock
P01681,Books & Media,Movies,Penguin,Penguin Movies Phased holistic arch,2252.53,1873.68,20.22,4.2,In Stock
P01682,Books & Media,Academic,Marvel,Marvel Academic Right-sized dedicate,1991.97,1635.85,21.77,3.8,In Stock
P01683,Books & Media,Movies,DC,DC Movies Front-line next gene,2011.51,1639.71,22.67,4.9,In Stock
P01684,Books & Media,Non-Fiction,Harper,Harper Non-Fiction Monitored local fram,1430.93,1116.78,28.13,3.7,In Stock
P01685,Books & Media,Magazines,Scholastic,Scholastic Magazines Customizable didacti,368.15,291.25,26.4,4.0,In Stock
P01686,Books & Media,Movies,Harper,Harper Movies Pre-emptive multi-ta,1523.5,1287.03,18.37,3.6,In Stock
P01687,Books & Media,Comics,Universal,Universal Comics Ergonomic transition,1187.61,962.95,23.33,4.9,In Stock
P01688,Books & Media,Academic,DC,DC Academic Grass-roots actuatin,128.42,106.1,21.04,4.4,Out of Stock
P01689,Books & Media,Fiction,Harper,Harper Fiction Function-based leadi,2930.13,2172.18,34.89,4.2,Out of Stock
P01690,Books & Media,Fiction,Scholastic,Scholastic Fiction Managed bifurcated c,1612.59,1318.27,22.33,3.7,Out of Stock
P01691,Books & Media,Fiction,Zee Music,Zee Music Fiction Reactive non-volatil,165.83,130.89,26.7,3.7,In Stock
P01692,Books & Media,Non-Fiction,Marvel,Marvel Non-Fiction Devolved zero-defect,184.57,153.36,20.36,3.6,In Stock
P01693,Books & Media,Magazines,DC,DC Magazines Realigned demand-dri,1496.05,1114.75,34.2,4.0,Out of Stock
P01694,Books & Media,Magazines,T-Series,T-Series Magazines Managed well-modulat,2260.81,1788.21,26.43,4.3,Limited
P01695,Books & Media,Comics,DC,DC Comics Up-sized encompassin,600.76,463.26,29.68,4.8,In Stock
P01696,Books & Media,Movies,Harper,Harper Movies Public-key context-s,1792.16,1367.75,31.03,4.0,In Stock
P01697,Books & Media,Gaming,Universal,Universal Gaming Universal human-reso,2660.17,2124.68,25.2,4.6,In Stock
P01698,Books & Media,Non-Fiction,Universal,Universal Non-Fiction Face-to-face real-ti,1344.44,1053.29,27.64,4.1,In Stock
P01699,Books & Media,Gaming,Scholastic,Scholastic Gaming Diverse bifurcated f,2679.29,1995.19,34.29,3.9,Limited
P01700,Books & Media,Magazines,Zee Music,Zee Music Magazines Switchable backgroun,1120.89,945.82,18.51,3.8,In Stock
P01701,Sports & Fitness,Football,Puma,Puma Football Enterprise-wide scal,9135.65,7521.97,21.45,4.5,In Stock
P01702,Sports & Fitness,Sportswear,Cosco,Cosco Sportswear Phased fault-toleran,3320.02,2627.19,26.37,3.5,In Stock
P01703,Sports & Fitness,Yoga,Yonex,Yonex Yoga Digitized zero toler,14316.06,11323.2,26.43,3.8,In Stock
P01704,Sports & Fitness,Football,Decathlon,Decathlon Football Innovative system-wo,15164.11,11615.98,30.55,3.7,In Stock
P01705,Sports & Fitness,Sports Shoes,Nivia,Nivia Sports Shoes Profit-focused zero ,17148.34,13323.85,28.7,4.7,In Stock
P01706,Sports & Fitness,Yoga,Nike,Nike Yoga User-centric actuati,20127.11,15485.61,29.97,5.0,Limited
P01707,Sports & Fitness,Sports Shoes,Adidas,Adidas Sports Shoes Persistent didactic ,11483.24,8697.54,32.03,4.4,In Stock
P01708,Sports & Fitness,Fitness Equipment,Decathlon,Decathlon Fitness Equipment Organic global knowl,739.57,545.14,35.67,4.4,In Stock
P01709,Sports & Fitness,Cycling,Decathlon,Decathlon Cycling Balanced 24hour task,3536.26,2537.92,39.34,3.6,Out of Stock
P01710,Sports & Fitness,Fitness Equipment,Cosco,Cosco Fitness Equipment Multi-tiered 6thgene,16225.6,13366.61,21.39,3.6,Limited
P01711,Sports & Fitness,Outdoor Sports,Decathlon,Decathlon Outdoor Sports Optimized high-level,8133.9,6408.86,26.92,3.6,In Stock
P01712,Sports & Fitness,Cycling,Nike,Nike Cycling Function-based empow,10014.58,7477.52,33.93,4.2,In Stock
P01713,Sports & Fitness,Cricket,Adidas,Adidas Cricket Organic radical moni,1022.45,845.3,20.96,3.5,In Stock
P01714,Sports & Fitness,Cricket,Nivia,Nivia Cricket De-engineered high-l,5889.86,4837.25,21.76,4.6,In Stock
P01715,Sports & Fitness,Fitness Equipment,Nike,Nike Fitness Equipment Robust coherent flex,6713.55,4947.38,35.7,3.7,In Stock
P01716,Sports & Fitness,Sports Shoes,Decathlon,Decathlon Sports Shoes Customizable recipro,8433.75,6376.89,32.26,4.7,In Stock
P01717,Sports & Fitness,Sportswear,Puma,Puma Sportswear Devolved demand-driv,14710.88,12018.88,22.4,4.0,In Stock
P01718,Sports & Fitness,Football,Yonex,Yonex Football Programmable needs-b,16805.08,12883.85,30.44,3.9,Limited
P01719,Sports & Fitness,Cycling,Decathlon,Decathlon Cycling Future-proofed deman,8250.53,6128.88,34.62,3.8,In Stock
P01720,Sports & Fitness,Outdoor Sports,Adidas,Adidas Outdoor Sports Focused asynchronous,9018.69,6596.91,36.71,3.9,In Stock
P01721,Sports & Fitness,Sports Shoes,Adidas,Adidas Sports Shoes Innovative real-time,24302.57,20050.74,21.21,3.5,In Stock
P01722,Sports & Fitness,Cycling,Nivia,Nivia Cycling Focused context-sens,4940.75,4046.79,22.09,3.8,Out of Stock
P01723,Sports & Fitness,Cricket,Decathlon,Decathlon Cricket Focused 24hour focus,17799.96,13372.79,33.11,4.8,In Stock
P01724,Sports & Fitness,Sportswear,Reebok,Reebok Sportswear Polarized modular le,22942.34,17964.19,27.71,4.2,Out of Stock
P01725,Sports & Fitness,Yoga,Nivia,Nivia Yoga Vision-oriented exud,4941.64,3935.78,25.56,3.7,In Stock
P01726,Sports & Fitness,Sports Shoes,Puma,Puma Sports Shoes Right-sized zero adm,11685.03,9566.64,22.14,3.7,In Stock
P01727,Sports & Fitness,Cycling,Puma,Puma Cycling Integrated secondary,6888.16,5318.02,29.52,4.3,In Stock
P01728,Sports & Fitness,Outdoor Sports,Adidas,Adidas Outdoor Sports Networked stable abi,23195.04,19062.12,21.68,4.1,In Stock
P01729,Sports & Fitness,Football,Kookaburra,Kookaburra Football Reverse-engineered e,10941.39,8637.38,26.67,4.2,In Stock
P01730,Sports & Fitness,Sports Shoes,Nike,Nike Sports Shoes Organic impactful en,16320.61,12121.66,34.64,4.1,In Stock
P01731,Sports & Fitness,Yoga,Nivia,Nivia Yoga Visionary responsive,4662.31,3714.44,25.52,4.4,Out of Stock
P01732,Sports & Fitness,Football,Adidas,Adidas Football Ergonomic human-reso,17124.35,12882.53,32.93,4.9,In Stock
P01733,Sports & Fitness,Sports Shoes,Nike,Nike Sports Shoes Proactive intermedia,22407.84,17039.58,31.5,3.9,Out of Stock
P01734,Sports & Fitness,Sports Shoes,Decathlon,Decathlon Sports Shoes Synchronized stable ,5892.91,4450.69,32.4,4.6,Limited
P01735,Sports & Fitness,Football,Adidas,Adidas Football Synergistic demand-d,5730.46,4198.71,36.48,4.5,Limited
P01736,Sports & Fitness,Yoga,Puma,Puma Yoga Virtual disintermedi,19707.26,15523.31,26.95,3.9,Out of Stock
P01737,Sports & Fitness,Outdoor Sports,Nike,Nike Outdoor Sports Multi-channeled bifu,2626.89,2019.67,30.06,4.6,Limited
P01738,Sports & Fitness,Outdoor Sports,Reebok,Reebok Outdoor Sports Stand-alone exuding ,4503.91,3370.47,33.63,3.7,In Stock
P01739,Sports & Fitness,Cycling,Puma,Puma Cycling Open-source regional,24067.37,18052.24,33.32,4.1,In Stock
P01740,Sports & Fitness,Sportswear,Decathlon,Decathlon Sportswear Versatile responsive,22066.94,17880.35,23.41,4.6,In Stock
P01741,Sports & Fitness,Cricket,Yonex,Yonex Cricket Self-enabling local ,14703.61,11330.85,29.77,3.9,In Stock
P01742,Sports & Fitness,Fitness Equipment,Nike,Nike Fitness Equipment Team-oriented object,14311.06,10236.2,39.81,4.8,Out of Stock
P01743,Sports & Fitness,Sportswear,Puma,Puma Sportswear Focused contextually,19448.61,15941.51,22.0,4.7,In Stock
P01744,Sports & Fitness,Cycling,Yonex,Yonex Cycling Ameliorated intangib,18449.67,13197.58,39.8,3.9,Limited
P01745,Sports & Fitness,Outdoor Sports,Cosco,Cosco Outdoor Sports Total composite anal,11630.6,8517.16,36.55,4.0,In Stock
P01746,Sports & Fitness,Cycling,Adidas,Adidas Cycling Optional dynamic cor,6966.72,5343.15,30.39,4.5,In Stock
P01747,Sports & Fitness,Football,Reebok,Reebok Football Synergistic heuristi,16586.02,13502.94,22.83,4.2,In Stock
P01748,Sports & Fitness,Football,Cosco,Cosco Football Profit-focused dedic,5395.0,4429.92,21.79,4.9,Limited
P01749,Sports & Fitness,Sports Shoes,Decathlon,Decathlon Sports Shoes Universal clear-thin,21965.33,16444.07,33.58,4.8,Limited
P01750,Sports & Fitness,Sportswear,Decathlon,Decathlon Sportswear Up-sized clear-think,22785.0,17944.21,26.98,4.0,Out of Stock
P01751,Sports & Fitness,Football,Decathlon,Decathlon Football Public-key neutral l,7939.59,6571.32,20.82,4.3,In Stock
P01752,Sports & Fitness,Sports Shoes,Nivia,Nivia Sports Shoes Exclusive discrete e,19944.52,15186.19,31.33,4.7,In Stock
P01753,Sports & Fitness,Outdoor Sports,Adidas,Adidas Outdoor Sports Realigned value-adde,24245.88,18653.75,29.98,4.5,Limited
P01754,Sports & Fitness,Sportswear,Kookaburra,Kookaburra Sportswear Automated neutral de,24176.75,18249.92,32.48,4.5,In Stock
P01755,Sports & Fitness,Cycling,Decathlon,Decathlon Cycling Diverse systemic fra,1895.09,1505.3,25.89,4.2,In Stock
P01756,Sports & Fitness,Outdoor Sports,Adidas,Adidas Outdoor Sports Horizontal foregroun,1612.93,1278.92,26.12,4.1,In Stock
P01757,Sports & Fitness,Fitness Equipment,Decathlon,Decathlon Fitness Equipment Customer-focused max,3700.79,2690.03,37.57,4.7,Out of Stock
P01758,Sports & Fitness,Sportswear,Adidas,Adidas Sportswear Ergonomic 6thgenerat,17915.68,14583.04,22.85,4.6,Limited
P01759,Sports & Fitness,Sports Shoes,Decathlon,Decathlon Sports Shoes User-centric leading,5705.01,4406.65,29.46,4.0,Limited
P01760,Sports & Fitness,Football,Nivia,Nivia Football Multi-layered clear-,24182.57,19827.82,21.96,3.9,In Stock
P01761,Sports & Fitness,Outdoor Sports,Puma,Puma Outdoor Sports Devolved web-enabled,14228.08,10651.48,33.58,4.0,Out of Stock
P01762,Sports & Fitness,Sportswear,Reebok,Reebok Sportswear Organized holistic a,6474.76,5045.54,28.33,3.8,In Stock
P01763,Sports & Fitness,Sports Shoes,Decathlon,Decathlon Sports Shoes Streamlined backgrou,14296.19,10784.18,32.57,4.3,Limited
P01764,Sports & Fitness,Football,Adidas,Adidas Football Public-key contextua,3722.8,2889.52,28.84,4.0,In Stock
P01765,Sports & Fitness,Cycling,Cosco,Cosco Cycling Visionary incrementa,10862.86,8459.5,28.41,4.1,In Stock
P01766,Sports & Fitness,Fitness Equipment,Nivia,Nivia Fitness Equipment Reverse-engineered 2,2483.28,2022.03,22.81,4.9,In Stock
P01767,Sports & Fitness,Cricket,Puma,Puma Cricket Front-line clear-thi,15635.6,11330.29,38.0,4.8,In Stock
P01768,Sports & Fitness,Football,Puma,Puma Football Reactive solution-or,10252.07,8534.93,20.12,4.7,Out of Stock
P01769,Sports & Fitness,Cycling,Nike,Nike Cycling Adaptive non-volatil,2390.16,1905.98,25.4,5.0,In Stock
P01770,Sports & Fitness,Cricket,Adidas,Adidas Cricket Right-sized human-re,20601.74,15689.53,31.31,4.5,In Stock
P01771,Sports & Fitness,Sports Shoes,Kookaburra,Kookaburra Sports Shoes Cloned motivating so,18562.02,15332.85,21.06,3.8,In Stock
P01772,Sports & Fitness,Cycling,Puma,Puma Cycling Team-oriented analyz,5820.75,4359.67,33.51,4.8,In Stock
P01773,Sports & Fitness,Outdoor Sports,Nike,Nike Outdoor Sports Public-key grid-enab,20198.54,15247.26,32.47,3.8,In Stock
P01774,Sports & Fitness,Fitness Equipment,Puma,Puma Fitness Equipment Digitized foreground,15213.23,12427.01,22.42,3.6,In Stock
P01775,Sports & Fitness,Sports Shoes,Yonex,Yonex Sports Shoes Enhanced tertiary ha,908.04,697.87,30.12,4.1,In Stock
P01776,Sports & Fitness,Outdoor Sports,Nivia,Nivia Outdoor Sports Digitized static inf,12247.36,9902.38,23.68,3.9,Out of Stock
P01777,Sports & Fitness,Outdoor Sports,Yonex,Yonex Outdoor Sports Realigned composite ,21524.91,16264.47,32.34,4.1,In Stock
P01778,Sports & Fitness,Sportswear,Puma,Puma Sportswear Monitored local flex,20518.01,15409.77,33.15,3.8,Out of Stock
P01779,Sports & Fitness,Yoga,Yonex,Yonex Yoga Intuitive bandwidth-,12167.0,9672.55,25.79,3.7,Out of Stock
P01780,Sports & Fitness,Cycling,Cosco,Cosco Cycling Proactive motivating,16791.85,13136.72,27.82,4.5,In Stock
P01781,Sports & Fitness,Cycling,Nivia,Nivia Cycling Expanded multimedia ,20393.11,16584.7,22.96,3.9,In Stock
P01782,Sports & Fitness,Football,Nike,Nike Football Visionary bifurcated,14638.87,12130.15,20.68,4.5,Out of Stock
P01783,Sports & Fitness,Cycling,Nike,Nike Cycling Monitored local data,22730.18,17884.47,27.09,3.7,Limited
P01784,Sports & Fitness,Outdoor Sports,Nike,Nike Outdoor Sports Mandatory zero-defec,24549.3,19306.6,27.15,4.8,Out of Stock
P01785,Sports & Fitness,Yoga,Cosco,Cosco Yoga Reduced 5thgeneratio,22592.9,17312.42,30.5,4.3,In Stock
P01786,Sports & Fitness,Sportswear,Cosco,Cosco Sportswear Horizontal multimedi,16501.21,12571.11,31.26,4.2,In Stock
P01787,Sports & Fitness,Outdoor Sports,Decathlon,Decathlon Outdoor Sports Focused leadingedge ,23109.8,19041.7,21.36,4.8,Limited
P01788,Sports & Fitness,Football,Yonex,Yonex Football Advanced motivating ,15263.9,12348.68,23.61,4.6,Out of Stock
P01789,Sports & Fitness,Outdoor Sports,Puma,Puma Outdoor Sports Profound bottom-line,17534.58,13306.25,31.78,4.4,Out of Stock
P01790,Sports & Fitness,Football,Adidas,Adidas Football Universal scalable e,1408.79,1028.01,37.04,3.7,In Stock
P01791,Sports & Fitness,Sports Shoes,Yonex,Yonex Sports Shoes Upgradable optimizin,23375.51,18046.65,29.53,4.6,In Stock
P01792,Sports & Fitness,Sports Shoes,Puma,Puma Sports Shoes Organic motivating t,18285.36,14321.05,27.68,5.0,In Stock
P01793,Sports & Fitness,Fitness Equipment,Decathlon,Decathlon Fitness Equipment Managed reciprocal h,3126.62,2283.27,36.94,3.6,In Stock
P01794,Sports & Fitness,Fitness Equipment,Puma,Puma Fitness Equipment User-centric needs-b,8231.95,6144.42,33.97,4.1,Out of Stock
P01795,Sports & Fitness,Yoga,Reebok,Reebok Yoga Right-sized clear-th,6535.88,5076.4,28.75,3.9,In Stock
P01796,Sports & Fitness,Sportswear,Nivia,Nivia Sportswear Seamless didactic ca,20401.61,14982.07,36.17,3.8,Out of Stock
P01797,Sports & Fitness,Fitness Equipment,Adidas,Adidas Fitness Equipment Assimilated zero-def,5326.63,3910.88,36.2,4.8,In Stock
P01798,Sports & Fitness,Football,Kookaburra,Kookaburra Football Multi-layered didact,21652.8,17074.42,26.81,4.5,Out of Stock
P01799,Sports & Fitness,Cycling,Reebok,Reebok Cycling Integrated 4thgenera,20860.18,15874.44,31.41,4.2,In Stock
P01800,Sports & Fitness,Cricket,Kookaburra,Kookaburra Cricket Grass-roots attitude,21379.37,15716.43,36.03,4.2,Limited
P01801,Sports & Fitness,Sports Shoes,Adidas,Adidas Sports Shoes Devolved value-added,3440.78,2639.75,30.34,3.7,Limited
P01802,Sports & Fitness,Yoga,Nike,Nike Yoga Upgradable increment,15156.39,11970.14,26.62,3.8,In Stock
P01803,Sports & Fitness,Outdoor Sports,Nivia,Nivia Outdoor Sports Implemented even-kee,17670.55,14560.56,21.36,4.8,In Stock
P01804,Sports & Fitness,Sports Shoes,Kookaburra,Kookaburra Sports Shoes Proactive systematic,14510.87,10586.93,37.06,4.9,Out of Stock
P01805,Sports & Fitness,Outdoor Sports,Nivia,Nivia Outdoor Sports Multi-layered intang,15580.15,11900.62,30.92,4.8,Out of Stock
P01806,Sports & Fitness,Cycling,Decathlon,Decathlon Cycling Intuitive client-ser,16434.48,13622.13,20.65,4.1,In Stock
P01807,Sports & Fitness,Cricket,Nike,Nike Cricket Future-proofed zero ,3739.57,2855.9,30.94,4.6,In Stock
P01808,Sports & Fitness,Yoga,Yonex,Yonex Yoga Team-oriented 24/7 a,2100.0,1511.22,38.96,4.9,In Stock
P01809,Sports & Fitness,Cricket,Adidas,Adidas Cricket Multi-layered even-k,23762.67,18007.08,31.96,4.4,In Stock
P01810,Sports & Fitness,Cycling,Puma,Puma Cycling Object-based grid-en,6980.83,5777.17,20.83,3.6,Out of Stock
P01811,Sports & Fitness,Yoga,Cosco,Cosco Yoga User-friendly value-,10957.87,8692.0,26.07,4.8,In Stock
P01812,Sports & Fitness,Fitness Equipment,Nike,Nike Fitness Equipment Persevering systemat,949.97,700.38,35.64,3.8,Out of Stock
P01813,Sports & Fitness,Football,Nike,Nike Football Devolved stable cong,13946.2,11521.71,21.04,4.6,In Stock
P01814,Sports & Fitness,Football,Nivia,Nivia Football Pre-emptive heuristi,13873.31,11342.59,22.31,3.7,Out of Stock
