CustomerID,Segment,Age,IncomeLevel,JoinDate
C009402,Trendy,58,Medium-High,2023-02-02
C009403,Premium,37,High,2023-10-01
C009404,Premium,41,High,2023-07-17
C009405,Premium,36,High,2023-04-07
C009406,Casual Shopper,28,Medium-Low,2023-09-01
C009407,Trendy,38,Medium-High,2023-02-25
C009408,Trendy,18,Medium-High,2023-06-18
C009409,Premium,33,High,2023-10-19
C009410,Fitness Enthusiast,34,Medium-High,2023-08-20
C009411,Casual Shopper,38,Medium-Low,2023-11-24
C009412,Trendy,46,Medium-High,2023-06-05
C009413,Value-Conscious,40,Medium,2023-02-17
C009414,Value-Conscious,38,Medium,2023-03-29
C009415,Value-Conscious,24,Medium,2023-02-23
C009416,Trendy,46,Medium-High,2023-12-12
C009417,Value-Conscious,40,Medium,2023-10-11
C009418,Trendy,41,Medium-High,2023-04-01
C009419,Value-Conscious,37,Medium,2023-01-17
C009420,Fitness Enthusiast,41,Medium-High,2023-12-19
C009421,Trendy,40,Medium-High,2023-11-05
C009422,Value-Conscious,40,Medium,2023-09-08
C009423,Fitness Enthusiast,34,Medium-High,2023-01-14
C009424,Casual Shopper,37,Medium-Low,2023-04-06
C009425,Trendy,41,Medium-High,2023-04-12
C009426,Casual Shopper,39,Medium-Low,2023-02-05
C009427,Casual Shopper,22,Medium-Low,2023-07-17
C009428,Trendy,26,Medium-High,2023-05-26
C009429,Casual Shopper,41,Medium-Low,2023-04-16
C009430,Value-Conscious,23,Medium,2023-04-30
C009431,Casual Shopper,35,Medium-Low,2023-05-30
C009432,Casual Shopper,32,Medium-Low,2023-12-04
C009433,Fitness Enthusiast,45,Medium-High,2023-09-26
C009434,Fitness Enthusiast,42,Medium-High,2023-02-05
C009435,Casual Shopper,43,Medium-Low,2023-08-21
C009436,Casual Shopper,30,Medium-Low,2023-01-30
C009437,Trendy,43,Medium-High,2023-07-08
C009438,Fitness Enthusiast,39,Medium-High,2023-09-23
C009439,Fitness Enthusiast,25,Medium-High,2023-01-06
C009440,Premium,18,High,2023-03-29
C009441,Value-Conscious,31,Medium,2023-06-17
C009442,Casual Shopper,45,Medium-Low,2023-07-30
C009443,Casual Shopper,27,Medium-Low,2023-07-20
C009444,Value-Conscious,41,Medium,2023-03-22
C009445,Trendy,34,Medium-High,2023-02-26
C009446,Fitness Enthusiast,50,Medium-High,2023-03-08
C009447,Value-Conscious,27,Medium,2023-10-02
C009448,Casual Shopper,43,Medium-Low,2023-08-03
C009449,Trendy,31,Medium-High,2023-09-02
C009450,Trendy,28,Medium-High,2023-02-05
C009451,Casual Shopper,37,Medium-Low,2023-07-19
C009452,Casual Shopper,28,Medium-Low,2023-04-16
C009453,Casual Shopper,26,Medium-Low,2023-03-08
C009454,Trendy,41,Medium-High,2023-04-16
C009455,Fitness Enthusiast,53,Medium-High,2023-06-08
C009456,Casual Shopper,53,Medium-Low,2023-08-10
C009457,Value-Conscious,41,Medium,2023-12-30
C009458,Premium,37,High,2023-12-07
C009459,Fitness Enthusiast,32,Medium-High,2023-09-01
C009460,Fitness Enthusiast,18,Medium-High,2023-03-23
C009461,Casual Shopper,58,Medium-Low,2023-11-06
C009462,Value-Conscious,26,Medium,2023-10-22
C009463,Value-Conscious,54,Medium,2023-06-08
C009464,Trendy,29,Medium-High,2023-10-28
C009465,Casual Shopper,23,Medium-Low,2023-04-14
C009466,Trendy,59,Medium-High,2023-09-15
C009467,Casual Shopper,46,Medium-Low,2023-12-17
C009468,Casual Shopper,36,Medium-Low,2023-08-23
C009469,Trendy,18,Medium-High,2023-05-22
C009470,Fitness Enthusiast,30,Medium-High,2023-04-14
C009471,Trendy,20,Medium-High,2023-01-04
C009472,Value-Conscious,46,Medium,2023-03-15
C009473,Value-Conscious,31,Medium,2023-08-17
C009474,Trendy,57,Medium-High,2023-02-02
C009475,Trendy,32,Medium-High,2023-07-24
C009476,Casual Shopper,36,Medium-Low,2023-11-06
C009477,Trendy,20,Medium-High,2023-05-07
C009478,Trendy,49,Medium-High,2023-09-27
C009479,Value-Conscious,34,Medium,2023-06-18
C009480,Fitness Enthusiast,39,Medium-High,2023-10-19
C009481,Trendy,35,Medium-High,2023-09-09
C009482,Premium,18,High,2023-08-24
C009483,Fitness Enthusiast,41,Medium-High,2023-08-25
C009484,Casual Shopper,44,Medium-Low,2023-10-22
C009485,Trendy,39,Medium-High,2023-01-21
C009486,Fitness Enthusiast,51,Medium-High,2023-02-16
C009487,Casual Shopper,35,Medium-Low,2023-05-28
C009488,Casual Shopper,18,Medium-Low,2023-11-27
C009489,Casual Shopper,35,Medium-Low,2023-08-22
C009490,Value-Conscious,34,Medium,2023-06-27
C009491,Fitness Enthusiast,40,Medium-High,2023-12-25
C009492,Value-Conscious,23,Medium,2023-12-31
C009493,Value-Conscious,61,Medium,2023-06-02
C009494,Value-Conscious,35,Medium,2023-07-20
C009495,Casual Shopper,32,Medium-Low,2023-11-10
C009496,Value-Conscious,41,Medium,2023-03-31
C009497,Casual Shopper,30,Medium-Low,2023-08-01
C009498,Premium,25,High,2023-05-08
C009499,Trendy,18,Medium-High,2023-04-02
C009500,Premium,38,High,2023-11-13
C009501,Casual Shopper,43,Medium-Low,2023-08-10
C009502,Trendy,21,Medium-High,2023-08-23
C009503,Premium,55,High,2023-07-16
C009504,Fitness Enthusiast,18,Medium-High,2023-12-04
C009505,Casual Shopper,26,Medium-Low,2023-04-04
C009506,Trendy,30,Medium-High,2023-12-24
C009507,Fitness Enthusiast,55,Medium-High,2023-10-19
C009508,Casual Shopper,36,Medium-Low,2023-02-18
C009509,Casual Shopper,43,Medium-Low,2023-07-21
C009510,Fitness Enthusiast,25,Medium-High,2023-12-24
C009511,Value-Conscious,37,Medium,2023-01-23
C009512,Casual Shopper,34,Medium-Low,2023-05-03
C009513,Value-Conscious,18,Medium,2023-03-22
C009514,Trendy,51,Medium-High,2023-05-21
C009515,Value-Conscious,46,Medium,2023-11-18
C009516,Casual Shopper,20,Medium-Low,2023-10-03
C009517,Fitness Enthusiast,38,Medium-High,2023-05-30
C009518,Value-Conscious,30,Medium,2023-12-08
C009519,Trendy,33,Medium-High,2023-02-04
C009520,Value-Conscious,46,Medium,2023-12-24
C009521,Value-Conscious,54,Medium,2023-04-22
C009522,Fitness Enthusiast,33,Medium-High,2023-09-10
C009523,Casual Shopper,39,Medium-Low,2023-07-30
C009524,Fitness Enthusiast,41,Medium-High,2023-10-11
C009525,Premium,33,High,2023-03-04
C009526,Fitness Enthusiast,43,Medium-High,2023-07-08
C009527,Premium,46,High,2023-02-09
C009528,Fitness Enthusiast,45,Medium-High,2023-02-23
C009529,Casual Shopper,47,Medium-Low,2023-09-16
C009530,Value-Conscious,18,Medium,2023-06-16
C009531,Value-Conscious,25,Medium,2023-07-29
C009532,Trendy,26,Medium-High,2023-08-19
C009533,Fitness Enthusiast,33,Medium-High,2023-03-26
C009534,Value-Conscious,32,Medium,2023-05-10
C009535,Premium,51,High,2023-04-17
C009536,Trendy,18,Medium-High,2023-09-17
C009537,Trendy,50,Medium-High,2023-01-23
C009538,Casual Shopper,23,Medium-Low,2023-08-25
C009539,Value-Conscious,32,Medium,2023-01-14
C009540,Premium,28,High,2023-02-07
C009541,Trendy,33,Medium-High,2023-11-24
C009542,Value-Conscious,20,Medium,2023-12-22
C009543,Casual Shopper,35,Medium-Low,2023-12-12
C009544,Value-Conscious,29,Medium,2023-08-25
C009545,Premium,39,High,2023-07-15
C009546,Premium,44,High,2023-06-25
C009547,Casual Shopper,28,Medium-Low,2023-07-24
C009548,Trendy,63,Medium-High,2023-04-10
C009549,Fitness Enthusiast,28,Medium-High,2023-07-23
C009550,Value-Conscious,18,Medium,2023-01-20
C009551,Casual Shopper,47,Medium-Low,2023-01-06
C009552,Fitness Enthusiast,44,Medium-High,2023-05-09
C009553,Premium,51,High,2023-02-28
C009554,Fitness Enthusiast,44,Medium-High,2023-12-30
C009555,Fitness Enthusiast,32,Medium-High,2023-03-11
C009556,Premium,35,High,2023-06-17
C009557,Trendy,18,Medium-High,2023-12-10
C009558,Trendy,18,Medium-High,2023-08-26
C009559,Fitness Enthusiast,46,Medium-High,2023-09-06
C009560,Fitness Enthusiast,30,Medium-High,2023-08-25
C009561,Trendy,53,Medium-High,2023-02-04
C009562,Casual Shopper,31,Medium-Low,2023-02-12
C009563,Value-Conscious,31,Medium,2023-10-08
C009564,Premium,29,High,2023-12-03
C009565,Value-Conscious,44,Medium,2023-05-05
C009566,Fitness Enthusiast,18,Medium-High,2024-01-01
C009567,Casual Shopper,27,Medium-Low,2023-08-13
C009568,Value-Conscious,54,Medium,2023-03-13
C009569,Casual Shopper,33,Medium-Low,2023-08-30
C009570,Premium,45,High,2023-05-23
C009571,Casual Shopper,35,Medium-Low,2023-03-24
C009572,Casual Shopper,51,Medium-Low,2023-03-29
C009573,Fitness Enthusiast,37,Medium-High,2023-01-10
C009574,Value-Conscious,65,Medium,2023-11-07
C009575,Value-Conscious,32,Medium,2023-02-21
C009576,Value-Conscious,51,Medium,2023-04-01
C009577,Premium,18,High,2023-05-31
C009578,Casual Shopper,18,Medium-Low,2023-03-05
C009579,Trendy,35,Medium-High,2023-10-01
C009580,Fitness Enthusiast,21,Medium-High,2023-07-20
C009581,Value-Conscious,44,Medium,2023-03-28
C009582,Casual Shopper,54,Medium-Low,2023-02-09
C009583,Value-Conscious,36,Medium,2023-12-10
C009584,Casual Shopper,41,Medium-Low,2023-01-06
C009585,Value-Conscious,45,Medium,2023-12-13
C009586,Value-Conscious,43,Medium,2023-05-20
C009587,Value-Conscious,26,Medium,2023-03-20
C009588,Casual Shopper,38,Medium-Low,2023-08-14
C009589,Premium,41,High,2023-07-03
C009590,Premium,22,High,2023-04-02
C009591,Fitness Enthusiast,38,Medium-High,2023-04-21
C009592,Casual Shopper,46,Medium-Low,2024-01-01
C009593,Fitness Enthusiast,43,Medium-High,2023-01-18
C009594,Value-Conscious,29,Medium,2023-12-12
C009595,Trendy,55,Medium-High,2023-09-30
C009596,Premium,40,High,2023-04-21
C009597,Value-Conscious,18,Medium,2023-08-15
C009598,Casual Shopper,49,Medium-Low,2023-12-23
C009599,Casual Shopper,28,Medium-Low,2023-01-25
C009600,Casual Shopper,29,Medium-Low,2023-11-22
C009601,Trendy,28,Medium-High,2023-09-25
C009602,Value-Conscious,23,Medium,2023-11-25
C009603,Premium,53,High,2023-12-06
C009604,Trendy,38,Medium-High,2023-12-04
C009605,Casual Shopper,32,Medium-Low,2023-02-22
C009606,Casual Shopper,22,Medium-Low,2023-07-19
C009607,Casual Shopper,47,Medium-Low,2023-12-20
C009608,Casual Shopper,46,Medium-Low,2023-06-07
C009609,Premium,48,High,2023-08-16
C009610,Fitness Enthusiast,46,Medium-High,2023-01-27
C009611,Casual Shopper,36,Medium-Low,2023-11-03
C009612,Fitness Enthusiast,58,Medium-High,2023-01-03
C009613,Fitness Enthusiast,41,Medium-High,2023-01-25
C009614,Premium,50,High,2023-07-13
C009615,Casual Shopper,46,Medium-Low,2023-04-14
C009616,Premium,43,High,2023-05-08
C009617,Casual Shopper,47,Medium-Low,2023-07-11
C009618,Value-Conscious,25,Medium,2023-05-03
C009619,Casual Shopper,24,Medium-Low,2023-04-13
C009620,Casual Shopper,38,Medium-Low,2023-02-16
C009621,Fitness Enthusiast,28,Medium-High,2023-01-09
C009622,Fitness Enthusiast,48,Medium-High,2023-08-04
C009623,Casual Shopper,33,Medium-Low,2023-01-15
C009624,Value-Conscious,26,Medium,2023-01-08
C009625,Casual Shopper,55,Medium-Low,2023-06-22
C009626,Casual Shopper,25,Medium-Low,2023-04-09
C009627,Fitness Enthusiast,33,Medium-High,2023-12-15
C009628,Casual Shopper,43,Medium-Low,2023-12-09
C009629,Casual Shopper,22,Medium-Low,2023-02-02
C009630,Trendy,20,Medium-High,2023-04-23
C009631,Value-Conscious,60,Medium,2023-02-19
C009632,Trendy,34,Medium-High,2023-12-07
C009633,Casual Shopper,36,Medium-Low,2023-03-27
C009634,Fitness Enthusiast,42,Medium-High,2023-03-27
C009635,Premium,31,High,2023-01-23
C009636,Trendy,37,Medium-High,2023-08-01
C009637,Value-Conscious,18,Medium,2023-09-20
C009638,Casual Shopper,43,Medium-Low,2023-02-25
C009639,Value-Conscious,39,Medium,2023-06-17
C009640,Value-Conscious,46,Medium,2023-06-15
C009641,Value-Conscious,30,Medium,2023-10-15
C009642,Trendy,47,Medium-High,2023-11-17
C009643,Casual Shopper,19,Medium-Low,2023-04-08
C009644,Trendy,23,Medium-High,2023-11-16
C009645,Value-Conscious,31,Medium,2023-04-17
C009646,Value-Conscious,33,Medium,2023-10-05
C009647,Value-Conscious,36,Medium,2023-07-22
C009648,Casual Shopper,40,Medium-Low,2023-08-08
C009649,Premium,20,High,2023-03-03
C009650,Trendy,40,Medium-High,2023-04-29
C009651,Trendy,53,Medium-High,2023-04-20
C009652,Fitness Enthusiast,43,Medium-High,2023-02-24
C009653,Casual Shopper,46,Medium-Low,2023-07-02
C009654,Casual Shopper,22,Medium-Low,2023-06-15
C009655,Casual Shopper,27,Medium-Low,2023-03-30
C009656,Premium,44,High,2023-01-08
C009657,Trendy,32,Medium-High,2023-07-25
C009658,Casual Shopper,37,Medium-Low,2023-12-01
C009659,Premium,31,High,2023-06-11
C009660,Premium,25,High,2023-01-07
C009661,Casual Shopper,39,Medium-Low,2023-07-19
C009662,Value-Conscious,41,Medium,2023-04-19
C009663,Trendy,27,Medium-High,2023-08-23
C009664,Trendy,24,Medium-High,2023-04-23
C009665,Casual Shopper,31,Medium-Low,2023-02-03
C009666,Fitness Enthusiast,28,Medium-High,2023-12-03
C009667,Trendy,18,Medium-High,2023-05-23
C009668,Casual Shopper,37,Medium-Low,2023-11-29
C009669,Value-Conscious,44,Medium,2023-11-16
C009670,Trendy,26,Medium-High,2023-07-08
C009671,Value-Conscious,50,Medium,2023-01-23
C009672,Premium,45,High,2023-02-04
C009673,Value-Conscious,28,Medium,2023-04-22
C009674,Casual Shopper,19,Medium-Low,2023-07-30
C009675,Casual Shopper,30,Medium-Low,2023-06-04
C009676,Value-Conscious,28,Medium,2023-11-03
C009677,Premium,26,High,2023-09-13
C009678,Casual Shopper,33,Medium-Low,2023-02-22
C009679,Casual Shopper,24,Medium-Low,2023-12-31
C009680,Fitness Enthusiast,36,Medium-High,2023-10-02
C009681,Fitness Enthusiast,42,Medium-High,2023-10-19
C009682,Casual Shopper,23,Medium-Low,2023-03-29
C009683,Trendy,32,Medium-High,2023-05-09
C009684,Trendy,18,Medium-High,2023-02-18
C009685,Trendy,36,Medium-High,2023-11-04
C009686,Value-Conscious,37,Medium,2023-06-16
C009687,Trendy,25,Medium-High,2023-11-20
C009688,Value-Conscious,40,Medium,2023-12-23
C009689,Fitness Enthusiast,18,Medium-High,2023-07-18
C009690,Premium,39,High,2023-12-14
C009691,Trendy,18,Medium-High,2023-12-22
C009692,Casual Shopper,41,Medium-Low,2023-03-10
C009693,Premium,36,High,2023-06-20
C009694,Premium,21,High,2023-03-31
C009695,Fitness Enthusiast,40,Medium-High,2023-11-22
C009696,Value-Conscious,24,Medium,2023-12-19
C009697,Value-Conscious,34,Medium,2023-06-12
C009698,Casual Shopper,54,Medium-Low,2023-12-08
C009699,Trendy,52,Medium-High,2023-09-04
C009700,Casual Shopper,41,Medium-Low,2023-02-04
C009701,Casual Shopper,49,Medium-Low,2023-06-21
C009702,Premium,18,High,2023-01-10
C009703,Value-Conscious,49,Medium,2023-11-08
C009704,Trendy,31,Medium-High,2023-10-27
C009705,Casual Shopper,34,Medium-Low,2023-08-18
C009706,Fitness Enthusiast,30,Medium-High,2023-07-15
C009707,Value-Conscious,34,Medium,2023-09-19
C009708,Casual Shopper,29,Medium-Low,2023-11-24
C009709,Trendy,58,Medium-High,2023-04-30
C009710,Value-Conscious,29,Medium,2023-09-15
C009711,Casual Shopper,31,Medium-Low,2023-10-28
C009712,Casual Shopper,21,Medium-Low,2023-12-27
C009713,Casual Shopper,43,Medium-Low,2023-01-07
C009714,Value-Conscious,45,Medium,2023-04-30
C009715,Premium,40,High,2023-01-11
C009716,Fitness Enthusiast,30,Medium-High,2023-11-12
C009717,Fitness Enthusiast,35,Medium-High,2023-03-05
C009718,Casual Shopper,25,Medium-Low,2023-06-08
C009719,Casual Shopper,49,Medium-Low,2023-05-02
C009720,Value-Conscious,42,Medium,2023-08-08
C009721,Value-Conscious,26,Medium,2023-05-05
C009722,Value-Conscious,31,Medium,2023-11-14
C009723,Casual Shopper,27,Medium-Low,2023-02-10
C009724,Value-Conscious,30,Medium,2023-01-31
C009725,Fitness Enthusiast,19,Medium-High,2023-03-12
C009726,Casual Shopper,37,Medium-Low,2023-07-11
C009727,Value-Conscious,31,Medium,2023-09-13
C009728,Value-Conscious,40,Medium,2023-06-01
C009729,Trendy,18,Medium-High,2023-04-14
C009730,Trendy,39,Medium-High,2023-03-19
C009731,Fitness Enthusiast,50,Medium-High,2023-07-12
C009732,Trendy,41,Medium-High,2023-04-15
C009733,Trendy,55,Medium-High,2023-11-25
C009734,Fitness Enthusiast,27,Medium-High,2023-01-20
C009735,Trendy,18,Medium-High,2023-05-02
C009736,Value-Conscious,31,Medium,2023-11-03
C009737,Fitness Enthusiast,47,Medium-High,2023-08-16
C009738,Casual Shopper,27,Medium-Low,2023-06-18
C009739,Casual Shopper,37,Medium-Low,2023-03-10
C009740,Fitness Enthusiast,42,Medium-High,2023-05-23
C009741,Value-Conscious,50,Medium,2023-06-12
C009742,Value-Conscious,42,Medium,2023-11-26
C009743,Casual Shopper,41,Medium-Low,2023-01-21
C009744,Value-Conscious,40,Medium,2023-09-24
C009745,Casual Shopper,47,Medium-Low,2023-08-01
C009746,Trendy,24,Medium-High,2023-11-28
C009747,Trendy,20,Medium-High,2023-05-28
C009748,Value-Conscious,31,Medium,2023-01-13
C009749,Premium,47,High,2023-04-28
C009750,Premium,39,High,2023-06-19
C009751,Premium,55,High,2023-06-25
C009752,Value-Conscious,31,Medium,2023-05-05
C009753,Value-Conscious,28,Medium,2023-04-16
C009754,Value-Conscious,18,Medium,2023-10-04
C009755,Value-Conscious,43,Medium,2023-01-28
C009756,Premium,52,High,2023-12-07
C009757,Casual Shopper,43,Medium-Low,2023-05-08
C009758,Value-Conscious,34,Medium,2023-12-18
C009759,Casual Shopper,24,Medium-Low,2023-12-23
C009760,Fitness Enthusiast,43,Medium-High,2023-04-24
C009761,Trendy,24,Medium-High,2023-11-08
C009762,Value-Conscious,40,Medium,2023-07-15
C009763,Trendy,34,Medium-High,2023-09-24
C009764,Value-Conscious,18,Medium,2023-06-14
C009765,Casual Shopper,32,Medium-Low,2023-04-04
C009766,Casual Shopper,34,Medium-Low,2023-08-15
C009767,Trendy,26,Medium-High,2023-11-19
C009768,Value-Conscious,31,Medium,2023-01-04
C009769,Value-Conscious,33,Medium,2023-02-03
C009770,Premium,43,High,2023-09-09
C009771,Premium,36,High,2023-02-05
C009772,Value-Conscious,25,Medium,2023-04-09
C009773,Trendy,49,Medium-High,2023-01-27
C009774,Value-Conscious,28,Medium,2023-11-21
C009775,Trendy,28,Medium-High,2023-03-14
C009776,Casual Shopper,55,Medium-Low,2023-04-15
C009777,Casual Shopper,36,Medium-Low,2023-03-06
C009778,Fitness Enthusiast,18,Medium-High,2023-02-16
C009779,Casual Shopper,45,Medium-Low,2023-03-30
C009780,Value-Conscious,34,Medium,2023-10-31
C009781,Fitness Enthusiast,25,Medium-High,2023-10-09
C009782,Fitness Enthusiast,33,Medium-High,2023-04-15
C009783,Value-Conscious,33,Medium,2023-05-01
C009784,Value-Conscious,23,Medium,2023-09-17
C009785,Casual Shopper,31,Medium-Low,2023-02-10
C009786,Value-Conscious,29,Medium,2023-08-07
C009787,Trendy,35,Medium-High,2023-08-28
C009788,Premium,47,High,2023-06-09
C009789,Trendy,30,Medium-High,2023-03-26
C009790,Premium,38,High,2023-04-12
C009791,Value-Conscious,41,Medium,2023-05-06
C009792,Trendy,53,Medium-High,2023-08-06
C009793,Value-Conscious,37,Medium,2023-04-01
C009794,Value-Conscious,34,Medium,2023-11-07
C009795,Fitness Enthusiast,23,Medium-High,2023-05-08
C009796,Trendy,37,Medium-High,2023-06-05
C009797,Fitness Enthusiast,47,Medium-High,2023-05-27
C009798,Value-Conscious,32,Medium,2023-10-23
C009799,Trendy,61,Medium-High,2023-08-18
C009800,Premium,32,High,2023-11-22
C009801,Value-Conscious,29,Medium,2023-04-14
C009802,Value-Conscious,31,Medium,2023-05-20
C009803,Value-Conscious,35,Medium,2023-09-04
C009804,Trendy,36,Medium-High,2023-02-10
C009805,Fitness Enthusiast,34,Medium-High,2023-07-04
C009806,Casual Shopper,20,Medium-Low,2023-07-23
C009807,Premium,28,High,2023-07-13
C009808,Premium,38,High,2023-03-27
C009809,Value-Conscious,37,Medium,2023-08-30
C009810,Casual Shopper,40,Medium-Low,2023-08-14
C009811,Trendy,45,Medium-High,2023-08-05
C009812,Trendy,18,Medium-High,2023-09-16
C009813,Premium,25,High,2023-11-09
C009814,Value-Conscious,39,Medium,2023-08-10
C009815,Casual Shopper,49,Medium-Low,2023-03-21
C009816,Trendy,52,Medium-High,2023-09-04
C009817,Value-Conscious,48,Medium,2023-01-11
C009818,Trendy,45,Medium-High,2023-07-15
C009819,Fitness Enthusiast,33,Medium-High,2023-08-07
C009820,Casual Shopper,41,Medium-Low,2023-02-12
C009821,Trendy,26,Medium-High,2023-06-03
C009822,Trendy,35,Medium-High,2023-11-01
C009823,Fitness Enthusiast,43,Medium-High,2023-10-03
C009824,Value-Conscious,42,Medium,2023-03-20
C009825,Value-Conscious,26,Medium,2023-10-11
C009826,Trendy,21,Medium-High,2023-03-31
C009827,Value-Conscious,18,Medium,2023-05-12
C009828,Value-Conscious,57,Medium,2023-07-14
C009829,Premium,18,High,2023-08-26
C009830,Premium,39,High,2023-06-06
C009831,Premium,31,High,2023-08-21
C009832,Fitness Enthusiast,35,Medium-High,2023-05-26
C009833,Value-Conscious,25,Medium,2023-07-12
C009834,Trendy,40,Medium-High,2023-10-15
C009835,Premium,40,High,2023-11-07
C009836,Premium,52,High,2023-09-04
C009837,Casual Shopper,44,Medium-Low,2023-02-06
C009838,Fitness Enthusiast,36,Medium-High,2023-06-20
C009839,Fitness Enthusiast,34,Medium-High,2023-03-11
C009840,Value-Conscious,38,Medium,2023-08-29
C009841,Casual Shopper,45,Medium-Low,2023-04-11
C009842,Casual Shopper,23,Medium-Low,2023-03-21
C009843,Casual Shopper,26,Medium-Low,2023-04-08
C009844,Trendy,18,Medium-High,2023-01-03
C009845,Trendy,32,Medium-High,2023-01-07
C009846,Trendy,20,Medium-High,2023-09-14
C009847,Trendy,35,Medium-High,2023-07-11
C009848,Value-Conscious,50,Medium,2023-09-09
C009849,Casual Shopper,27,Medium-Low,2023-07-27
C009850,Casual Shopper,47,Medium-Low,2023-08-01
C009851,Premium,43,High,2023-07-22
C009852,Fitness Enthusiast,31,Medium-High,2023-07-11
C009853,Trendy,44,Medium-High,2023-07-16
C009854,Fitness Enthusiast,40,Medium-High,2023-09-08
C009855,Trendy,18,Medium-High,2023-06-07
C009856,Premium,52,High,2023-11-25
C009857,Trendy,42,Medium-High,2023-10-29
C009858,Fitness Enthusiast,41,Medium-High,2023-02-06
C009859,Premium,23,High,2023-07-29
C009860,Value-Conscious,35,Medium,2023-01-20
C009861,Fitness Enthusiast,54,Medium-High,2023-03-05
C009862,Premium,34,High,2023-07-17
C009863,Trendy,25,Medium-High,2023-10-17
C009864,Value-Conscious,39,Medium,2023-03-25
C009865,Premium,37,High,2023-04-10
C009866,Casual Shopper,35,Medium-Low,2023-08-12
C009867,Fitness Enthusiast,36,Medium-High,2023-05-11
C009868,Trendy,36,Medium-High,2023-06-28
C009869,Trendy,49,Medium-High,2023-09-18
C009870,Value-Conscious,30,Medium,2023-12-30
C009871,Premium,49,High,2023-09-08
C009872,Casual Shopper,22,Medium-Low,2023-11-22
C009873,Value-Conscious,43,Medium,2023-12-19
C009874,Value-Conscious,42,Medium,2023-07-08
C009875,Premium,27,High,2023-12-23
C009876,Premium,27,High,2023-01-30
C009877,Casual Shopper,45,Medium-Low,2023-11-30
C009878,Value-Conscious,31,Medium,2023-07-17
C009879,Trendy,45,Medium-High,2023-08-06
C009880,Trendy,38,Medium-High,2023-05-07
C009881,Value-Conscious,30,Medium,2023-05-05
C009882,Premium,44,High,2023-09-02
C009883,Trendy,55,Medium-High,2023-01-18
C009884,Fitness Enthusiast,53,Medium-High,2023-07-05
C009885,Value-Conscious,29,Medium,2023-11-20
C009886,Value-Conscious,18,Medium,2023-12-28
C009887,Casual Shopper,50,Medium-Low,2023-12-13
C009888,Casual Shopper,43,Medium-Low,2023-01-15
C009889,Fitness Enthusiast,38,Medium-High,2023-12-24
C009890,Value-Conscious,34,Medium,2023-12-07
C009891,Casual Shopper,51,Medium-Low,2023-11-27
C009892,Trendy,36,Medium-High,2023-03-17
C009893,Casual Shopper,36,Medium-Low,2023-05-14
C009894,Casual Shopper,38,Medium-Low,2023-11-06
C009895,Premium,41,High,2023-08-22
C009896,Value-Conscious,56,Medium,2023-12-15
C009897,Premium,34,High,2023-03-17
C009898,Value-Conscious,18,Medium,2023-05-11
C009899,Value-Conscious,65,Medium,2023-05-07
C009900,Value-Conscious,38,Medium,2023-11-05
C009901,Trendy,34,Medium-High,2023-10-24
C009902,Fitness Enthusiast,46,Medium-High,2023-12-06
C009903,Fitness Enthusiast,65,Medium-High,2023-03-24
C009904,Trendy,26,Medium-High,2023-01-07
C009905,Value-Conscious,25,Medium,2023-03-01
C009906,Fitness Enthusiast,25,Medium-High,2023-02-17
C009907,Premium,45,High,2023-11-26
C009908,Casual Shopper,39,Medium-Low,2023-12-31
C009909,Value-Conscious,57,Medium,2023-07-16
C009910,Fitness Enthusiast,18,Medium-High,2023-07-23
C009911,Fitness Enthusiast,49,Medium-High,2023-12-28
C009912,Value-Conscious,32,Medium,2023-10-28
C009913,Value-Conscious,29,Medium,2023-02-11
C009914,Casual Shopper,28,Medium-Low,2023-09-23
C009915,Trendy,28,Medium-High,2023-04-07
C009916,Value-Conscious,18,Medium,2023-08-05
C009917,Fitness Enthusiast,31,Medium-High,2023-03-26
C009918,Fitness Enthusiast,47,Medium-High,2023-08-07
C009919,Value-Conscious,37,Medium,2023-05-10
C009920,Value-Conscious,35,Medium,2023-12-21
C009921,Casual Shopper,22,Medium-Low,2023-06-04
C009922,Trendy,24,Medium-High,2023-09-14
C009923,Fitness Enthusiast,43,Medium-High,2023-09-30
C009924,Fitness Enthusiast,34,Medium-High,2023-12-04
C009925,Value-Conscious,55,Medium,2023-07-15
C009926,Trendy,21,Medium-High,2023-10-28
C009927,Premium,59,High,2023-06-07
C009928,Premium,22,High,2023-07-30
C009929,Trendy,39,Medium-High,2023-02-15
C009930,Casual Shopper,18,Medium-Low,2023-02-25
C009931,Value-Conscious,35,Medium,2023-11-22
C009932,Casual Shopper,26,Medium-Low,2023-10-21
C009933,Premium,34,High,2023-06-26
C009934,Value-Conscious,34,Medium,2023-03-15
C009935,Trendy,22,Medium-High,2023-05-18
C009936,Fitness Enthusiast,23,Medium-High,2023-04-18
C009937,Premium,42,High,2023-07-23
C009938,Casual Shopper,34,Medium-Low,2023-12-24
C009939,Casual Shopper,30,Medium-Low,2023-06-07
C009940,Casual Shopper,34,Medium-Low,2023-01-04
C009941,Casual Shopper,33,Medium-Low,2023-03-28
C009942,Fitness Enthusiast,23,Medium-High,2023-09-09
C009943,Value-Conscious,18,Medium,2023-01-01
C009944,Casual Shopper,18,Medium-Low,2023-02-19
C009945,Casual Shopper,26,Medium-Low,2023-02-05
C009946,Premium,50,High,2023-12-23
C009947,Value-Conscious,49,Medium,2023-08-02
