TransactionID,Date,Time,StoreID,ProductID,CustomerID,Quantity,UnitPrice,TotalAmount,PaymentMethod,Channel
TXN033948,2024-02-21,16:27:00,ONLINE,P0741,C09729,1,30.08,30.08,Cash,Online
TXN033949,2024-07-04,15:19:00,ST010,P0252,C06288,1,27.38,27.38,PayPal,Offline
TXN033950,2023-01-30,09:12:00,ST001,P0063,C00813,3,19.52,58.56,Credit Card,Offline
TXN033951,2023-10-06,10:22:00,ONLINE,P0324,C01606,1,38.74,38.74,Credit Card,Online
TXN033952,2023-05-05,10:05:00,ST010,P0149,C08904,2,37.41,74.82,PayPal,Offline
TXN033953,2024-02-28,13:47:00,ONLINE,P0416,C06447,1,14.39,14.39,PayPal,Online
TXN033954,2023-10-21,19:14:00,ST001,P0882,C04670,2,8.43,16.86,Debit Card,Offline
TXN033955,2024-12-23,15:34:00,ST006,P0545,C09268,1,54.65,54.65,Credit Card,Offline
TXN033956,2023-10-26,13:36:00,ONLINE,P0660,C01732,1,10.2,10.2,Credit Card,Online
TXN033957,2024-03-22,10:34:00,ST005,P0350,C05027,2,21.17,42.34,Debit Card,Offline
TXN033958,2023-11-13,12:23:00,ST010,P0816,C01722,3,31.47,94.41,PayPal,Offline
TXN033959,2024-10-11,18:15:00,ST001,P0396,C06321,1,21.13,21.13,Cash,Offline
TXN033960,2023-05-31,11:35:00,ST005,P0666,C05563,2,22.99,45.98,Debit Card,Offline
TXN033961,2023-02-08,17:32:00,ST004,P0553,C08367,1,24.4,24.4,Credit Card,Offline
TXN033962,2023-03-11,19:28:00,ONLINE,P0324,C00196,1,38.74,38.74,PayPal,Online
TXN033963,2023-04-14,13:08:00,ST010,P0044,C00536,2,36.08,72.16,Credit Card,Offline
TXN033964,2023-07-13,15:10:00,ST001,P0417,C07607,1,14.44,14.44,Credit Card,Offline
TXN033965,2023-05-30,16:19:00,ST002,P0186,C05712,1,15.33,15.33,PayPal,Offline
TXN033966,2023-11-29,11:59:00,ONLINE,P0881,C01249,2,20.9,41.8,Debit Card,Online
TXN033967,2024-02-01,10:27:00,ST005,P0060,C04158,1,37.31,37.31,PayPal,Offline
TXN033968,2024-01-18,16:44:00,ST007,P0388,C07075,2,46.89,93.78,Debit Card,Offline
TXN033969,2023-09-12,20:48:00,ST003,P0301,C08159,1,21.76,21.76,Debit Card,Offline
TXN033970,2023-06-27,18:06:00,ST007,P0149,C07975,2,37.41,74.82,Credit Card,Offline
TXN033971,2023-05-23,16:47:00,ONLINE,P0068,C01996,2,34.5,69.0,PayPal,Online
TXN033972,2023-06-08,10:22:00,ST005,P0016,C09016,1,32.05,32.05,Credit Card,Offline
TXN033973,2024-04-05,10:09:00,ST010,P0877,GUEST9549,3,5.42,16.26,PayPal,Offline
TXN033974,2023-10-12,14:35:00,ST006,P0546,GUEST9184,1,52.71,52.71,PayPal,Offline
TXN033975,2023-03-01,12:31:00,ST010,P0247,C05383,2,21.15,42.3,Debit Card,Offline
TXN033976,2023-07-18,19:14:00,ONLINE,P0305,C00051,1,21.08,21.08,Credit Card,Online
TXN033977,2023-02-07,15:52:00,ST008,P0005,GUEST8228,1,25.47,25.47,Credit Card,Offline
TXN033978,2023-02-09,20:52:00,ONLINE,P0586,C06790,1,22.19,22.19,PayPal,Online
TXN033979,2024-06-10,16:07:00,ONLINE,P0011,C04414,2,32.19,64.38,Debit Card,Online
TXN033980,2024-02-24,10:26:00,ST007,P0744,C01644,1,18.7,18.7,Credit Card,Offline
TXN033981,2023-07-11,16:27:00,ST009,P0192,GUEST5308,1,32.76,32.76,Debit Card,Offline
TXN033982,2023-08-24,19:47:00,ST002,P0023,GUEST8816,1,18.49,18.49,Debit Card,Offline
TXN033983,2024-03-07,15:24:00,ST009,P0242,C04503,2,27.0,54.0,PayPal,Offline
TXN033984,2023-11-26,15:01:00,ST009,P0312,C06866,2,29.82,59.64,PayPal,Offline
TXN033985,2024-04-15,19:54:00,ST009,P0594,C02181,2,26.57,53.14,Credit Card,Offline
TXN033986,2024-02-25,17:23:00,ST006,P0025,C03098,1,21.03,21.03,Cash,Offline
TXN033987,2023-02-27,09:28:00,ST004,P0257,C03114,1,52.31,52.31,Debit Card,Offline
TXN033988,2023-09-24,19:51:00,ST010,P0729,C07971,1,26.62,26.62,Credit Card,Offline
TXN033989,2024-11-30,15:49:00,ONLINE,P0308,C07115,1,49.94,49.94,Credit Card,Online
TXN033990,2023-01-13,11:23:00,ST004,P0337,C02248,1,18.21,18.21,Credit Card,Offline
TXN033991,2023-09-30,20:03:00,ST008,P0564,C01759,2,10.35,20.7,Credit Card,Offline
TXN033992,2023-02-28,13:49:00,ONLINE,P0384,GUEST6769,1,40.95,40.95,Credit Card,Online
TXN033993,2024-12-10,13:07:00,ST001,P0669,GUEST7217,3,13.39,40.17,Credit Card,Offline
TXN033994,2024-02-04,16:03:00,ONLINE,P0002,C09932,2,36.16,72.32,Debit Card,Online
TXN033995,2023-12-13,20:51:00,ST001,P0570,GUEST4993,3,20.98,62.94,Cash,Offline
TXN033996,2023-08-22,15:59:00,ONLINE,P0842,GUEST7669,1,27.43,27.43,PayPal,Online
TXN033997,2024-08-09,16:24:00,ST008,P0092,GUEST3191,3,38.26,114.78,PayPal,Offline
TXN033998,2024-12-04,11:54:00,ST008,P0418,C08020,1,27.94,27.94,Credit Card,Offline
TXN033999,2023-09-17,17:00:00,ST008,P0478,C09270,1,31.75,31.75,Credit Card,Offline
TXN034000,2024-04-28,15:28:00,ST008,P0232,C00242,1,36.62,36.62,PayPal,Offline
TXN034001,2023-04-05,13:04:00,ST007,P0641,C01582,1,24.69,24.69,Debit Card,Offline
TXN034002,2023-12-03,11:14:00,ST010,P0120,C03000,1,33.3,33.3,PayPal,Offline
TXN034003,2024-03-24,14:12:00,ST009,P0309,C04830,1,17.44,17.44,PayPal,Offline
TXN034004,2023-10-18,09:28:00,ST004,P0214,C09600,1,26.57,26.57,Credit Card,Offline
TXN034005,2024-09-08,15:09:00,ONLINE,P0797,C07928,1,9.49,9.49,Credit Card,Online
TXN034006,2023-07-22,14:26:00,ST003,P0149,C00833,1,37.41,37.41,Credit Card,Offline
TXN034007,2024-02-10,10:55:00,ONLINE,P0090,C01670,1,42.91,42.91,Debit Card,Online
TXN034008,2023-05-23,18:21:00,ONLINE,P0151,C08582,1,13.71,13.71,Credit Card,Online
TXN034009,2023-06-03,15:19:00,ST001,P0199,C03933,2,40.33,80.66,Credit Card,Offline
TXN034010,2024-05-16,16:21:00,ST004,P0829,GUEST6210,2,24.38,48.76,Debit Card,Offline
TXN034011,2023-05-22,15:20:00,ST002,P0461,C02926,1,49.74,49.74,PayPal,Offline
TXN034012,2023-11-24,14:40:00,ST007,P0795,C06074,1,19.99,19.99,Credit Card,Offline
TXN034013,2024-07-15,19:49:00,ST010,P0103,C08650,1,25.61,25.61,Debit Card,Offline
TXN034014,2023-04-25,09:47:00,ONLINE,P0508,C00072,1,30.25,30.25,Credit Card,Online
TXN034015,2023-04-04,11:44:00,ST008,P0210,C00924,2,34.19,68.38,Debit Card,Offline
TXN034016,2024-09-05,09:56:00,ONLINE,P0754,C01751,1,25.31,25.31,PayPal,Online
TXN034017,2024-01-02,11:31:00,ST010,P0245,C07519,1,43.36,43.36,Debit Card,Offline
TXN034018,2023-06-16,12:29:00,ST003,P0465,C07627,1,40.34,40.34,Cash,Offline
TXN034019,2023-03-18,09:30:00,ONLINE,P0318,C06313,1,19.29,19.29,Credit Card,Online
TXN034020,2023-04-29,19:18:00,ST001,P0584,GUEST1355,1,24.38,24.38,Credit Card,Offline
TXN034021,2023-11-01,18:32:00,ST009,P0136,C01210,1,38.71,38.71,Debit Card,Offline
TXN034022,2023-12-24,12:11:00,ST003,P0395,C05215,1,33.48,33.48,PayPal,Offline
TXN034023,2024-10-03,16:02:00,ST006,P0178,GUEST6360,2,10.03,20.06,PayPal,Offline
TXN034024,2023-07-10,14:01:00,ONLINE,P0747,GUEST9822,1,14.14,14.14,Credit Card,Online
TXN034025,2023-10-28,12:29:00,ONLINE,P0588,C04079,3,25.12,75.36,Debit Card,Online
TXN034026,2023-04-16,13:41:00,ONLINE,P0486,C04401,1,41.55,41.55,Debit Card,Online
TXN034027,2024-12-31,11:45:00,ONLINE,P0279,C04981,1,16.29,16.29,PayPal,Online
TXN034028,2023-06-09,19:42:00,ONLINE,P0313,C07848,1,27.81,27.81,Credit Card,Online
TXN034029,2023-02-12,19:32:00,ST010,P0047,C04292,2,37.11,74.22,Debit Card,Offline
TXN034030,2023-01-19,18:13:00,ONLINE,P0060,C03637,1,41.45,41.45,Credit Card,Online
TXN034031,2024-08-05,11:50:00,ONLINE,P0376,C07603,2,17.71,35.42,Debit Card,Online
TXN034032,2023-11-11,15:08:00,ST002,P0422,GUEST5402,1,22.12,22.12,Credit Card,Offline
TXN034033,2024-07-15,18:38:00,ONLINE,P0642,C08507,1,13.87,13.87,Credit Card,Online
TXN034034,2023-04-13,09:43:00,ST003,P0823,GUEST3450,1,8.12,8.12,Credit Card,Offline
TXN034035,2024-04-16,14:30:00,ST003,P0884,GUEST5473,2,30.81,61.62,Debit Card,Offline
TXN034036,2024-08-08,15:07:00,ONLINE,P0702,GUEST7170,3,8.99,26.97,Credit Card,Online
TXN034037,2023-06-09,10:02:00,ST003,P0482,C03871,1,24.81,24.81,Cash,Offline
TXN034038,2023-08-22,11:00:00,ONLINE,P0297,C09433,1,22.28,22.28,PayPal,Online
TXN034039,2024-04-05,17:28:00,ST003,P0199,C09219,1,40.33,40.33,Credit Card,Offline
TXN034040,2023-10-28,13:45:00,ONLINE,P0828,C05917,1,8.07,8.07,Credit Card,Online
TXN034041,2024-10-01,17:43:00,ONLINE,P0411,C00992,1,47.11,47.11,Debit Card,Online
TXN034042,2023-05-31,20:33:00,ST010,P0196,C01561,1,44.69,44.69,PayPal,Offline
TXN034043,2023-05-08,17:44:00,ST006,P0115,C04637,1,41.44,41.44,Credit Card,Offline
TXN034044,2023-05-31,15:43:00,ONLINE,P0412,C07270,1,28.34,28.34,Credit Card,Online
TXN034045,2023-05-01,11:56:00,ONLINE,P0486,C02119,2,41.55,83.1,PayPal,Online
TXN034046,2023-07-25,16:10:00,ST004,P0364,C09268,1,20.59,20.59,Debit Card,Offline
TXN034047,2023-04-13,18:32:00,ONLINE,P0883,C04082,3,10.25,30.75,Credit Card,Online
TXN034048,2024-10-25,13:00:00,ST004,P0660,C05471,1,10.2,10.2,Credit Card,Offline
TXN034049,2024-06-04,15:57:00,ST009,P0613,C09586,1,19.33,19.33,Debit Card,Offline
TXN034050,2024-10-09,18:49:00,ONLINE,P0342,C03846,1,17.47,17.47,Credit Card,Online
TXN034051,2024-10-24,17:09:00,ONLINE,P0157,C03265,2,12.84,25.68,Credit Card,Online
TXN034052,2024-02-09,17:56:00,ST003,P0509,C04116,2,13.33,26.66,Debit Card,Offline
TXN034053,2024-12-29,19:02:00,ONLINE,P0583,GUEST6445,1,12.34,12.34,Debit Card,Online
TXN034054,2024-01-11,17:20:00,ONLINE,P0472,C05132,1,41.06,41.06,PayPal,Online
TXN034055,2023-08-19,11:38:00,ST006,P0242,C01440,1,27.0,27.0,Credit Card,Offline
TXN034056,2023-03-11,14:57:00,ONLINE,P0783,C01836,3,33.79,101.37,PayPal,Online
TXN034057,2024-01-02,11:23:00,ONLINE,P0707,C04849,1,15.28,15.28,Credit Card,Online
TXN034058,2024-04-11,15:12:00,ONLINE,P0442,C01928,1,15.79,15.79,Cash,Online
TXN034059,2023-10-01,15:58:00,ST005,P0618,C06559,2,25.6,51.2,Credit Card,Offline
TXN034060,2024-03-07,19:53:00,ST001,P0530,GUEST8635,3,34.2,102.6,Debit Card,Offline
TXN034061,2024-01-16,16:21:00,ONLINE,P0017,C05243,1,14.15,14.15,PayPal,Online
TXN034062,2024-09-03,12:45:00,ST008,P0415,C09600,1,26.7,26.7,Debit Card,Offline
TXN034063,2023-02-12,10:58:00,ONLINE,P0452,C01184,2,22.26,44.52,Credit Card,Online
TXN034064,2023-05-05,09:07:00,ONLINE,P0828,C01176,1,8.07,8.07,PayPal,Online
TXN034065,2024-08-10,12:49:00,ONLINE,P0105,GUEST6870,1,12.17,12.17,PayPal,Online
TXN034066,2024-07-01,15:37:00,ST002,P0540,GUEST2068,1,16.61,16.61,Credit Card,Offline
TXN034067,2023-06-22,11:03:00,ST010,P0071,C06269,1,39.38,39.38,Credit Card,Offline
TXN034068,2023-11-30,11:07:00,ONLINE,P0769,C06850,1,11.34,11.34,PayPal,Online
TXN034069,2024-06-05,19:42:00,ONLINE,P0324,C07271,1,38.74,38.74,Debit Card,Online
TXN034070,2024-03-09,20:52:00,ONLINE,P0151,C02832,1,13.71,13.71,Credit Card,Online
TXN034071,2023-11-04,18:50:00,ST005,P0428,C03824,1,23.21,23.21,Credit Card,Offline
TXN034072,2024-02-13,17:35:00,ST008,P0349,C00292,3,26.55,79.65,PayPal,Offline
TXN034073,2023-12-17,18:30:00,ST009,P0431,C04929,1,46.02,46.02,Credit Card,Offline
TXN034074,2023-10-24,09:14:00,ST008,P0046,C06736,1,14.36,14.36,Credit Card,Offline
TXN034075,2024-03-06,14:25:00,ST007,P0250,C02505,1,44.16,44.16,Debit Card,Offline
TXN034076,2024-06-10,10:07:00,ST003,P0511,C06113,1,42.9,42.9,Credit Card,Offline
TXN034077,2023-12-22,13:14:00,ONLINE,P0130,C02595,2,30.81,61.62,PayPal,Online
TXN034078,2024-04-20,16:10:00,ONLINE,P0665,C06436,2,25.79,51.58,Credit Card,Online
TXN034079,2023-03-03,19:18:00,ST009,P0178,C02397,1,14.33,14.33,Debit Card,Offline
TXN034080,2024-01-17,11:46:00,ST003,P0369,GUEST4182,1,30.7,30.7,Credit Card,Offline
TXN034081,2023-10-20,11:49:00,ONLINE,P0312,C02619,1,29.82,29.82,Debit Card,Online
TXN034082,2023-02-26,19:04:00,ONLINE,P0850,C07583,1,38.71,38.71,Credit Card,Online
TXN034083,2024-03-05,17:21:00,ONLINE,P0346,C03711,1,27.95,27.95,Credit Card,Online
TXN034084,2023-11-25,17:01:00,ONLINE,P0487,C07371,2,44.3,88.6,Credit Card,Online
TXN034085,2024-04-17,13:05:00,ST009,P0333,C00519,1,19.07,19.07,PayPal,Offline
TXN034086,2023-05-22,18:34:00,ST001,P0492,C08872,1,11.56,11.56,Credit Card,Offline
TXN034087,2023-07-11,18:27:00,ST003,P0685,C01040,1,12.85,12.85,Credit Card,Offline
TXN034088,2024-03-16,14:30:00,ONLINE,P0077,C06373,3,16.78,50.34,Debit Card,Online
TXN034089,2024-04-12,18:46:00,ST005,P0204,C09687,2,24.84,49.68,PayPal,Offline
TXN034090,2023-11-30,14:36:00,ST010,P0100,GUEST8975,1,41.27,41.27,Debit Card,Offline
TXN034091,2023-03-19,11:41:00,ST005,P0442,GUEST7776,2,15.79,31.58,Debit Card,Offline
TXN034092,2023-12-05,18:04:00,ONLINE,P0803,C07687,1,7.43,7.43,Debit Card,Online
TXN034093,2023-10-10,09:58:00,ST010,P0401,C00767,1,43.29,43.29,Credit Card,Offline
TXN034094,2023-05-12,11:42:00,ST003,P0182,C07481,1,24.41,24.41,PayPal,Offline
TXN034095,2024-06-23,16:39:00,ONLINE,P0275,C00428,3,35.81,107.43,Debit Card,Online
TXN034096,2024-01-19,19:38:00,ST003,P0769,C06878,1,11.34,11.34,Cash,Offline
TXN034097,2023-07-05,16:32:00,ST006,P0418,GUEST2382,1,34.93,34.93,PayPal,Offline
TXN034098,2024-08-10,11:14:00,ST006,P0280,C04772,1,45.21,45.21,Debit Card,Offline
TXN034099,2024-03-06,10:35:00,ST007,P0650,C07930,1,25.18,25.18,PayPal,Offline
TXN034100,2023-05-14,10:02:00,ONLINE,P0597,C01459,1,17.34,17.34,Credit Card,Online
TXN034101,2023-02-14,20:08:00,ST009,P0812,GUEST9706,2,24.68,49.36,PayPal,Offline
TXN034102,2023-02-25,16:42:00,ST007,P0127,C02909,2,40.09,80.18,PayPal,Offline
TXN034103,2024-08-19,16:15:00,ST007,P0320,C04990,2,25.77,51.54,PayPal,Offline
TXN034104,2024-12-17,15:30:00,ONLINE,P0180,GUEST8518,1,34.42,34.42,Credit Card,Online
TXN034105,2024-08-16,20:45:00,ONLINE,P0081,C05434,1,24.14,24.14,Credit Card,Online
TXN034106,2023-04-07,18:46:00,ONLINE,P0185,C06685,1,18.46,18.46,Debit Card,Online
TXN034107,2024-11-25,19:21:00,ST006,P0424,C08351,1,18.41,18.41,Credit Card,Offline
TXN034108,2024-01-23,20:43:00,ST002,P0358,C01242,1,28.95,28.95,Credit Card,Offline
TXN034109,2023-12-26,09:36:00,ST008,P0741,GUEST1479,1,24.06,24.06,Debit Card,Offline
TXN034110,2023-01-17,13:08:00,ST001,P0719,C08367,2,9.79,19.58,Credit Card,Offline
TXN034111,2024-12-10,17:07:00,ST006,P0281,GUEST9653,1,43.16,43.16,PayPal,Offline
TXN034112,2023-01-04,10:42:00,ONLINE,P0587,GUEST1228,2,25.06,50.12,Credit Card,Online
TXN034113,2023-09-25,19:26:00,ST010,P0464,C09742,1,23.18,23.18,Debit Card,Offline
TXN034114,2024-06-25,10:35:00,ST002,P0430,GUEST4713,2,37.59,75.18,Credit Card,Offline
TXN034115,2023-10-27,09:46:00,ST006,P0378,GUEST6525,3,16.46,49.38,Credit Card,Offline
TXN034116,2024-05-30,19:36:00,ST007,P0247,GUEST5031,2,12.69,25.38,Credit Card,Offline
TXN034117,2024-11-22,09:28:00,ST008,P0465,C01416,1,28.24,28.24,Credit Card,Offline
TXN034118,2024-01-18,20:20:00,ONLINE,P0275,C03585,1,35.81,35.81,Debit Card,Online
TXN034119,2023-07-09,12:51:00,ONLINE,P0507,C06921,2,52.76,105.52,Cash,Online
TXN034120,2024-08-21,14:44:00,ONLINE,P0519,C06282,2,28.59,57.18,Credit Card,Online
TXN034121,2024-08-10,10:24:00,ST009,P0066,GUEST8970,1,25.77,25.77,Credit Card,Offline
TXN034122,2023-03-26,09:22:00,ST008,P0785,GUEST7316,2,16.1,32.2,Debit Card,Offline
TXN034123,2024-03-04,20:21:00,ST002,P0546,C09336,1,36.9,36.9,Credit Card,Offline
TXN034124,2023-03-08,13:20:00,ST008,P0221,C08968,2,14.8,29.6,Cash,Offline
TXN034125,2024-10-18,14:39:00,ST003,P0384,C02652,2,45.5,91.0,Debit Card,Offline
TXN034126,2024-05-13,17:23:00,ONLINE,P0032,C02313,2,39.35,78.7,PayPal,Online
TXN034127,2023-09-04,19:13:00,ONLINE,P0472,C03296,1,36.95,36.95,Debit Card,Online
TXN034128,2024-09-29,10:20:00,ST007,P0438,C07535,1,16.02,16.02,PayPal,Offline
TXN034129,2023-12-31,15:58:00,ONLINE,P0353,GUEST2102,1,17.53,17.53,Credit Card,Online
TXN034130,2023-08-09,17:24:00,ST001,P0736,C09969,1,23.31,23.31,Credit Card,Offline
TXN034131,2024-08-17,09:33:00,ONLINE,P0624,GUEST8041,1,11.54,11.54,Credit Card,Online
TXN034132,2024-06-18,15:54:00,ST008,P0867,C00683,3,23.45,70.35,Debit Card,Offline
TXN034133,2023-11-15,15:25:00,ONLINE,P0815,C00888,3,8.38,25.14,Credit Card,Online
TXN034134,2024-10-20,14:55:00,ST002,P0119,C00180,1,21.27,21.27,Debit Card,Offline
TXN034135,2023-06-17,15:30:00,ONLINE,P0430,C04331,2,37.59,75.18,Credit Card,Online
TXN034136,2024-09-23,15:37:00,ST007,P0141,C07985,2,41.37,82.74,Credit Card,Offline
TXN034137,2024-04-14,13:25:00,ST002,P0371,C04205,1,33.51,33.51,Debit Card,Offline
TXN034138,2024-06-28,19:50:00,ONLINE,P0086,C01482,1,34.36,34.36,Debit Card,Online
TXN034139,2024-08-18,09:46:00,ST006,P0814,C04862,1,12.03,12.03,PayPal,Offline
TXN034140,2023-08-20,18:44:00,ST007,P0051,GUEST6813,3,13.04,39.12,PayPal,Offline
TXN034141,2024-05-16,15:34:00,ONLINE,P0695,C01639,1,34.19,34.19,Credit Card,Online
TXN034142,2023-02-21,15:58:00,ST008,P0115,C05637,2,41.44,82.88,Debit Card,Offline
TXN034143,2023-04-27,14:47:00,ONLINE,P0003,C02133,1,17.15,17.15,PayPal,Online
TXN034144,2024-09-19,13:42:00,ST007,P0676,C09447,2,25.13,50.26,Debit Card,Offline
TXN034145,2024-08-19,19:11:00,ST001,P0527,C03953,1,52.56,52.56,Debit Card,Offline
TXN034146,2024-01-04,09:01:00,ST007,P0198,GUEST6967,3,23.25,69.75,Credit Card,Offline
TXN034147,2023-03-20,09:54:00,ST009,P0555,GUEST3707,1,26.79,26.79,Credit Card,Offline
TXN034148,2024-03-18,18:29:00,ST002,P0606,C03008,3,19.51,58.53,Debit Card,Offline
TXN034149,2023-02-04,12:29:00,ONLINE,P0723,C07640,1,31.44,31.44,Credit Card,Online
TXN034150,2024-01-06,14:01:00,ONLINE,P0294,C02968,2,18.03,36.06,Credit Card,Online
TXN034151,2023-04-05,13:18:00,ST006,P0058,C03209,1,32.9,32.9,Credit Card,Offline
TXN034152,2023-08-18,15:10:00,ST009,P0336,C01167,1,21.93,21.93,PayPal,Offline
TXN034153,2023-08-22,13:38:00,ST004,P0187,C07100,1,12.1,12.1,Credit Card,Offline
TXN034154,2023-03-09,15:14:00,ST003,P0326,C03531,3,18.48,55.44,Cash,Offline
TXN034155,2023-01-30,13:12:00,ST008,P0017,GUEST6323,1,14.15,14.15,PayPal,Offline
TXN034156,2023-12-05,18:54:00,ST004,P0333,GUEST7898,1,19.07,19.07,PayPal,Offline
TXN034157,2024-05-05,19:19:00,ST007,P0661,GUEST7477,1,14.67,14.67,Credit Card,Offline
TXN034158,2024-07-15,18:07:00,ONLINE,P0740,C05351,1,29.54,29.54,Credit Card,Online
TXN034159,2023-07-23,15:38:00,ST002,P0466,C02054,1,14.4,14.4,Cash,Offline
TXN034160,2024-01-01,15:01:00,ST007,P0522,C09878,3,27.75,83.25,Credit Card,Offline
TXN034161,2023-11-22,09:21:00,ST003,P0581,C02370,1,30.3,30.3,Debit Card,Offline
TXN034162,2024-10-01,10:03:00,ONLINE,P0241,C03006,1,32.77,32.77,Credit Card,Online
TXN034163,2024-10-05,16:18:00,ONLINE,P0496,C08039,3,46.98,140.94,Debit Card,Online
TXN034164,2024-01-30,17:36:00,ST007,P0252,C09229,1,27.38,27.38,Debit Card,Offline
TXN034165,2024-09-26,19:30:00,ONLINE,P0140,C05588,1,21.1,21.1,Credit Card,Online
TXN034166,2024-03-04,11:20:00,ST004,P0450,C05196,1,15.52,15.52,Credit Card,Offline
TXN034167,2023-08-30,10:49:00,ST004,P0578,C07053,1,24.7,24.7,Credit Card,Offline
TXN034168,2024-07-02,20:42:00,ST002,P0550,C00022,1,46.18,46.18,Debit Card,Offline
TXN034169,2024-11-06,11:32:00,ST004,P0086,GUEST9085,1,34.36,34.36,Cash,Offline
TXN034170,2024-08-03,12:27:00,ST007,P0317,C03591,1,35.47,35.47,Debit Card,Offline
TXN034171,2023-10-18,20:27:00,ST006,P0135,C00952,2,19.09,38.18,PayPal,Offline
TXN034172,2023-06-22,14:00:00,ST006,P0863,C00235,1,29.23,29.23,Credit Card,Offline
TXN034173,2024-10-16,11:49:00,ST010,P0411,C01200,2,37.69,75.38,Debit Card,Offline
TXN034174,2024-02-23,11:14:00,ST002,P0620,C09556,1,34.14,34.14,Credit Card,Offline
TXN034175,2024-11-19,15:59:00,ONLINE,P0218,C09941,2,14.78,29.56,Credit Card,Online
TXN034176,2023-08-14,17:36:00,ONLINE,P0833,C08389,1,39.73,39.73,Credit Card,Online
TXN034177,2023-09-08,11:08:00,ST004,P0296,GUEST3497,1,20.55,20.55,Debit Card,Offline
TXN034178,2024-09-30,10:39:00,ONLINE,P0661,C03190,1,14.67,14.67,Credit Card,Online
TXN034179,2024-01-14,10:11:00,ST004,P0012,C05087,2,21.64,43.28,Debit Card,Offline
TXN034180,2023-05-19,14:54:00,ST004,P0117,C01264,1,31.04,31.04,Credit Card,Offline
TXN034181,2024-11-28,20:56:00,ST001,P0521,C07525,1,36.58,36.58,Credit Card,Offline
TXN034182,2023-11-26,17:15:00,ONLINE,P0284,GUEST6405,1,30.69,30.69,Debit Card,Online
TXN034183,2023-06-09,19:15:00,ST009,P0334,C01627,1,24.84,24.84,Credit Card,Offline
TXN034184,2023-10-04,15:47:00,ONLINE,P0331,C04865,2,29.24,58.48,Credit Card,Online
TXN034185,2023-07-20,11:12:00,ST010,P0154,C03565,1,29.04,29.04,Credit Card,Offline
TXN034186,2024-10-19,15:17:00,ST004,P0780,C01823,1,34.4,34.4,Credit Card,Offline
TXN034187,2024-09-08,20:38:00,ONLINE,P0621,C09332,1,31.45,31.45,Credit Card,Online
TXN034188,2024-08-11,14:50:00,ST008,P0625,C04848,1,32.86,32.86,Debit Card,Offline
TXN034189,2024-07-19,09:04:00,ST001,P0476,C06063,2,39.02,78.04,PayPal,Offline
TXN034190,2023-10-05,10:53:00,ONLINE,P0635,C05698,1,24.2,24.2,Debit Card,Online
TXN034191,2023-08-26,19:48:00,ONLINE,P0149,GUEST1678,1,37.41,37.41,PayPal,Online
TXN034192,2024-09-24,13:18:00,ST001,P0189,C09423,1,39.88,39.88,PayPal,Offline
TXN034193,2023-01-22,13:26:00,ST008,P0092,C04149,1,25.51,25.51,Debit Card,Offline
TXN034194,2024-07-01,13:14:00,ONLINE,P0118,C05324,3,12.91,38.73,Credit Card,Online
TXN034195,2023-07-25,11:44:00,ST009,P0254,C03641,2,51.44,102.88,Cash,Offline
TXN034196,2023-04-10,14:01:00,ONLINE,P0264,C03291,1,22.11,22.11,Credit Card,Online
TXN034197,2023-08-03,16:31:00,ONLINE,P0007,C03495,2,39.47,78.94,Cash,Online
TXN034198,2024-12-04,09:30:00,ST007,P0456,C01508,1,38.61,38.61,Credit Card,Offline
TXN034199,2023-08-22,14:01:00,ST004,P0396,GUEST8811,1,21.13,21.13,PayPal,Offline
TXN034200,2023-09-08,19:02:00,ST003,P0493,C09788,1,44.13,44.13,PayPal,Offline
TXN034201,2024-05-30,15:42:00,ST008,P0298,C03722,1,50.87,50.87,Debit Card,Offline
TXN034202,2024-03-31,15:24:00,ST007,P0509,C05320,2,22.22,44.44,Credit Card,Offline
TXN034203,2023-02-10,16:47:00,ST008,P0322,GUEST2201,1,23.46,23.46,PayPal,Offline
TXN034204,2024-04-24,20:22:00,ST003,P0425,C00523,1,21.05,21.05,Debit Card,Offline
TXN034205,2023-02-24,12:25:00,ONLINE,P0576,C05770,1,27.13,27.13,Credit Card,Online
TXN034206,2024-06-29,09:17:00,ONLINE,P0061,C07278,2,38.65,77.3,PayPal,Online
TXN034207,2023-04-13,16:24:00,ONLINE,P0396,C07138,1,21.13,21.13,Credit Card,Online
TXN034208,2023-12-11,19:10:00,ST005,P0044,C09204,1,36.08,36.08,Credit Card,Offline
TXN034209,2024-11-23,20:13:00,ST001,P0027,C06029,1,43.0,43.0,Credit Card,Offline
TXN034210,2024-09-12,19:46:00,ST005,P0786,GUEST3587,3,22.98,68.94,Cash,Offline
TXN034211,2024-12-27,10:48:00,ONLINE,P0262,C02567,1,53.8,53.8,Cash,Online
TXN034212,2023-08-13,09:25:00,ONLINE,P0741,C02443,1,18.05,18.05,Cash,Online
TXN034213,2024-02-04,12:05:00,ST005,P0463,C01592,3,32.01,96.03,Cash,Offline
TXN034214,2024-08-01,16:49:00,ST006,P0071,C06159,3,43.76,131.28,Credit Card,Offline
TXN034215,2023-07-07,18:03:00,ST004,P0050,GUEST9814,3,12.84,38.52,Credit Card,Offline
TXN034216,2024-04-08,17:12:00,ONLINE,P0524,GUEST6916,2,14.59,29.18,PayPal,Online
TXN034217,2023-02-15,20:32:00,ONLINE,P0552,C08203,1,31.86,31.86,Cash,Online
