ProductID,ProductName,Category,Subcategory,Size,Season,Color,Brand,Cost,Price,SupplierID,LaunchDate,Margin
P0569,PetitMode Onesies Red 18-24M,Infants,Onesies,18-24M,Fall,Red,PetitMode,16.24,30.98,SUP013,2023-03-28,47.58
P0570,YouthStyle Onesies Blue 18-24M,Infants,Onesies,18-24M,Summer,Blue,YouthStyle,11.31,20.98,SUP012,2023-11-01,46.09
P0571,KidsStyle Onesies Purple 3-6M,Infants,Onesies,3-6M,Fall,Purple,KidsStyle,15.2,30.27,SUP005,2022-12-23,49.79
P0572,TinyTrends Onesies Green 0-3M,Infants,Onesies,0-3M,Winter,Green,TinyTrends,14.07,26.31,SUP004,2023-08-26,46.52
P0573,YouthStyle Onesies Pink 6-12M,Infants,Onesies,6-12M,All Season,Pink,YouthStyle,8.85,15.21,SUP010,2022-05-23,41.81
P0574,KidsStyle Onesies Navy 3-6M,Infants,Onesies,3-6M,Summer,Navy,KidsStyle,16.21,29.53,SUP006,2023-06-30,45.11
P0575,PetitMode Onesies Pink 6-12M,Infants,Onesies,6-12M,All Season,Pink,PetitMode,17.97,30.97,SUP006,2022-10-27,41.98
P0576,JuniorWear Onesies Orange 6-12M,Infants,Onesies,6-12M,All Season,Orange,JuniorWear,15.61,27.13,SUP015,2023-11-27,42.46
P0577,YouthStyle Onesies Red 0-3M,Infants,Onesies,0-3M,Summer,Red,YouthStyle,14.81,26.83,SUP005,2023-11-03,44.8
P0578,MiniMode Onesies Pink 3-6M,Infants,Onesies,3-6M,Summer,Pink,MiniMode,13.9,24.7,SUP012,2022-11-26,43.72
P0579,KiddoFashion Onesies Pink 3-6M,Infants,Onesies,3-6M,Winter,Pink,KiddoFashion,7.15,12.28,SUP010,2023-10-10,41.78
P0580,YouthStyle Onesies Purple 6-12M,Infants,Onesies,6-12M,Winter,Purple,YouthStyle,14.33,31.54,SUP002,2023-10-11,54.57
P0581,PetitMode Onesies Beige 0-3M,Infants,Onesies,0-3M,Winter,Beige,PetitMode,14.22,30.3,SUP005,2023-01-13,53.07
P0582,BabyChic Onesies Navy 12-18M,Infants,Onesies,12-18M,Winter,Navy,BabyChic,9.57,17.05,SUP001,2022-04-06,43.87
P0583,TinyTrends Onesies Orange 12-18M,Infants,Onesies,12-18M,Fall,Orange,TinyTrends,7.07,12.34,SUP007,2022-08-12,42.71
P0584,KiddoFashion Onesies Yellow 12-18M,Infants,Onesies,12-18M,Summer,Yellow,KiddoFashion,16.03,30.47,SUP006,2022-10-18,47.39
P0585,SmallStyle Onesies Pink 6-12M,Infants,Onesies,6-12M,All Season,Pink,SmallStyle,4.03,8.17,SUP010,2023-05-12,50.67
P0586,KidsStyle Onesies Blue 6-12M,Infants,Onesies,6-12M,Spring,Blue,KidsStyle,14.73,24.66,SUP011,2023-04-16,40.27
P0587,LittleFashion Onesies Purple 0-3M,Infants,Onesies,0-3M,Spring,Purple,LittleFashion,12.25,25.06,SUP008,2022-01-01,51.12
P0588,LittleFashion Onesies Gray 12-18M,Infants,Onesies,12-18M,Summer,Gray,LittleFashion,13.34,25.12,SUP005,2022-06-12,46.89
P0589,BabyChic Onesies Yellow 6-12M,Infants,Onesies,6-12M,Spring,Yellow,BabyChic,13.54,29.06,SUP002,2023-01-16,53.41
P0590,YouthStyle Onesies Gray 3-6M,Infants,Onesies,3-6M,Spring,Gray,YouthStyle,15.17,28.55,SUP005,2022-08-28,46.87
P0591,TinyTrends Sleepwear Red 12-18M,Infants,Sleepwear,12-18M,Spring,Red,TinyTrends,17.04,34.0,SUP004,2023-05-04,49.88
P0592,SmallStyle Sleepwear Green 0-3M,Infants,Sleepwear,0-3M,Summer,Green,SmallStyle,14.79,25.08,SUP009,2023-11-28,41.03
P0593,KidsStyle Sleepwear Beige 12-18M,Infants,Sleepwear,12-18M,Spring,Beige,KidsStyle,6.36,10.77,SUP006,2022-05-04,40.95
P0594,KiddoFashion Sleepwear Blue 12-18M,Infants,Sleepwear,12-18M,Summer,Blue,KiddoFashion,12.23,26.57,SUP004,2023-01-28,53.97
P0595,TinyTrends Sleepwear White 0-3M,Infants,Sleepwear,0-3M,Spring,White,TinyTrends,8.97,16.13,SUP006,2022-11-03,44.39
P0596,LittleFashion Sleepwear Gray 3-6M,Infants,Sleepwear,3-6M,Winter,Gray,LittleFashion,5.28,9.82,SUP011,2022-05-27,46.23
P0597,SmallStyle Sleepwear Red 0-3M,Infants,Sleepwear,0-3M,All Season,Red,SmallStyle,9.42,17.34,SUP010,2023-10-28,45.67
P0598,BabyChic Sleepwear Beige 3-6M,Infants,Sleepwear,3-6M,Winter,Beige,BabyChic,5.37,9.24,SUP004,2023-10-06,41.88
P0599,SmallStyle Sleepwear Gray 3-6M,Infants,Sleepwear,3-6M,Winter,Gray,SmallStyle,20.41,34.28,SUP008,2022-08-11,40.46
P0600,LittleFashion Sleepwear Blue 0-3M,Infants,Sleepwear,0-3M,Spring,Blue,LittleFashion,13.26,28.24,SUP010,2023-01-29,53.05
P0601,BabyChic Sleepwear Pink 6-12M,Infants,Sleepwear,6-12M,Winter,Pink,BabyChic,12.92,28.47,SUP004,2022-10-11,54.62
P0602,PetitMode Sleepwear Navy 0-3M,Infants,Sleepwear,0-3M,Summer,Navy,PetitMode,4.29,8.6,SUP010,2023-09-15,50.12
P0603,JuniorWear Sleepwear Green 6-12M,Infants,Sleepwear,6-12M,Spring,Green,JuniorWear,11.98,21.19,SUP009,2023-09-14,43.46
P0604,YouthStyle Sleepwear Yellow 18-24M,Infants,Sleepwear,18-24M,Summer,Yellow,YouthStyle,13.67,26.45,SUP011,2022-02-25,48.32
P0605,YouthStyle Sleepwear Blue 3-6M,Infants,Sleepwear,3-6M,Winter,Blue,YouthStyle,9.23,15.39,SUP004,2023-05-27,40.03
P0606,PetitMode Sleepwear Red 18-24M,Infants,Sleepwear,18-24M,Spring,Red,PetitMode,10.1,19.51,SUP006,2022-11-21,48.23
P0607,SmallStyle Sleepwear Black 3-6M,Infants,Sleepwear,3-6M,Winter,Black,SmallStyle,7.07,12.42,SUP006,2023-07-14,43.08
P0608,TinyTrends Sleepwear Red 3-6M,Infants,Sleepwear,3-6M,Winter,Red,TinyTrends,12.91,26.73,SUP010,2022-03-11,51.7
P0609,MiniMode Sleepwear Red 0-3M,Infants,Sleepwear,0-3M,Fall,Red,MiniMode,5.64,10.22,SUP015,2022-03-03,44.81
P0610,JuniorWear Sleepwear Gray 12-18M,Infants,Sleepwear,12-18M,All Season,Gray,JuniorWear,12.6,25.67,SUP012,2023-05-29,50.92
P0611,YouthStyle Sleepwear Blue 12-18M,Infants,Sleepwear,12-18M,Winter,Blue,YouthStyle,15.91,33.67,SUP011,2023-07-04,52.75
P0612,LittleFashion Sleepwear Yellow 18-24M,Infants,Sleepwear,18-24M,All Season,Yellow,LittleFashion,11.64,19.67,SUP002,2022-11-14,40.82
P0613,MiniMode Sleepwear Pink 0-3M,Infants,Sleepwear,0-3M,All Season,Pink,MiniMode,10.55,19.33,SUP009,2022-12-01,45.42
P0614,TinyTrends Sleepwear Yellow 12-18M,Infants,Sleepwear,12-18M,All Season,Yellow,TinyTrends,9.2,18.74,SUP012,2023-03-24,50.91
P0615,MiniMode Sleepwear Blue 3-6M,Infants,Sleepwear,3-6M,Spring,Blue,MiniMode,17.68,34.57,SUP015,2023-03-21,48.86
P0616,SmallStyle Sleepwear Navy 0-3M,Infants,Sleepwear,0-3M,Winter,Navy,SmallStyle,15.57,32.14,SUP001,2022-11-13,51.56
P0617,KidsStyle Sleepwear Beige 3-6M,Infants,Sleepwear,3-6M,Spring,Beige,KidsStyle,6.25,13.75,SUP003,2022-01-12,54.55
P0618,BabyChic Sleepwear Orange 3-6M,Infants,Sleepwear,3-6M,Winter,Orange,BabyChic,12.94,25.6,SUP009,2022-09-23,49.45
P0619,LittleFashion Sleepwear Beige 3-6M,Infants,Sleepwear,3-6M,Fall,Beige,LittleFashion,16.33,31.34,SUP013,2022-10-03,47.89
P0620,BabyChic Sleepwear Black 0-3M,Infants,Sleepwear,0-3M,Spring,Black,BabyChic,16.31,34.14,SUP005,2023-06-21,52.23
P0621,SmallStyle Sleepwear Gray 0-3M,Infants,Sleepwear,0-3M,Fall,Gray,SmallStyle,17.82,31.45,SUP002,2023-05-24,43.34
P0622,BabyChic Sleepwear Red 12-18M,Infants,Sleepwear,12-18M,All Season,Red,BabyChic,16.62,28.81,SUP008,2023-08-04,42.31
P0623,LittleFashion Sleepwear Yellow 3-6M,Infants,Sleepwear,3-6M,Fall,Yellow,LittleFashion,15.53,28.55,SUP013,2022-04-16,45.6
P0624,MiniMode Sleepwear Beige 18-24M,Infants,Sleepwear,18-24M,Spring,Beige,MiniMode,5.25,11.54,SUP009,2022-01-03,54.51
P0625,MiniMode Sleepwear Red 0-3M,Infants,Sleepwear,0-3M,Spring,Red,MiniMode,17.83,32.86,SUP008,2023-01-08,45.74
P0626,LittleFashion Sleepwear Red 12-18M,Infants,Sleepwear,12-18M,Summer,Red,LittleFashion,15.41,29.51,SUP009,2023-11-03,47.78
P0627,BabyChic Sleepwear Green 12-18M,Infants,Sleepwear,12-18M,Summer,Green,BabyChic,5.24,11.17,SUP007,2022-11-24,53.09
P0628,SmallStyle Sleepwear White 6-12M,Infants,Sleepwear,6-12M,Spring,White,SmallStyle,13.64,26.51,SUP002,2023-05-30,48.55
P0629,MiniMode Sleepwear Orange 0-3M,Infants,Sleepwear,0-3M,Summer,Orange,MiniMode,7.02,13.41,SUP001,2023-02-15,47.65
P0630,JuniorWear Sleepwear Yellow 0-3M,Infants,Sleepwear,0-3M,Winter,Yellow,JuniorWear,5.23,9.73,SUP006,2022-03-30,46.25
P0631,KidsStyle Rompers White 18-24M,Infants,Rompers,18-24M,Winter,White,KidsStyle,8.69,15.26,SUP004,2022-10-26,43.05
P0632,SmallStyle Rompers Green 18-24M,Infants,Rompers,18-24M,Fall,Green,SmallStyle,8.49,16.38,SUP008,2023-01-13,48.17
P0633,MiniMode Rompers Beige 18-24M,Infants,Rompers,18-24M,Winter,Beige,MiniMode,3.83,8.31,SUP015,2023-07-14,53.91
P0634,KidsStyle Rompers Black 3-6M,Infants,Rompers,3-6M,Summer,Black,KidsStyle,9.71,18.6,SUP001,2022-08-27,47.8
P0635,KidsStyle Rompers White 18-24M,Infants,Rompers,18-24M,Fall,White,KidsStyle,11.95,24.2,SUP001,2023-11-05,50.62
P0636,TinyTrends Rompers Green 12-18M,Infants,Rompers,12-18M,Fall,Green,TinyTrends,15.49,26.76,SUP009,2022-09-01,42.12
P0637,KidsStyle Rompers Pink 12-18M,Infants,Rompers,12-18M,Winter,Pink,KidsStyle,13.25,29.06,SUP012,2022-10-14,54.4
P0638,MiniMode Rompers Orange 0-3M,Infants,Rompers,0-3M,Spring,Orange,MiniMode,9.77,20.97,SUP007,2023-01-17,53.41
P0639,SmallStyle Rompers Blue 12-18M,Infants,Rompers,12-18M,Spring,Blue,SmallStyle,8.69,14.54,SUP009,2022-05-17,40.23
P0640,SmallStyle Rompers Navy 12-18M,Infants,Rompers,12-18M,Spring,Navy,SmallStyle,6.22,11.85,SUP001,2023-03-22,47.51
P0641,JuniorWear Rompers Yellow 3-6M,Infants,Rompers,3-6M,Summer,Yellow,JuniorWear,13.71,24.69,SUP014,2022-11-19,44.47
P0642,BabyChic Rompers Purple 12-18M,Infants,Rompers,12-18M,Fall,Purple,BabyChic,10.43,23.11,SUP005,2022-08-28,54.87
P0643,LittleFashion Rompers Navy 0-3M,Infants,Rompers,0-3M,Summer,Navy,LittleFashion,8.87,16.81,SUP002,2022-06-09,47.23
P0644,KiddoFashion Rompers Purple 0-3M,Infants,Rompers,0-3M,Summer,Purple,KiddoFashion,5.21,10.37,SUP006,2023-02-21,49.76
P0645,BabyChic Rompers Green 0-3M,Infants,Rompers,0-3M,All Season,Green,BabyChic,4.11,8.9,SUP008,2022-11-12,53.82
P0646,TinyTrends Rompers Blue 12-18M,Infants,Rompers,12-18M,Fall,Blue,TinyTrends,8.8,18.72,SUP003,2022-11-08,52.99
P0647,MiniMode Rompers White 18-24M,Infants,Rompers,18-24M,Spring,White,MiniMode,12.91,23.32,SUP003,2022-04-04,44.64
P0648,YouthStyle Rompers Orange 3-6M,Infants,Rompers,3-6M,Fall,Orange,YouthStyle,14.22,29.62,SUP001,2023-11-25,51.99
P0649,LittleFashion Rompers Red 6-12M,Infants,Rompers,6-12M,Fall,Red,LittleFashion,5.83,12.52,SUP007,2023-04-09,53.43
P0650,MiniMode Rompers Blue 18-24M,Infants,Rompers,18-24M,All Season,Blue,MiniMode,14.0,25.18,SUP008,2022-04-15,44.4
P0651,KidsStyle Rompers Red 3-6M,Infants,Rompers,3-6M,Spring,Red,KidsStyle,5.23,8.85,SUP014,2022-08-16,40.9
P0652,YouthStyle Rompers White 3-6M,Infants,Rompers,3-6M,Summer,White,YouthStyle,4.99,9.4,SUP011,2023-10-08,46.91
P0653,SmallStyle Rompers Yellow 0-3M,Infants,Rompers,0-3M,All Season,Yellow,SmallStyle,15.76,27.14,SUP015,2022-03-18,41.93
P0654,MiniMode Rompers Gray 0-3M,Infants,Rompers,0-3M,Spring,Gray,MiniMode,15.56,27.28,SUP008,2022-05-12,42.96
P0655,TinyTrends Rompers Red 0-3M,Infants,Rompers,0-3M,Fall,Red,TinyTrends,9.83,17.17,SUP008,2022-02-21,42.75
P0656,YouthStyle Rompers Beige 3-6M,Infants,Rompers,3-6M,All Season,Beige,YouthStyle,5.94,10.16,SUP007,2023-05-24,41.54
P0657,YouthStyle Rompers Pink 0-3M,Infants,Rompers,0-3M,Winter,Pink,YouthStyle,13.04,22.78,SUP006,2022-08-08,42.76
P0658,JuniorWear Rompers Purple 3-6M,Infants,Rompers,3-6M,Fall,Purple,JuniorWear,11.05,20.21,SUP015,2022-06-02,45.32
P0659,SmallStyle Rompers Navy 0-3M,Infants,Rompers,0-3M,All Season,Navy,SmallStyle,12.43,22.21,SUP004,2023-10-25,44.03
P0660,YouthStyle Rompers Orange 6-12M,Infants,Rompers,6-12M,Winter,Orange,YouthStyle,4.68,10.2,SUP008,2022-03-04,54.12
P0661,YouthStyle Rompers Pink 0-3M,Infants,Rompers,0-3M,Fall,Pink,YouthStyle,6.95,14.67,SUP007,2022-07-24,52.62
P0662,PetitMode Rompers Red 18-24M,Infants,Rompers,18-24M,Summer,Red,PetitMode,15.23,31.54,SUP007,2023-01-03,51.71
P0663,KiddoFashion Rompers White 12-18M,Infants,Rompers,12-18M,All Season,White,KiddoFashion,17.19,34.35,SUP015,2023-08-03,49.96
P0664,YouthStyle Rompers Yellow 18-24M,Infants,Rompers,18-24M,Fall,Yellow,YouthStyle,7.34,12.92,SUP003,2022-01-27,43.19
P0665,MiniMode Rompers Red 6-12M,Infants,Rompers,6-12M,All Season,Red,MiniMode,13.53,25.79,SUP015,2022-10-15,47.54
P0666,PetitMode Rompers White 0-3M,Infants,Rompers,0-3M,Winter,White,PetitMode,12.83,22.99,SUP013,2023-08-22,44.19
P0667,TinyTrends Rompers Green 3-6M,Infants,Rompers,3-6M,Summer,Green,TinyTrends,8.49,14.17,SUP011,2022-09-04,40.08
P0668,KidsStyle Rompers Green 6-12M,Infants,Rompers,6-12M,All Season,Green,KidsStyle,18.79,34.32,SUP010,2023-02-02,45.25
P0669,LittleFashion Rompers Green 6-12M,Infants,Rompers,6-12M,Summer,Green,LittleFashion,7.39,13.39,SUP010,2022-11-22,44.81
P0670,KidsStyle Rompers Beige 6-12M,Infants,Rompers,6-12M,All Season,Beige,KidsStyle,4.52,9.95,SUP012,2022-12-27,54.57
P0671,LittleFashion Bibs Navy 18-24M,Infants,Bibs,18-24M,All Season,Navy,LittleFashion,7.77,14.96,SUP004,2023-05-20,48.06
P0672,LittleFashion Bibs Purple 18-24M,Infants,Bibs,18-24M,Fall,Purple,LittleFashion,17.58,31.44,SUP001,2022-04-03,44.08
P0673,SmallStyle Bibs Green 0-3M,Infants,Bibs,0-3M,Summer,Green,SmallStyle,14.41,28.05,SUP001,2023-06-24,48.63
P0674,BabyChic Bibs Navy 12-18M,Infants,Bibs,12-18M,Spring,Navy,BabyChic,8.77,17.34,SUP004,2022-05-14,49.42
P0675,BabyChic Bibs Red 6-12M,Infants,Bibs,6-12M,Summer,Red,BabyChic,15.81,34.67,SUP001,2022-06-01,54.4
P0676,TinyTrends Bibs Orange 18-24M,Infants,Bibs,18-24M,Summer,Orange,TinyTrends,16.86,31.41,SUP014,2023-01-09,46.32
P0677,YouthStyle Bibs Navy 0-3M,Infants,Bibs,0-3M,Fall,Navy,YouthStyle,11.09,19.84,SUP002,2022-12-11,44.1
P0678,LittleFashion Bibs Pink 6-12M,Infants,Bibs,6-12M,Fall,Pink,LittleFashion,12.28,21.14,SUP012,2023-03-24,41.91
P0679,LittleFashion Bibs Beige 12-18M,Infants,Bibs,12-18M,Fall,Beige,LittleFashion,16.59,32.32,SUP009,2023-09-21,48.67
P0680,SmallStyle Bibs Pink 6-12M,Infants,Bibs,6-12M,Summer,Pink,SmallStyle,8.34,15.47,SUP007,2022-11-11,46.09
P0681,LittleFashion Bibs Beige 6-12M,Infants,Bibs,6-12M,Summer,Beige,LittleFashion,15.71,32.63,SUP001,2023-08-10,51.85
P0682,KidsStyle Bibs Pink 12-18M,Infants,Bibs,12-18M,All Season,Pink,KidsStyle,13.52,24.82,SUP010,2022-11-22,45.53
P0683,SmallStyle Bibs Blue 18-24M,Infants,Bibs,18-24M,Summer,Blue,SmallStyle,13.05,27.79,SUP015,2023-05-24,53.04
P0684,TinyTrends Bibs Green 3-6M,Infants,Bibs,3-6M,Fall,Green,TinyTrends,16.03,27.33,SUP006,2022-11-24,41.35
P0685,BabyChic Bibs Purple 3-6M,Infants,Bibs,3-6M,Spring,Purple,BabyChic,6.24,12.85,SUP001,2022-09-29,51.44
P0686,TinyTrends Bibs White 3-6M,Infants,Bibs,3-6M,Summer,White,TinyTrends,16.33,34.23,SUP005,2022-04-21,52.29
P0687,YouthStyle Bibs Purple 0-3M,Infants,Bibs,0-3M,Spring,Purple,YouthStyle,16.28,31.07,SUP012,2023-03-06,47.6
P0688,KiddoFashion Bibs Black 3-6M,Infants,Bibs,3-6M,Winter,Black,KiddoFashion,8.52,14.68,SUP006,2023-07-14,41.96
P0689,KiddoFashion Bibs Navy 12-18M,Infants,Bibs,12-18M,Spring,Navy,KiddoFashion,10.55,20.02,SUP011,2022-08-19,47.3
P0690,TinyTrends Bibs Red 3-6M,Infants,Bibs,3-6M,Winter,Red,TinyTrends,9.54,17.7,SUP005,2022-01-21,46.1
P0691,TinyTrends Bibs Blue 6-12M,Infants,Bibs,6-12M,Fall,Blue,TinyTrends,6.32,12.42,SUP006,2022-06-24,49.11
P0692,TinyTrends Bibs Orange 12-18M,Infants,Bibs,12-18M,Summer,Orange,TinyTrends,16.7,34.17,SUP015,2022-04-06,51.13
P0693,SmallStyle Bibs Purple 6-12M,Infants,Bibs,6-12M,All Season,Purple,SmallStyle,12.83,25.73,SUP012,2022-02-01,50.14
P0694,SmallStyle Bibs Black 12-18M,Infants,Bibs,12-18M,Summer,Black,SmallStyle,13.56,28.88,SUP003,2022-02-24,53.05
P0695,MiniMode Bibs Green 0-3M,Infants,Bibs,0-3M,Fall,Green,MiniMode,17.71,34.19,SUP007,2023-07-22,48.2
P0696,JuniorWear Bibs Yellow 18-24M,Infants,Bibs,18-24M,Fall,Yellow,JuniorWear,6.62,14.37,SUP004,2022-04-09,53.93
P0697,SmallStyle Bibs Orange 0-3M,Infants,Bibs,0-3M,Winter,Orange,SmallStyle,6.64,12.58,SUP014,2023-05-18,47.22
P0698,BabyChic Bibs Red 3-6M,Infants,Bibs,3-6M,Spring,Red,BabyChic,9.82,17.1,SUP007,2022-03-31,42.57
P0699,KiddoFashion Bibs Green 6-12M,Infants,Bibs,6-12M,All Season,Green,KiddoFashion,9.57,19.63,SUP002,2022-01-27,51.25
P0700,JuniorWear Bibs Blue 3-6M,Infants,Bibs,3-6M,Summer,Blue,JuniorWear,13.71,24.66,SUP008,2022-04-29,44.4
P0701,KiddoFashion Bibs Purple 6-12M,Infants,Bibs,6-12M,Winter,Purple,KiddoFashion,5.94,12.51,SUP015,2023-11-08,52.52
P0702,PetitMode Bibs Black 6-12M,Infants,Bibs,6-12M,Spring,Black,PetitMode,5.04,8.99,SUP003,2023-01-15,43.94
P0703,LittleFashion Bibs Purple 12-18M,Infants,Bibs,12-18M,Fall,Purple,LittleFashion,13.51,25.92,SUP001,2022-09-27,47.88
P0704,JuniorWear Bibs Green 12-18M,Infants,Bibs,12-18M,Winter,Green,JuniorWear,17.58,30.79,SUP014,2022-10-03,42.9
P0705,LittleFashion Bibs Beige 18-24M,Infants,Bibs,18-24M,Spring,Beige,LittleFashion,13.81,23.8,SUP011,2022-04-10,41.97
P0706,PetitMode Bibs Black 0-3M,Infants,Bibs,0-3M,Fall,Black,PetitMode,6.33,13.56,SUP013,2023-08-27,53.32
P0707,KidsStyle Bibs Black 3-6M,Infants,Bibs,3-6M,All Season,Black,KidsStyle,7.01,15.28,SUP014,2023-06-20,54.12
P0708,KiddoFashion Bibs Navy 12-18M,Infants,Bibs,12-18M,All Season,Navy,KiddoFashion,13.19,22.34,SUP015,2022-08-30,40.96
P0709,TinyTrends Bibs Black 12-18M,Infants,Bibs,12-18M,Fall,Black,TinyTrends,4.24,9.06,SUP015,2022-02-05,53.2
P0710,PetitMode Bibs Navy 18-24M,Infants,Bibs,18-24M,All Season,Navy,PetitMode,11.93,20.21,SUP011,2023-09-28,40.97
P0711,KiddoFashion Blankets Pink 3-6M,Infants,Blankets,3-6M,Spring,Pink,KiddoFashion,8.7,16.54,SUP003,2022-08-05,47.4
P0712,KidsStyle Blankets Black 3-6M,Infants,Blankets,3-6M,Summer,Black,KidsStyle,4.31,9.12,SUP002,2023-12-01,52.74
P0713,LittleFashion Blankets Navy 12-18M,Infants,Blankets,12-18M,Summer,Navy,LittleFashion,20.6,34.64,SUP005,2022-11-24,40.53
P0714,YouthStyle Blankets Orange 0-3M,Infants,Blankets,0-3M,Spring,Orange,YouthStyle,4.82,8.13,SUP007,2023-07-20,40.71
P0715,PetitMode Blankets Purple 6-12M,Infants,Blankets,6-12M,Fall,Purple,PetitMode,14.66,25.26,SUP015,2022-01-13,41.96
P0716,PetitMode Blankets Black 18-24M,Infants,Blankets,18-24M,All Season,Black,PetitMode,10.69,20.28,SUP002,2023-03-01,47.29
P0717,SmallStyle Blankets Navy 3-6M,Infants,Blankets,3-6M,Summer,Navy,SmallStyle,11.66,21.2,SUP010,2022-04-13,45.0
P0718,TinyTrends Blankets Yellow 0-3M,Infants,Blankets,0-3M,All Season,Yellow,TinyTrends,5.35,11.77,SUP014,2023-07-03,54.55
P0719,JuniorWear Blankets Black 6-12M,Infants,Blankets,6-12M,Winter,Black,JuniorWear,9.06,16.31,SUP011,2023-05-13,44.45
P0720,KiddoFashion Blankets Red 18-24M,Infants,Blankets,18-24M,All Season,Red,KiddoFashion,7.41,13.45,SUP003,2022-10-10,44.91
P0721,SmallStyle Blankets Navy 12-18M,Infants,Blankets,12-18M,Summer,Navy,SmallStyle,15.87,34.19,SUP011,2023-02-16,53.58
P0722,BabyChic Blankets Beige 0-3M,Infants,Blankets,0-3M,Winter,Beige,BabyChic,13.51,26.16,SUP004,2022-02-20,48.36
P0723,BabyChic Blankets Red 12-18M,Infants,Blankets,12-18M,Fall,Red,BabyChic,14.98,31.44,SUP006,2022-11-07,52.35
P0724,KiddoFashion Blankets Beige 6-12M,Infants,Blankets,6-12M,Fall,Beige,KiddoFashion,15.37,26.7,SUP011,2022-04-11,42.43
P0725,JuniorWear Blankets Beige 3-6M,Infants,Blankets,3-6M,Summer,Beige,JuniorWear,18.51,33.5,SUP008,2022-11-25,44.75
P0726,SmallStyle Blankets Gray 6-12M,Infants,Blankets,6-12M,Winter,Gray,SmallStyle,11.62,21.42,SUP002,2022-07-12,45.75
P0727,YouthStyle Blankets Beige 12-18M,Infants,Blankets,12-18M,Summer,Beige,YouthStyle,16.85,31.46,SUP008,2023-06-13,46.44
P0728,PetitMode Blankets Pink 6-12M,Infants,Blankets,6-12M,Spring,Pink,PetitMode,5.2,8.82,SUP002,2022-11-15,41.04
P0729,LittleFashion Blankets Orange 18-24M,Infants,Blankets,18-24M,Winter,Orange,LittleFashion,14.68,26.62,SUP015,2023-08-06,44.85
P0730,MiniMode Blankets Green 0-3M,Infants,Blankets,0-3M,Summer,Green,MiniMode,7.58,13.82,SUP014,2022-03-01,45.15
P0731,KiddoFashion Blankets Red 3-6M,Infants,Blankets,3-6M,Spring,Red,KiddoFashion,10.2,18.63,SUP015,2023-01-05,45.25
P0732,BabyChic Blankets Purple 3-6M,Infants,Blankets,3-6M,Fall,Purple,BabyChic,5.97,10.88,SUP009,2023-02-11,45.13
P0733,MiniMode Blankets White 0-3M,Infants,Blankets,0-3M,Spring,White,MiniMode,15.99,34.98,SUP008,2023-09-01,54.29
P0734,KiddoFashion Blankets Navy 12-18M,Infants,Blankets,12-18M,Summer,Navy,KiddoFashion,17.57,34.38,SUP009,2022-12-25,48.89
P0735,JuniorWear Blankets Beige 6-12M,Infants,Blankets,6-12M,Summer,Beige,JuniorWear,17.88,31.51,SUP014,2022-04-03,43.26
P0736,YouthStyle Blankets Red 6-12M,Infants,Blankets,6-12M,Spring,Red,YouthStyle,13.07,23.31,SUP003,2023-08-09,43.93
P0737,MiniMode Blankets Gray 3-6M,Infants,Blankets,3-6M,Summer,Gray,MiniMode,16.2,31.72,SUP004,2022-10-03,48.93
P0738,KidsStyle Blankets Gray 12-18M,Infants,Blankets,12-18M,All Season,Gray,KidsStyle,9.26,16.83,SUP001,2023-05-01,44.98
P0739,SmallStyle Blankets Red 3-6M,Infants,Blankets,3-6M,Summer,Red,SmallStyle,16.82,29.81,SUP004,2022-09-16,43.58
P0740,JuniorWear Blankets Black 18-24M,Infants,Blankets,18-24M,Fall,Black,JuniorWear,15.22,29.54,SUP015,2023-01-21,48.48
P0741,JuniorWear Blankets Green 6-12M,Infants,Blankets,6-12M,Winter,Green,JuniorWear,14.08,30.08,SUP008,2022-11-06,53.19
P0742,YouthStyle Blankets Navy 18-24M,Infants,Blankets,18-24M,All Season,Navy,YouthStyle,10.23,22.7,SUP002,2022-01-08,54.93
P0743,PetitMode Blankets Gray 18-24M,Infants,Blankets,18-24M,Fall,Gray,PetitMode,8.46,16.76,SUP010,2023-09-16,49.52
P0744,TinyTrends Blankets Purple 6-12M,Infants,Blankets,6-12M,Fall,Purple,TinyTrends,10.37,18.7,SUP002,2022-12-11,44.55
P0745,JuniorWear Blankets Yellow 6-12M,Infants,Blankets,6-12M,Fall,Yellow,JuniorWear,9.56,18.49,SUP011,2023-10-30,48.3
P0746,LittleFashion Blankets Orange 6-12M,Infants,Blankets,6-12M,Summer,Orange,LittleFashion,7.29,14.41,SUP013,2022-09-04,49.41
P0747,YouthStyle Blankets Gray 0-3M,Infants,Blankets,0-3M,All Season,Gray,YouthStyle,6.52,14.14,SUP006,2023-11-29,53.89
P0748,KiddoFashion Blankets Yellow 3-6M,Infants,Blankets,3-6M,Spring,Yellow,KiddoFashion,13.37,24.29,SUP005,2023-03-05,44.96
P0749,KidsStyle Blankets Navy 12-18M,Infants,Blankets,12-18M,Winter,Navy,KidsStyle,12.85,24.73,SUP012,2023-08-09,48.04
P0750,MiniMode Blankets Gray 3-6M,Infants,Blankets,3-6M,Fall,Gray,MiniMode,10.58,18.25,SUP009,2023-10-16,42.03
P0751,PetitMode Shoes Yellow L,Accessories,Shoes,L,Fall,Yellow,PetitMode,12.09,23.17,SUP014,2022-06-24,47.82
