CustomerID,Segment,Age,IncomeLevel,JoinDate,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,RFM_Segment
C009504,Fitness Enthusiast,18,Medium-High,2023-12-04,67.0,10.0,31394.94,3,4,5,345,12.0,Loyal Customers
C009505,Casual Shopper,26,Medium-Low,2023-04-04,30.0,11.0,34174.62,4,5,5,455,14.0,Champions
C009506,Trendy,30,Medium-High,2023-12-24,13.0,8.0,10654.93,5,3,2,532,10.0,Loyal Customers
C009507,Fitness Enthusiast,55,Medium-High,2023-10-19,4.0,5.0,11567.08,5,1,2,512,8.0,Potential Loyalists
C009508,Casual Shopper,36,Medium-Low,2023-02-18,159.0,10.0,21619.0,1,4,4,144,9.0,Potential Loyalists
C009509,Casual Shopper,43,Medium-Low,2023-07-21,23.0,9.0,16817.62,4,4,3,443,11.0,Loyal Customers
C009510,Fitness Enthusiast,25,Medium-High,2023-12-24,3.0,13.0,21183.03,5,5,4,554,14.0,Champions
C009511,Value-Conscious,37,Medium,2023-01-23,57.0,5.0,5063.32,3,1,1,311,5.0,Recent Customers
C009512,Casual Shopper,34,Medium-Low,2023-05-03,121.0,8.0,15267.52,2,3,3,233,8.0,Potential Loyalists
C009513,Value-Conscious,18,Medium,2023-03-22,132.0,11.0,11902.47,2,5,2,252,9.0,Potential Loyalists
C009514,Trendy,51,Medium-High,2023-05-21,26.0,8.0,14194.17,4,3,3,433,10.0,Loyal Customers
C009515,Value-Conscious,46,Medium,2023-11-18,111.0,5.0,5150.030000000001,2,1,1,211,4.0,Lost Customers
C009516,Casual Shopper,20,Medium-Low,2023-10-03,21.0,3.0,5795.58,5,1,1,511,7.0,Potential Loyalists
C009517,Fitness Enthusiast,38,Medium-High,2023-05-30,17.0,10.0,14694.88,5,4,3,543,12.0,Loyal Customers
C009518,Value-Conscious,30,Medium,2023-12-08,38.0,8.0,10024.19,4,3,2,432,9.0,Potential Loyalists
C009519,Trendy,33,Medium-High,2023-02-04,635.0,1.0,2372.68,1,1,1,111,3.0,Lost Customers
C009520,Value-Conscious,46,Medium,2023-12-24,409.0,7.0,11819.810000000001,1,2,2,122,5.0,At Risk
C009521,Value-Conscious,54,Medium,2023-04-22,21.0,12.0,11894.8,5,5,2,552,12.0,Loyal Customers
C009522,Fitness Enthusiast,33,Medium-High,2023-09-10,95.0,12.0,32351.8,2,5,5,255,12.0,Loyal Customers
C009523,Casual Shopper,39,Medium-Low,2023-07-30,132.0,8.0,13307.04,2,3,3,233,8.0,Potential Loyalists
C009524,Fitness Enthusiast,41,Medium-High,2023-10-11,73.0,11.0,25196.37,3,5,5,355,13.0,Champions
C009525,Premium,33,High,2023-03-04,155.0,4.0,11005.7,1,1,2,112,4.0,Lost Customers
C009526,Fitness Enthusiast,43,Medium-High,2023-07-08,8.0,13.0,24941.79,5,5,5,555,15.0,Champions
C009527,Premium,46,High,2023-02-09,149.0,9.0,30632.57,1,4,5,145,10.0,Loyal Customers
C009528,Fitness Enthusiast,45,Medium-High,2023-02-23,32.0,13.0,29395.67,4,5,5,455,14.0,Champions
C009529,Casual Shopper,47,Medium-Low,2023-09-16,175.0,7.0,11911.55,1,2,2,122,5.0,At Risk
C009530,Value-Conscious,18,Medium,2023-06-16,22.0,5.0,3592.28,4,1,1,411,6.0,Recent Customers
C009531,Value-Conscious,25,Medium,2023-07-29,50.0,11.0,10537.95,3,5,2,352,10.0,Loyal Customers
C009532,Trendy,26,Medium-High,2023-08-19,61.0,9.0,13125.34,3,4,3,343,10.0,Loyal Customers
C009533,Fitness Enthusiast,33,Medium-High,2023-03-26,29.0,5.0,12597.82,4,1,2,412,7.0,Potential Loyalists
C009534,Value-Conscious,32,Medium,2023-05-10,52.0,7.0,7732.7699999999995,3,2,1,321,6.0,Recent Customers
C009535,Premium,51,High,2023-04-17,18.0,7.0,33149.74,5,2,5,525,12.0,Loyal Customers
C009536,Trendy,18,Medium-High,2023-09-17,1.0,8.0,10560.57,5,3,2,532,10.0,Loyal Customers
C009537,Trendy,50,Medium-High,2023-01-23,18.0,7.0,15342.619999999999,5,2,3,523,10.0,Loyal Customers
C009538,Casual Shopper,23,Medium-Low,2023-08-25,56.0,7.0,8843.07,3,2,2,322,7.0,Potential Loyalists
C009539,Value-Conscious,32,Medium,2023-01-14,11.0,13.0,22273.8,5,5,4,554,14.0,Champions
C009540,Premium,28,High,2023-02-07,26.0,10.0,34323.24,4,4,5,445,13.0,Champions
C009541,Trendy,33,Medium-High,2023-11-24,90.0,11.0,18535.55,2,5,4,254,11.0,Loyal Customers
C009542,Value-Conscious,20,Medium,2023-12-22,129.0,3.0,3294.95,2,1,1,211,4.0,Lost Customers
C009543,Casual Shopper,35,Medium-Low,2023-12-12,44.0,5.0,14265.33,4,1,3,413,8.0,Potential Loyalists
C009544,Value-Conscious,29,Medium,2023-08-25,142.0,5.0,5535.91,1,1,1,111,3.0,Lost Customers
C009545,Premium,39,High,2023-07-15,32.0,5.0,18972.59,4,1,4,414,9.0,Potential Loyalists
C009546,Premium,44,High,2023-06-25,23.0,12.0,50252.41,4,5,5,455,14.0,Champions
C009547,Casual Shopper,28,Medium-Low,2023-07-24,15.0,16.0,40890.16,5,5,5,555,15.0,Champions
C009548,Trendy,63,Medium-High,2023-04-10,85.0,5.0,14270.189999999999,2,1,3,213,6.0,At Risk
C009549,Fitness Enthusiast,28,Medium-High,2023-07-23,149.0,7.0,9901.48,1,2,2,122,5.0,At Risk
C009550,Value-Conscious,18,Medium,2023-01-20,19.0,8.0,8022.2699999999995,5,3,1,531,9.0,Potential Loyalists
C009551,Casual Shopper,47,Medium-Low,2023-01-06,16.0,11.0,28512.27,5,5,5,555,15.0,Champions
C009552,Fitness Enthusiast,44,Medium-High,2023-05-09,20.0,8.0,11150.5,5,3,2,532,10.0,Loyal Customers
C009553,Premium,51,High,2023-02-28,65.0,4.0,9730.27,3,1,2,312,6.0,Recent Customers
C009554,Fitness Enthusiast,44,Medium-High,2023-12-30,14.0,8.0,25576.77,5,3,5,535,13.0,Champions
C009555,Fitness Enthusiast,32,Medium-High,2023-03-11,109.0,9.0,17236.38,2,4,3,243,9.0,Potential Loyalists
C009556,Premium,35,High,2023-06-17,243.0,10.0,31204.85,1,4,5,145,10.0,Loyal Customers
C009557,Trendy,18,Medium-High,2023-12-10,70.0,9.0,14759.3,3,4,3,343,10.0,Loyal Customers
C009558,Trendy,18,Medium-High,2023-08-26,193.0,10.0,17488.52,1,4,4,144,9.0,Potential Loyalists
C009559,Fitness Enthusiast,46,Medium-High,2023-09-06,114.0,11.0,23227.27,2,5,4,254,11.0,Loyal Customers
C009560,Fitness Enthusiast,30,Medium-High,2023-08-25,104.0,6.0,7320.45,2,2,1,221,5.0,At Risk
C009561,Trendy,53,Medium-High,2023-02-04,21.0,6.0,13056.789999999999,5,2,3,523,10.0,Loyal Customers
C009562,Casual Shopper,31,Medium-Low,2023-02-12,147.0,7.0,15165.93,1,2,3,123,6.0,At Risk
C009563,Value-Conscious,31,Medium,2023-10-08,28.0,10.0,8806.12,4,4,2,442,10.0,Loyal Customers
C009564,Premium,29,High,2023-12-03,5.0,11.0,39388.28,5,5,5,555,15.0,Champions
C009565,Value-Conscious,44,Medium,2023-05-05,104.0,9.0,9908.35,2,4,2,242,8.0,Potential Loyalists
C009566,Fitness Enthusiast,18,Medium-High,2024-01-01,180.0,8.0,14467.0,1,3,3,133,7.0,Potential Loyalists
C009567,Casual Shopper,27,Medium-Low,2023-08-13,120.0,15.0,23839.65,2,5,4,254,11.0,Loyal Customers
C009568,Value-Conscious,54,Medium,2023-03-13,91.0,6.0,4723.12,2,2,1,221,5.0,At Risk
C009569,Casual Shopper,33,Medium-Low,2023-08-30,4.0,6.0,8748.24,5,2,1,521,8.0,Potential Loyalists
C009570,Premium,45,High,2023-05-23,266.0,7.0,22185.87,1,2,4,124,7.0,Potential Loyalists
C009571,Casual Shopper,35,Medium-Low,2023-03-24,81.0,14.0,33218.35,2,5,5,255,12.0,Loyal Customers
C009572,Casual Shopper,51,Medium-Low,2023-03-29,136.0,12.0,32948.68,2,5,5,255,12.0,Loyal Customers
C009573,Fitness Enthusiast,37,Medium-High,2023-01-10,111.0,4.0,7834.4,2,1,1,211,4.0,Lost Customers
C009574,Value-Conscious,65,Medium,2023-11-07,149.0,7.0,7959.37,1,2,1,121,4.0,Lost Customers
C009575,Value-Conscious,32,Medium,2023-02-21,109.0,9.0,13546.12,2,4,3,243,9.0,Potential Loyalists
C009576,Value-Conscious,51,Medium,2023-04-01,42.0,8.0,13792.2,4,3,3,433,10.0,Loyal Customers
C009577,Premium,18,High,2023-05-31,111.0,7.0,23773.420000000002,2,2,4,224,8.0,Potential Loyalists
C009578,Casual Shopper,18,Medium-Low,2023-03-05,62.0,9.0,20515.83,3,4,4,344,11.0,Loyal Customers
C009579,Trendy,35,Medium-High,2023-10-01,65.0,8.0,7271.16,3,3,1,331,7.0,Potential Loyalists
C009580,Fitness Enthusiast,21,Medium-High,2023-07-20,103.0,10.0,18755.73,2,4,4,244,10.0,Loyal Customers
C009581,Value-Conscious,44,Medium,2023-03-28,166.0,10.0,10443.56,1,4,2,142,7.0,Potential Loyalists
C009582,Casual Shopper,54,Medium-Low,2023-02-09,78.0,7.0,13898.98,3,2,3,323,8.0,Potential Loyalists
C009583,Value-Conscious,36,Medium,2023-12-10,67.0,3.0,3938.21,3,1,1,311,5.0,Recent Customers
C009584,Casual Shopper,41,Medium-Low,2023-01-06,89.0,9.0,17876.739999999998,2,4,4,244,10.0,Loyal Customers
C009585,Value-Conscious,45,Medium,2023-12-13,148.0,8.0,7817.68,1,3,1,131,5.0,At Risk
C009586,Value-Conscious,43,Medium,2023-05-20,5.0,6.0,4618.07,5,2,1,521,8.0,Potential Loyalists
C009587,Value-Conscious,26,Medium,2023-03-20,39.0,6.0,6513.01,4,2,1,421,7.0,Potential Loyalists
C009588,Casual Shopper,38,Medium-Low,2023-08-14,178.0,9.0,18978.11,1,4,4,144,9.0,Potential Loyalists
C009589,Premium,41,High,2023-07-03,328.0,8.0,23017.57,1,3,4,134,8.0,Potential Loyalists
C009590,Premium,22,High,2023-04-02,94.0,8.0,36403.83,2,3,5,235,10.0,Loyal Customers
C009591,Fitness Enthusiast,38,Medium-High,2023-04-21,13.0,6.0,14315.8,5,2,3,523,10.0,Loyal Customers
C009592,Casual Shopper,46,Medium-Low,2024-01-01,8.0,11.0,26138.68,5,5,5,555,15.0,Champions
C009593,Fitness Enthusiast,43,Medium-High,2023-01-18,24.0,13.0,26305.17,4,5,5,455,14.0,Champions
C009594,Value-Conscious,29,Medium,2023-12-12,71.0,13.0,15218.99,3,5,3,353,11.0,Loyal Customers
C009595,Trendy,55,Medium-High,2023-09-30,19.0,4.0,6735.679999999999,5,1,1,511,7.0,Potential Loyalists
C009596,Premium,40,High,2023-04-21,4.0,7.0,23164.07,5,2,4,524,11.0,Loyal Customers
C009597,Value-Conscious,18,Medium,2023-08-15,93.0,4.0,5010.02,2,1,1,211,4.0,Lost Customers
C009598,Casual Shopper,49,Medium-Low,2023-12-23,21.0,9.0,13586.4,5,4,3,543,12.0,Loyal Customers
C009599,Casual Shopper,28,Medium-Low,2023-01-25,25.0,9.0,13670.76,4,4,3,443,11.0,Loyal Customers
C009600,Casual Shopper,29,Medium-Low,2023-11-22,23.0,12.0,43104.67,4,5,5,455,14.0,Champions
C009601,Trendy,28,Medium-High,2023-09-25,296.0,8.0,10361.36,1,3,2,132,6.0,At Risk
C009602,Value-Conscious,23,Medium,2023-11-25,226.0,7.0,8330.53,1,2,1,121,4.0,Lost Customers
C009603,Premium,53,High,2023-12-06,58.0,6.0,20863.07,3,2,4,324,9.0,Potential Loyalists
C009604,Trendy,38,Medium-High,2023-12-04,73.0,9.0,12753.49,3,4,3,343,10.0,Loyal Customers
C009605,Casual Shopper,32,Medium-Low,2023-02-22,78.0,7.0,15832.97,3,2,3,323,8.0,Potential Loyalists
C009606,Casual Shopper,22,Medium-Low,2023-07-19,123.0,9.0,23531.31,2,4,4,244,10.0,Loyal Customers
C009607,Casual Shopper,47,Medium-Low,2023-12-20,50.0,12.0,43418.56,3,5,5,355,13.0,Champions
C009608,Casual Shopper,46,Medium-Low,2023-06-07,33.0,11.0,22294.77,4,5,4,454,13.0,Champions
C009609,Premium,48,High,2023-08-16,46.0,8.0,23889.27,3,3,4,334,10.0,Loyal Customers
C009610,Fitness Enthusiast,46,Medium-High,2023-01-27,56.0,9.0,26373.26,3,4,5,345,12.0,Loyal Customers
C009611,Casual Shopper,36,Medium-Low,2023-11-03,58.0,9.0,21539.6,3,4,4,344,11.0,Loyal Customers
C009612,Fitness Enthusiast,58,Medium-High,2023-01-03,17.0,9.0,21513.26,5,4,4,544,13.0,Champions
C009613,Fitness Enthusiast,41,Medium-High,2023-01-25,36.0,4.0,11949.38,4,1,2,412,7.0,Potential Loyalists
C009614,Premium,50,High,2023-07-13,1.0,10.0,33856.520000000004,5,4,5,545,14.0,Champions
C009615,Casual Shopper,46,Medium-Low,2023-04-14,122.0,10.0,34661.87,2,4,5,245,11.0,Loyal Customers
C009616,Premium,43,High,2023-05-08,209.0,5.0,24622.25,1,1,5,115,7.0,Potential Loyalists
C009617,Casual Shopper,47,Medium-Low,2023-07-11,205.0,5.0,10699.22,1,1,2,112,4.0,Lost Customers
C009618,Value-Conscious,25,Medium,2023-05-03,124.0,6.0,6781.37,2,2,1,221,5.0,At Risk
C009619,Casual Shopper,24,Medium-Low,2023-04-13,14.0,5.0,8054.530000000001,5,1,1,511,7.0,Potential Loyalists
C009620,Casual Shopper,38,Medium-Low,2023-02-16,19.0,8.0,11024.31,5,3,2,532,10.0,Loyal Customers
C009621,Fitness Enthusiast,28,Medium-High,2023-01-09,133.0,10.0,13742.06,2,4,3,243,9.0,Potential Loyalists
C009622,Fitness Enthusiast,48,Medium-High,2023-08-04,27.0,20.0,41867.8,4,5,5,455,14.0,Champions
C009623,Casual Shopper,33,Medium-Low,2023-01-15,81.0,5.0,9732.34,2,1,2,212,5.0,At Risk
C009624,Value-Conscious,26,Medium,2023-01-08,127.0,7.0,7887.62,2,2,1,221,5.0,At Risk
C009625,Casual Shopper,55,Medium-Low,2023-06-22,12.0,7.0,25641.13,5,2,5,525,12.0,Loyal Customers
C009626,Casual Shopper,25,Medium-Low,2023-04-09,45.0,13.0,27048.58,4,5,5,455,14.0,Champions
C009627,Fitness Enthusiast,33,Medium-High,2023-12-15,377.0,4.0,10900.949999999999,1,1,2,112,4.0,Lost Customers
C009628,Casual Shopper,43,Medium-Low,2023-12-09,6.0,11.0,23470.03,5,5,4,554,14.0,Champions
C009629,Casual Shopper,22,Medium-Low,2023-02-02,127.0,7.0,21220.81,2,2,4,224,8.0,Potential Loyalists
C009630,Trendy,20,Medium-High,2023-04-23,142.0,1.0,2464.32,1,1,1,111,3.0,Lost Customers
C009631,Value-Conscious,60,Medium,2023-02-19,61.0,10.0,8887.79,3,4,2,342,9.0,Potential Loyalists
C009632,Trendy,34,Medium-High,2023-12-07,192.0,4.0,6730.76,1,1,1,111,3.0,Lost Customers
C009633,Casual Shopper,36,Medium-Low,2023-03-27,41.0,9.0,33541.38,4,4,5,445,13.0,Champions
C009634,Fitness Enthusiast,42,Medium-High,2023-03-27,9.0,10.0,13392.789999999999,5,4,3,543,12.0,Loyal Customers
C009635,Premium,31,High,2023-01-23,22.0,6.0,21784.84,4,2,4,424,10.0,Loyal Customers
C009636,Trendy,37,Medium-High,2023-08-01,48.0,7.0,8546.279999999999,3,2,1,321,6.0,Recent Customers
C009637,Value-Conscious,18,Medium,2023-09-20,38.0,11.0,7568.52,4,5,1,451,10.0,Loyal Customers
C009638,Casual Shopper,43,Medium-Low,2023-02-25,31.0,9.0,18057.97,4,4,4,444,12.0,Loyal Customers
C009639,Value-Conscious,39,Medium,2023-06-17,223.0,4.0,4401.26,1,1,1,111,3.0,Lost Customers
C009640,Value-Conscious,46,Medium,2023-06-15,107.0,7.0,9483.789999999999,2,2,2,222,6.0,At Risk
C009641,Value-Conscious,30,Medium,2023-10-15,158.0,8.0,6061.59,1,3,1,131,5.0,At Risk
C009642,Trendy,47,Medium-High,2023-11-17,223.0,9.0,21092.46,1,4,4,144,9.0,Potential Loyalists
C009643,Casual Shopper,19,Medium-Low,2023-04-08,14.0,15.0,31869.21,5,5,5,555,15.0,Champions
C009644,Trendy,23,Medium-High,2023-11-16,107.0,5.0,8790.130000000001,2,1,2,212,5.0,At Risk
C009645,Value-Conscious,31,Medium,2023-04-17,83.0,9.0,12115.550000000001,2,4,2,242,8.0,Potential Loyalists
C009646,Value-Conscious,33,Medium,2023-10-05,3.0,8.0,9508.4,5,3,2,532,10.0,Loyal Customers
C009647,Value-Conscious,36,Medium,2023-07-22,2.0,4.0,2819.54,5,1,1,511,7.0,Potential Loyalists
C009648,Casual Shopper,40,Medium-Low,2023-08-08,97.0,8.0,21264.57,2,3,4,234,9.0,Potential Loyalists
C009649,Premium,20,High,2023-03-03,139.0,7.0,27129.260000000002,2,2,5,225,9.0,Potential Loyalists
C009650,Trendy,40,Medium-High,2023-04-29,96.0,5.0,4500.01,2,1,1,211,4.0,Lost Customers
C009651,Trendy,53,Medium-High,2023-04-20,77.0,7.0,11308.720000000001,3,2,2,322,7.0,Potential Loyalists
C009652,Fitness Enthusiast,43,Medium-High,2023-02-24,2.0,6.0,13002.739999999998,5,2,3,523,10.0,Loyal Customers
C009653,Casual Shopper,46,Medium-Low,2023-07-02,33.0,9.0,18411.66,4,4,4,444,12.0,Loyal Customers
C009654,Casual Shopper,22,Medium-Low,2023-06-15,10.0,8.0,17297.4,5,3,3,533,11.0,Loyal Customers
C009655,Casual Shopper,27,Medium-Low,2023-03-30,28.0,14.0,28369.59,4,5,5,455,14.0,Champions
C009656,Premium,44,High,2023-01-08,76.0,10.0,27507.559999999998,3,4,5,345,12.0,Loyal Customers
C009657,Trendy,32,Medium-High,2023-07-25,89.0,12.0,18407.59,2,5,4,254,11.0,Loyal Customers
C009658,Casual Shopper,37,Medium-Low,2023-12-01,155.0,5.0,9239.529999999999,1,1,2,112,4.0,Lost Customers
C009659,Premium,31,High,2023-06-11,32.0,11.0,41473.76,4,5,5,455,14.0,Champions
C009660,Premium,25,High,2023-01-07,37.0,9.0,24683.12,4,4,5,445,13.0,Champions
C009661,Casual Shopper,39,Medium-Low,2023-07-19,7.0,7.0,16671.01,5,2,3,523,10.0,Loyal Customers
C009662,Value-Conscious,41,Medium,2023-04-19,118.0,8.0,8760.5,2,3,1,231,6.0,At Risk
C009663,Trendy,27,Medium-High,2023-08-23,73.0,7.0,11498.119999999999,3,2,2,322,7.0,Potential Loyalists
C009664,Trendy,24,Medium-High,2023-04-23,136.0,10.0,17867.79,2,4,4,244,10.0,Loyal Customers
C009665,Casual Shopper,31,Medium-Low,2023-02-03,184.0,12.0,16968.38,1,5,3,153,9.0,Potential Loyalists
C009666,Fitness Enthusiast,28,Medium-High,2023-12-03,155.0,10.0,19720.56,1,4,4,144,9.0,Potential Loyalists
C009667,Trendy,18,Medium-High,2023-05-23,90.0,10.0,14355.2,2,4,3,243,9.0,Potential Loyalists
C009668,Casual Shopper,37,Medium-Low,2023-11-29,104.0,8.0,14165.33,2,3,3,233,8.0,Potential Loyalists
C009669,Value-Conscious,44,Medium,2023-11-16,17.0,11.0,11154.58,5,5,2,552,12.0,Loyal Customers
C009670,Trendy,26,Medium-High,2023-07-08,73.0,6.0,11196.96,3,2,2,322,7.0,Potential Loyalists
C009671,Value-Conscious,50,Medium,2023-01-23,120.0,8.0,9522.81,2,3,2,232,7.0,Potential Loyalists
C009672,Premium,45,High,2023-02-04,24.0,9.0,31158.63,4,4,5,445,13.0,Champions
C009673,Value-Conscious,28,Medium,2023-04-22,258.0,7.0,6164.35,1,2,1,121,4.0,Lost Customers
C009674,Casual Shopper,19,Medium-Low,2023-07-30,84.0,6.0,18743.600000000002,2,2,4,224,8.0,Potential Loyalists
C009675,Casual Shopper,30,Medium-Low,2023-06-04,14.0,12.0,31562.68,5,5,5,555,15.0,Champions
C009676,Value-Conscious,28,Medium,2023-11-03,94.0,11.0,13915.82,2,5,3,253,10.0,Loyal Customers
C009677,Premium,26,High,2023-09-13,3.0,10.0,33873.56,5,4,5,545,14.0,Champions
C009678,Casual Shopper,33,Medium-Low,2023-02-22,4.0,13.0,31056.730000000003,5,5,5,555,15.0,Champions
C009679,Casual Shopper,24,Medium-Low,2023-12-31,133.0,8.0,26609.92,2,3,5,235,10.0,Loyal Customers
C009680,Fitness Enthusiast,36,Medium-High,2023-10-02,12.0,4.0,5824.610000000001,5,1,1,511,7.0,Potential Loyalists
C009681,Fitness Enthusiast,42,Medium-High,2023-10-19,69.0,13.0,28390.07,3,5,5,355,13.0,Champions
C009682,Casual Shopper,23,Medium-Low,2023-03-29,194.0,5.0,7603.72,1,1,1,111,3.0,Lost Customers
C009683,Trendy,32,Medium-High,2023-05-09,20.0,9.0,17408.11,5,4,3,543,12.0,Loyal Customers
C009684,Trendy,18,Medium-High,2023-02-18,71.0,5.0,12670.119999999999,3,1,2,312,6.0,Recent Customers
C009685,Trendy,36,Medium-High,2023-11-04,101.0,10.0,20865.44,2,4,4,244,10.0,Loyal Customers
C009686,Value-Conscious,37,Medium,2023-06-16,170.0,5.0,4900.5599999999995,1,1,1,111,3.0,Lost Customers
C009687,Trendy,25,Medium-High,2023-11-20,27.0,13.0,27879.47,4,5,5,455,14.0,Champions
C009688,Value-Conscious,40,Medium,2023-12-23,157.0,9.0,11729.54,1,4,2,142,7.0,Potential Loyalists
C009689,Fitness Enthusiast,18,Medium-High,2023-07-18,1.0,7.0,12096.07,5,2,2,522,9.0,Potential Loyalists
C009690,Premium,39,High,2023-12-14,2.0,12.0,46430.39,5,5,5,555,15.0,Champions
C009691,Trendy,18,Medium-High,2023-12-22,131.0,4.0,5910.5,2,1,1,211,4.0,Lost Customers
C009692,Casual Shopper,41,Medium-Low,2023-03-10,26.0,10.0,24973.87,4,4,5,445,13.0,Champions
C009693,Premium,36,High,2023-06-20,126.0,13.0,40196.16,2,5,5,255,12.0,Loyal Customers
C009694,Premium,21,High,2023-03-31,139.0,5.0,18952.87,2,1,4,214,7.0,Potential Loyalists
C009695,Fitness Enthusiast,40,Medium-High,2023-11-22,82.0,5.0,6067.77,2,1,1,211,4.0,Lost Customers
C009696,Value-Conscious,24,Medium,2023-12-19,52.0,9.0,8262.71,3,4,1,341,8.0,Potential Loyalists
C009697,Value-Conscious,34,Medium,2023-06-12,133.0,9.0,12703.1,2,4,3,243,9.0,Potential Loyalists
C009698,Casual Shopper,54,Medium-Low,2023-12-08,82.0,10.0,28565.96,2,4,5,245,11.0,Loyal Customers
C009699,Trendy,52,Medium-High,2023-09-04,9.0,6.0,9022.59,5,2,2,522,9.0,Potential Loyalists
C009700,Casual Shopper,41,Medium-Low,2023-02-04,23.0,10.0,20159.51,4,4,4,444,12.0,Loyal Customers
C009701,Casual Shopper,49,Medium-Low,2023-06-21,40.0,11.0,32554.559999999998,4,5,5,455,14.0,Champions
C009702,Premium,18,High,2023-01-10,16.0,4.0,9614.42,5,1,2,512,8.0,Potential Loyalists
C009703,Value-Conscious,49,Medium,2023-11-08,33.0,8.0,5025.45,4,3,1,431,8.0,Potential Loyalists
C009704,Trendy,31,Medium-High,2023-10-27,117.0,2.0,3364.1,2,1,1,211,4.0,Lost Customers
C009705,Casual Shopper,34,Medium-Low,2023-08-18,107.0,6.0,14176.84,2,2,3,223,7.0,Potential Loyalists
C009706,Fitness Enthusiast,30,Medium-High,2023-07-15,3.0,9.0,27040.16,5,4,5,545,14.0,Champions
C009707,Value-Conscious,34,Medium,2023-09-19,60.0,9.0,7995.83,3,4,1,341,8.0,Potential Loyalists
C009708,Casual Shopper,29,Medium-Low,2023-11-24,35.0,13.0,29032.69,4,5,5,455,14.0,Champions
C009709,Trendy,58,Medium-High,2023-04-30,51.0,6.0,10040.48,3,2,2,322,7.0,Potential Loyalists
C009710,Value-Conscious,29,Medium,2023-09-15,100.0,9.0,10685.0,2,4,2,242,8.0,Potential Loyalists
C009711,Casual Shopper,31,Medium-Low,2023-10-28,20.0,6.0,10441.08,5,2,2,522,9.0,Potential Loyalists
C009712,Casual Shopper,21,Medium-Low,2023-12-27,34.0,13.0,20530.13,4,5,4,454,13.0,Champions
C009713,Casual Shopper,43,Medium-Low,2023-01-07,169.0,7.0,12208.21,1,2,2,122,5.0,At Risk
C009714,Value-Conscious,45,Medium,2023-04-30,134.0,7.0,6513.75,2,2,1,221,5.0,At Risk
C009715,Premium,40,High,2023-01-11,166.0,11.0,31010.690000000002,1,5,5,155,11.0,Loyal Customers
C009716,Fitness Enthusiast,30,Medium-High,2023-11-12,363.0,5.0,8409.85,1,1,1,111,3.0,Lost Customers
C009717,Fitness Enthusiast,35,Medium-High,2023-03-05,43.0,8.0,11719.68,4,3,2,432,9.0,Potential Loyalists
C009718,Casual Shopper,25,Medium-Low,2023-06-08,50.0,8.0,14455.4,3,3,3,333,9.0,Potential Loyalists
C009719,Casual Shopper,49,Medium-Low,2023-05-02,34.0,8.0,20895.75,4,3,4,434,11.0,Loyal Customers
C009720,Value-Conscious,42,Medium,2023-08-08,21.0,4.0,3792.58,5,1,1,511,7.0,Potential Loyalists
C009721,Value-Conscious,26,Medium,2023-05-05,41.0,6.0,4984.23,4,2,1,421,7.0,Potential Loyalists
C009722,Value-Conscious,31,Medium,2023-11-14,10.0,11.0,13337.26,5,5,3,553,13.0,Champions
C009723,Casual Shopper,27,Medium-Low,2023-02-10,24.0,11.0,24542.33,4,5,5,455,14.0,Champions
C009724,Value-Conscious,30,Medium,2023-01-31,73.0,6.0,4651.15,3,2,1,321,6.0,Recent Customers
C009725,Fitness Enthusiast,19,Medium-High,2023-03-12,52.0,10.0,25296.73,3,4,5,345,12.0,Loyal Customers
C009726,Casual Shopper,37,Medium-Low,2023-07-11,32.0,7.0,15317.46,4,2,3,423,9.0,Potential Loyalists
C009727,Value-Conscious,31,Medium,2023-09-13,12.0,10.0,9611.619999999999,5,4,2,542,11.0,Loyal Customers
C009728,Value-Conscious,40,Medium,2023-06-01,44.0,7.0,9920.31,4,2,2,422,8.0,Potential Loyalists
C009729,Trendy,18,Medium-High,2023-04-14,49.0,10.0,17231.89,3,4,3,343,10.0,Loyal Customers
C009730,Trendy,39,Medium-High,2023-03-19,11.0,12.0,20496.41,5,5,4,554,14.0,Champions
C009731,Fitness Enthusiast,50,Medium-High,2023-07-12,217.0,6.0,17829.62,1,2,4,124,7.0,Potential Loyalists
C009732,Trendy,41,Medium-High,2023-04-15,55.0,13.0,34905.65,3,5,5,355,13.0,Champions
C009733,Trendy,55,Medium-High,2023-11-25,11.0,9.0,19020.33,5,4,4,544,13.0,Champions
C009734,Fitness Enthusiast,27,Medium-High,2023-01-20,25.0,9.0,13295.3,4,4,3,443,11.0,Loyal Customers
C009735,Trendy,18,Medium-High,2023-05-02,29.0,13.0,18319.76,4,5,4,454,13.0,Champions
C009736,Value-Conscious,31,Medium,2023-11-03,44.0,9.0,9414.48,4,4,2,442,10.0,Loyal Customers
C009737,Fitness Enthusiast,47,Medium-High,2023-08-16,133.0,7.0,19462.45,2,2,4,224,8.0,Potential Loyalists
C009738,Casual Shopper,27,Medium-Low,2023-06-18,19.0,7.0,11877.529999999999,5,2,2,522,9.0,Potential Loyalists
C009739,Casual Shopper,37,Medium-Low,2023-03-10,136.0,8.0,14662.55,2,3,3,233,8.0,Potential Loyalists
C009740,Fitness Enthusiast,42,Medium-High,2023-05-23,1.0,10.0,29800.2,5,4,5,545,14.0,Champions
C009741,Value-Conscious,50,Medium,2023-06-12,31.0,8.0,8307.8,4,3,1,431,8.0,Potential Loyalists
