CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,City,State,Age,Gender,CLV,TotalSpend,PurchaseCount
C08958,304,5,152.6,1,4,3,8,143,At Risk,San Antonio,TX,31,Male,184.43,152.6,5
C08959,43,5,223.52,4,4,4,12,444,Champions,Los Angeles,CA,22,Male,1170.97,223.52,5
C08960,29,5,163.13,5,4,3,12,543,Loyal Customers,San Diego,CA,34,Male,182.11,163.13,5
C08961,97,2,43.519999999999996,3,2,1,6,321,Need Attention,Miami,FL,22,Female,55.22,43.519999999999996,2
C08962,252,1,63.93,2,1,1,4,211,Lost,Dallas,TX,38,Male,115.9,63.93,1
C08963,422,1,25.07,1,1,1,3,111,Lost,Charlotte,NC,26,Male,28.18,25.07,1
C08964,356,5,261.53999999999996,1,4,5,10,145,At Risk,Charlotte,NC,47,Female,621.25,261.53999999999996,5
C08965,346,2,47.76,1,2,1,4,121,Lost,Los Angeles,CA,31,Male,55.34,47.76,2
C08966,158,3,94.77,3,3,2,8,332,Promising,Philadelphia,PA,46,Male,169.29,94.77,3
C08967,153,5,198.54,3,4,4,11,344,Loyal Customers,Boston,MA,27,Male,299.05,198.54,5
C08968,57,4,128.11,4,4,3,11,443,Loyal Customers,Denver,CO,48,Male,310.38,128.11,4
C08969,676,1,21.93,1,1,1,3,111,Lost,San Antonio,TX,24,Female,23.82,21.93,1
C08970,26,6,297.89,5,5,5,15,555,Champions,Jacksonville,FL,35,Female,330.83,297.89,6
C08971,259,3,104.91,2,3,2,7,232,Need Attention,Seattle,WA,23,Female,109.82,104.91,3
C08972,21,4,166.7,5,4,3,12,543,Loyal Customers,Phoenix,AZ,36,Female,295.4,166.7,4
C08973,87,3,127.58999999999999,4,3,3,10,433,Potential Loyalists,Phoenix,AZ,25,Female,160.96,127.58999999999999,3
C08974,361,5,142.44,1,4,3,8,143,At Risk,Jacksonville,FL,22,Male,155.83,142.44,5
C08975,86,3,194.75,4,3,4,11,434,Potential Loyalists,Columbus,OH,39,Female,652.18,194.75,3
C08976,43,2,128.0,4,2,3,9,423,Potential Loyalists,Denver,CO,37,Male,470.34,128.0,2
C08977,71,4,155.62,4,4,3,11,443,Loyal Customers,Miami,FL,47,Male,657.85,155.62,4
C08978,305,1,40.56,1,1,1,3,111,Lost,Dallas,TX,33,Male,162.09,40.56,1
C08979,144,5,197.21,3,4,4,11,344,Loyal Customers,Los Angeles,CA,27,Male,1468.94,197.21,5
C08980,17,3,58.36,5,3,1,9,531,Need Attention,Seattle,WA,28,Female,68.48,58.36,3
C08981,61,5,234.76999999999998,4,4,5,13,445,Champions,Austin,TX,25,Male,1028.21,234.76999999999998,5
C08982,454,2,99.80000000000001,1,2,2,5,122,Hibernating,Indianapolis,IN,23,Male,786.19,99.80000000000001,2
C08983,447,2,112.85,1,2,2,5,122,Hibernating,Los Angeles,CA,34,Male,131.73,112.85,2
C08984,213,4,175.14,2,4,4,10,244,Need Attention,Jacksonville,FL,34,Female,181.24,175.14,4
C08985,278,4,183.14,1,4,4,9,144,At Risk,Philadelphia,PA,33,Male,497.56,183.14,4
C08986,0,5,108.72999999999999,5,4,2,11,542,Potential Loyalists,Philadelphia,PA,31,Female,156.27,108.72999999999999,5
C08987,270,1,26.79,2,1,1,4,211,Lost,Dallas,TX,34,Male,49.8,26.79,1
C08988,427,1,38.88,1,1,1,3,111,Lost,Boston,MA,31,Female,42.53,38.88,1
C08989,19,5,240.07999999999998,5,4,5,14,545,Champions,San Antonio,TX,32,Male,375.05,240.07999999999998,5
C08990,273,5,180.77,2,4,4,10,244,Need Attention,Philadelphia,PA,28,Female,817.86,180.77,5
C08991,46,1,32.01,4,1,1,6,411,Recent Customers,Columbus,OH,34,Male,55.37,32.01,1
C08992,129,4,225.76,3,4,4,11,344,Loyal Customers,Charlotte,NC,24,Female,355.18,225.76,4
C08993,225,2,51.35,2,2,1,5,221,Need Attention,Denver,CO,30,Female,51.93,51.35,2
C08994,121,4,288.61,3,4,5,12,345,Loyal Customers,Phoenix,AZ,45,Male,398.01,288.61,4
C08995,24,3,85.77000000000001,5,3,2,10,532,Potential Loyalists,Boston,MA,35,Female,318.37,85.77000000000001,3
C08996,77,4,134.97,4,4,3,11,443,Loyal Customers,San Jose,CA,36,Male,309.81,134.97,4
C08997,121,6,411.74,3,5,5,13,355,Loyal Customers,Charlotte,NC,41,Female,446.37,411.74,6
C08998,243,3,65.78,2,3,1,6,231,Need Attention,San Antonio,TX,46,Female,90.28,65.78,3
C08999,90,7,230.81,4,5,4,13,454,Champions,Houston,TX,23,Male,384.65,230.81,7
C09000,92,3,112.64,3,3,2,8,332,Promising,San Diego,CA,40,Female,663.18,112.64,3
C09001,111,5,308.0,3,4,5,12,345,Loyal Customers,Miami,FL,43,Female,971.93,308.0,5
C09002,22,10,313.25,5,5,5,15,555,Champions,New York,NY,33,Male,342.95,313.25,10
C09003,396,5,295.54,1,4,5,10,145,At Risk,San Antonio,TX,42,Female,1377.14,295.54,5
C09004,558,2,77.96000000000001,1,2,1,4,121,Lost,Indianapolis,IN,48,Male,127.41,77.96000000000001,2
C09005,317,2,66.63,1,2,1,4,121,Lost,Austin,TX,44,Female,131.24,66.63,2
C09006,24,3,129.42,5,3,3,11,533,Potential Loyalists,Miami,FL,29,Female,1133.72,129.42,3
C09007,18,3,144.46,5,3,3,11,533,Potential Loyalists,Miami,FL,36,Female,304.18,144.46,3
C09008,182,4,217.26999999999998,2,4,4,10,244,Need Attention,Denver,CO,46,Female,460.2,217.26999999999998,4
C09009,463,1,17.44,1,1,1,3,111,Lost,San Jose,CA,27,Male,126.47,17.44,1
C09010,452,3,94.8,1,3,2,6,132,At Risk,Fort Worth,TX,27,Female,187.71,94.8,3
C09011,81,2,148.79,4,2,3,9,423,Potential Loyalists,Dallas,TX,37,Female,328.5,148.79,2
C09012,262,1,22.54,2,1,1,4,211,Lost,Indianapolis,IN,42,Female,115.87,22.54,1
C09013,100,4,153.97,3,4,3,10,343,Loyal Customers,Austin,TX,23,Male,196.72,153.97,4
C09014,115,4,152.54999999999998,3,4,3,10,343,Loyal Customers,Seattle,WA,34,Female,773.39,152.54999999999998,4
C09015,152,1,76.94,3,1,1,5,311,Lost,Dallas,TX,25,Male,118.16,76.94,1
C09016,54,4,108.46000000000001,4,4,2,10,442,Potential Loyalists,Philadelphia,PA,31,Female,435.11,108.46000000000001,4
C09017,292,1,30.97,1,1,1,3,111,Lost,Miami,FL,41,Male,65.34,30.97,1
C09018,158,6,264.84000000000003,3,5,5,13,355,Loyal Customers,San Antonio,TX,25,Male,448.92,264.84000000000003,6
C09019,11,4,168.3,5,4,3,12,543,Loyal Customers,Boston,MA,47,Female,1660.45,168.3,4
C09020,321,4,89.02,1,4,2,7,142,At Risk,Fort Worth,TX,32,Male,108.33,89.02,4
C09021,223,2,107.72,2,2,2,6,222,Need Attention,Jacksonville,FL,23,Female,186.64,107.72,2
C09022,601,3,112.32,1,3,2,6,132,At Risk,Denver,CO,29,Female,341.64,112.32,3
C09023,86,3,122.46000000000001,4,3,2,9,432,Potential Loyalists,Miami,FL,24,Female,124.74,122.46000000000001,3
C09024,56,5,157.6,4,4,3,11,443,Loyal Customers,Houston,TX,37,Male,375.97,157.6,5
C09025,222,1,43.14,2,1,1,4,211,Lost,San Jose,CA,43,Male,46.18,43.14,1
C09026,143,3,60.58,3,3,1,7,331,Need Attention,Austin,TX,22,Female,120.15,60.58,3
C09027,175,4,132.03,2,4,3,9,243,Need Attention,Phoenix,AZ,45,Female,391.83,132.03,4
C09028,291,2,53.620000000000005,1,2,1,4,121,Lost,San Francisco,CA,48,Male,57.79,53.620000000000005,2
C09029,88,2,192.48,4,2,4,10,424,Potential Loyalists,Charlotte,NC,41,Female,197.53,192.48,2
C09030,94,4,237.92,3,4,5,12,345,Loyal Customers,Columbus,OH,36,Male,1076.54,237.92,4
C09031,138,3,113.01,3,3,2,8,332,Promising,San Diego,CA,28,Male,203.53,113.01,3
C09032,85,2,87.91,4,2,2,8,422,Potential Loyalists,Phoenix,AZ,33,Male,151.13,87.91,2
C09033,94,3,175.85,3,3,4,10,334,Promising,Los Angeles,CA,23,Male,190.85,175.85,3
C09034,138,3,70.51,3,3,1,7,331,Need Attention,Boston,MA,42,Female,476.53,70.51,3
C09035,29,6,205.91,5,5,4,14,554,Champions,New York,NY,44,Female,463.0,205.91,6
C09036,211,3,147.57,2,3,3,8,233,Need Attention,San Antonio,TX,33,Female,168.32,147.57,3
C09037,95,4,196.93,3,4,4,11,344,Loyal Customers,Seattle,WA,34,Male,198.37,196.93,4
C09038,121,3,193.34,3,3,4,10,334,Promising,San Diego,CA,36,Male,798.94,193.34,3
C09039,206,3,89.03,2,3,2,7,232,Need Attention,New York,NY,22,Male,98.19,89.03,3
C09040,76,4,115.22,4,4,2,10,442,Potential Loyalists,Houston,TX,44,Female,136.82,115.22,4
C09041,235,4,55.68,2,4,1,7,241,Need Attention,Los Angeles,CA,25,Male,79.28,55.68,4
C09042,21,6,205.72,5,5,4,14,554,Champions,Chicago,IL,34,Male,654.9,205.72,6
C09043,166,6,364.67,2,5,5,12,255,Need Attention,Houston,TX,47,Female,366.35,364.67,6
C09044,52,6,189.16,4,5,4,13,454,Champions,Boston,MA,37,Male,366.64,189.16,6
C09045,124,6,298.51,3,5,5,13,355,Loyal Customers,Boston,MA,24,Male,417.44,298.51,6
C09046,206,4,232.51999999999998,2,4,5,11,245,Need Attention,Philadelphia,PA,26,Male,486.82,232.51999999999998,4
C09047,22,7,252.26000000000002,5,5,5,15,555,Champions,Fort Worth,TX,46,Male,332.03,252.26000000000002,7
C09048,8,6,379.01,5,5,5,15,555,Champions,Indianapolis,IN,34,Male,924.34,379.01,6
C09049,127,5,142.67,3,4,3,10,343,Loyal Customers,Houston,TX,37,Male,151.51,142.67,5
C09050,15,7,342.94,5,5,5,15,555,Champions,Dallas,TX,31,Female,1699.13,342.94,7
C09051,62,3,180.6,4,3,4,11,434,Potential Loyalists,Philadelphia,PA,30,Male,531.6,180.6,3
C09052,75,4,275.87,4,4,5,13,445,Champions,Indianapolis,IN,47,Male,726.17,275.87,4
C09053,113,5,144.57,3,4,3,10,343,Loyal Customers,Miami,FL,23,Female,283.66,144.57,5
C09054,1,4,118.62,5,4,2,11,542,Potential Loyalists,Boston,MA,32,Male,545.84,118.62,4
C09055,134,1,22.38,3,1,1,5,311,Lost,Phoenix,AZ,30,Male,235.64,22.38,1
C09056,175,6,267.97999999999996,2,5,5,12,255,Need Attention,Jacksonville,FL,29,Male,321.73,267.97999999999996,6
C09057,364,1,30.79,1,1,1,3,111,Lost,Austin,TX,38,Female,42.09,30.79,1
C09058,31,5,160.65,5,4,3,12,543,Loyal Customers,San Antonio,TX,22,Male,187.54,160.65,5
C09059,598,2,91.86,1,2,2,5,122,Hibernating,San Antonio,TX,47,Male,216.32,91.86,2
C09060,163,3,159.23,2,3,3,8,233,Need Attention,Indianapolis,IN,36,Female,260.25,159.23,3
C09061,82,3,109.24,4,3,2,9,432,Potential Loyalists,Dallas,TX,38,Male,153.15,109.24,3
C09062,64,2,44.35,4,2,1,7,421,Recent Customers,Seattle,WA,37,Male,44.81,44.35,2
C09063,252,4,117.29,2,4,2,8,242,Need Attention,San Jose,CA,35,Male,273.82,117.29,4
C09064,81,6,312.64,4,5,5,14,455,Champions,Fort Worth,TX,34,Female,512.52,312.64,6
C09065,219,3,104.17,2,3,2,7,232,Need Attention,Denver,CO,23,Male,161.09,104.17,3
C09066,250,4,174.88,2,4,4,10,244,Need Attention,Columbus,OH,42,Female,1507.82,174.88,4
C09067,83,5,199.39000000000001,4,4,4,12,444,Champions,Chicago,IL,42,Male,1307.44,199.39000000000001,5
C09068,187,3,114.89,2,3,2,7,232,Need Attention,Houston,TX,31,Female,187.5,114.89,3
C09069,32,5,294.36,5,4,5,14,545,Champions,Miami,FL,30,Female,554.76,294.36,5
C09070,208,3,141.38,2,3,3,8,233,Need Attention,San Francisco,CA,44,Male,248.51,141.38,3
C09071,258,1,35.33,2,1,1,4,211,Lost,San Francisco,CA,33,Male,39.4,35.33,1
C09072,1,6,260.42,5,5,5,15,555,Champions,Indianapolis,IN,40,Male,861.44,260.42,6
C09073,467,3,99.39,1,3,2,6,132,At Risk,San Francisco,CA,28,Male,354.5,99.39,3
C09074,70,6,214.14,4,5,4,13,454,Champions,Fort Worth,TX,32,Female,355.82,214.14,6
C09075,422,2,53.89,1,2,1,4,121,Lost,Miami,FL,26,Female,73.84,53.89,2
C09076,5,4,153.86,5,4,3,12,543,Loyal Customers,San Jose,CA,35,Female,1851.63,153.86,4
C09077,7,5,249.60000000000002,5,4,5,14,545,Champions,Miami,FL,28,Male,264.07,249.60000000000002,5
C09078,143,2,48.39,3,2,1,6,321,Need Attention,Miami,FL,31,Male,53.37,48.39,2
C09079,276,1,29.49,1,1,1,3,111,Lost,Denver,CO,33,Male,40.62,29.49,1
C09080,0,4,204.46,5,4,4,13,544,Champions,San Antonio,TX,29,Female,234.21,204.46,4
C09081,65,4,83.1,4,4,2,10,442,Potential Loyalists,San Antonio,TX,34,Female,123.33,83.1,4
C09082,91,1,44.24,3,1,1,5,311,Lost,Indianapolis,IN,45,Female,100.5,44.24,1
C09083,396,3,226.89,1,3,4,8,134,At Risk,Jacksonville,FL,41,Male,316.49,226.89,3
C09084,168,3,187.5,2,3,4,9,234,Need Attention,Boston,MA,22,Male,383.76,187.5,3
C09085,105,4,124.59,3,4,3,10,343,Loyal Customers,San Francisco,CA,34,Male,309.38,124.59,4
C09086,69,4,120.86,4,4,2,10,442,Potential Loyalists,Jacksonville,FL,36,Female,325.22,120.86,4
C09087,62,3,134.87,4,3,3,10,433,Potential Loyalists,San Jose,CA,24,Male,745.93,134.87,3
C09088,23,6,169.13,5,5,3,13,553,Loyal Customers,Indianapolis,IN,42,Female,188.03,169.13,6
C09089,17,7,277.76,5,5,5,15,555,Champions,Chicago,IL,29,Female,414.93,277.76,7
C09090,407,3,93.48,1,3,2,6,132,At Risk,Houston,TX,39,Female,140.41,93.48,3
C09091,223,7,241.64000000000001,2,5,5,12,255,Need Attention,Austin,TX,40,Male,250.56,241.64000000000001,7
C09092,44,7,305.5,4,5,5,14,455,Champions,San Francisco,CA,42,Female,1724.23,305.5,7
C09093,2,4,117.61,5,4,2,11,542,Potential Loyalists,Boston,MA,47,Male,397.44,117.61,4
C09094,554,1,53.16,1,1,1,3,111,Lost,Los Angeles,CA,41,Male,137.29,53.16,1
C09095,232,6,403.46000000000004,2,5,5,12,255,Need Attention,Denver,CO,30,Female,2008.03,403.46000000000004,6
C09096,267,3,108.12,2,3,2,7,232,Need Attention,Phoenix,AZ,37,Male,189.43,108.12,3
C09097,157,1,5.69,3,1,1,5,311,Lost,Fort Worth,TX,34,Female,8.29,5.69,1
C09098,15,6,242.45,5,5,5,15,555,Champions,Columbus,OH,28,Male,587.38,242.45,6
C09099,654,1,12.91,1,1,1,3,111,Lost,Philadelphia,PA,28,Male,20.08,12.91,1
C09100,315,3,119.62,1,3,2,6,132,At Risk,Columbus,OH,29,Male,384.08,119.62,3
C09101,221,5,203.20000000000002,2,4,4,10,244,Need Attention,Chicago,IL,23,Female,672.22,203.20000000000002,5
C09103,31,6,287.01,5,5,5,15,555,Champions,Philadelphia,PA,45,Female,481.33,287.01,6
C09104,134,3,89.08,3,3,2,8,332,Promising,New York,NY,34,Female,345.86,89.08,3
C09105,42,2,124.52,4,2,3,9,423,Potential Loyalists,San Jose,CA,28,Male,1032.95,124.52,2
C09106,49,6,189.61,4,5,4,13,454,Champions,Chicago,IL,37,Female,308.49,189.61,6
C09107,43,4,227.19,4,4,4,12,444,Champions,Seattle,WA,41,Female,706.77,227.19,4
C09108,161,3,129.76,3,3,3,9,333,Promising,Jacksonville,FL,31,Female,258.32,129.76,3
C09109,4,6,250.32,5,5,5,15,555,Champions,Denver,CO,37,Female,344.35,250.32,6
C09110,125,4,213.0,3,4,4,11,344,Loyal Customers,Charlotte,NC,48,Male,848.13,213.0,4
C09111,146,3,90.89,3,3,2,8,332,Promising,Boston,MA,40,Male,159.0,90.89,3
C09112,240,3,85.42999999999999,2,3,2,7,232,Need Attention,Jacksonville,FL,31,Male,241.75,85.42999999999999,3
C09113,180,5,171.18,2,4,4,10,244,Need Attention,Phoenix,AZ,22,Male,193.26,171.18,5
C09114,374,2,41.8,1,2,1,4,121,Lost,Denver,CO,34,Male,97.39,41.8,2
C09115,41,4,140.4,4,4,3,11,443,Loyal Customers,Indianapolis,IN,47,Female,200.7,140.4,4
C09116,582,2,84.42,1,2,2,5,122,Hibernating,Miami,FL,45,Female,86.96,84.42,2
C09117,232,2,35.49,2,2,1,5,221,Need Attention,Seattle,WA,34,Male,55.03,35.49,2
C09118,196,4,155.75,2,4,3,9,243,Need Attention,Philadelphia,PA,47,Male,754.68,155.75,4
C09119,20,2,100.36,5,2,2,9,522,Potential Loyalists,San Diego,CA,45,Male,747.58,100.36,2
C09120,5,6,272.4,5,5,5,15,555,Champions,Miami,FL,26,Female,1666.36,272.4,6
C09121,92,4,182.31,3,4,4,11,344,Loyal Customers,Boston,MA,43,Male,265.13,182.31,4
C09122,414,3,78.18,1,3,1,5,131,At Risk,Fort Worth,TX,28,Female,221.78,78.18,3
C09123,265,5,164.08,2,4,3,9,243,Need Attention,San Antonio,TX,27,Female,182.06,164.08,5
C09124,0,4,98.45,5,4,2,11,542,Potential Loyalists,Indianapolis,IN,48,Female,300.26,98.45,4
C09125,166,4,249.4,2,4,5,11,245,Need Attention,San Diego,CA,45,Male,273.64,249.4,4
C09126,58,5,86.12,4,4,2,10,442,Potential Loyalists,Houston,TX,29,Male,158.99,86.12,5
C09127,3,8,270.46,5,5,5,15,555,Champions,Columbus,OH,31,Male,311.76,270.46,8
C09128,101,5,127.78,3,4,3,10,343,Loyal Customers,Austin,TX,40,Female,213.32,127.78,5
C09129,66,1,17.87,4,1,1,6,411,Recent Customers,Charlotte,NC,39,Female,104.08,17.87,1
C09130,104,5,210.66,3,4,4,11,344,Loyal Customers,San Diego,CA,43,Male,301.91,210.66,5
C09131,132,6,222.52,3,5,4,12,354,Loyal Customers,Indianapolis,IN,40,Male,612.26,222.52,6
C09132,228,2,136.23000000000002,2,2,3,7,223,Need Attention,Dallas,TX,46,Male,274.23,136.23000000000002,2
C09133,176,1,42.56,2,1,1,4,211,Lost,Charlotte,NC,41,Female,53.14,42.56,1
C09134,67,4,307.92,4,4,5,13,445,Champions,San Antonio,TX,25,Female,1539.6,307.92,4
C09135,178,7,277.21,2,5,5,12,255,Need Attention,Miami,FL,41,Male,629.74,277.21,7
C09136,1,5,335.14,5,4,5,14,545,Champions,Seattle,WA,45,Female,877.96,335.14,5
C09137,126,5,151.15,3,4,3,10,343,Loyal Customers,Charlotte,NC,32,Male,274.48,151.15,5
C09138,9,8,205.08,5,5,4,14,554,Champions,San Francisco,CA,26,Male,785.34,205.08,8
C09139,208,7,216.6,2,5,4,11,254,Need Attention,Jacksonville,FL,48,Female,223.94,216.6,7
C09140,453,2,46.379999999999995,1,2,1,4,121,Lost,Houston,TX,42,Male,128.57,46.379999999999995,2
C09141,112,5,148.45,3,4,3,10,343,Loyal Customers,Fort Worth,TX,32,Female,287.7,148.45,5
C09142,8,6,263.61,5,5,5,15,555,Champions,San Jose,CA,40,Male,1136.56,263.61,6
C09143,289,6,136.11,1,5,3,9,153,At Risk,Chicago,IL,34,Female,194.02,136.11,6
C09144,19,5,129.14,5,4,3,12,543,Loyal Customers,Fort Worth,TX,48,Male,429.85,129.14,5
C09145,459,4,97.71,1,4,2,7,142,At Risk,Fort Worth,TX,44,Male,295.59,97.71,4
C09146,157,7,295.65,3,5,5,13,355,Loyal Customers,San Diego,CA,29,Female,351.16,295.65,7
C09147,10,2,65.99,5,2,1,8,521,Recent Customers,Austin,TX,27,Male,347.35,65.99,2
C09148,86,6,179.54,4,5,4,13,454,Champions,Columbus,OH,33,Female,764.88,179.54,6
C09149,48,2,46.0,4,2,1,7,421,Recent Customers,Los Angeles,CA,36,Male,210.75,46.0,2
C09150,212,5,245.98000000000002,2,4,5,11,245,Need Attention,San Francisco,CA,42,Female,265.39,245.98000000000002,5
C09151,188,3,235.14,2,3,5,10,235,Need Attention,Austin,TX,30,Female,2163.68,235.14,3
C09152,161,5,208.52,3,4,4,11,344,Loyal Customers,New York,NY,42,Female,368.24,208.52,5
C09153,358,1,22.24,1,1,1,3,111,Lost,San Francisco,CA,37,Female,71.63,22.24,1
C09154,42,11,602.0,4,5,5,14,455,Champions,Miami,FL,31,Female,3544.21,602.0,11
C09155,6,8,425.67,5,5,5,15,555,Champions,Houston,TX,28,Male,800.89,425.67,8
C09156,126,5,200.27,3,4,4,11,344,Loyal Customers,Philadelphia,PA,33,Male,1160.18,200.27,5
C09157,354,3,96.08,1,3,2,6,132,At Risk,Columbus,OH,23,Female,117.69,96.08,3
C09158,61,3,152.76,4,3,3,10,433,Potential Loyalists,San Francisco,CA,38,Female,427.81,152.76,3
C09159,4,6,187.22,5,5,4,14,554,Champions,Los Angeles,CA,48,Female,226.75,187.22,6
C09160,1,5,206.42,5,4,4,13,544,Champions,Columbus,OH,23,Female,342.96,206.42,5
C09161,12,4,139.1,5,4,3,12,543,Loyal Customers,Jacksonville,FL,38,Female,141.58,139.1,4
C09162,53,8,301.58000000000004,4,5,5,14,455,Champions,Chicago,IL,23,Female,2663.32,301.58000000000004,8
C09163,16,4,91.69,5,4,2,11,542,Potential Loyalists,Jacksonville,FL,45,Male,135.48,91.69,4
C09164,305,3,221.24,1,3,4,8,134,At Risk,Charlotte,NC,25,Female,296.17,221.24,3
C09165,329,1,37.26,1,1,1,3,111,Lost,Dallas,TX,43,Female,37.74,37.26,1
C09166,139,5,161.29,3,4,3,10,343,Loyal Customers,Indianapolis,IN,38,Male,219.41,161.29,5
C09167,209,5,211.52999999999997,2,4,4,10,244,Need Attention,Los Angeles,CA,22,Male,212.91,211.52999999999997,5
C09168,18,3,138.76999999999998,5,3,3,11,533,Potential Loyalists,Phoenix,AZ,38,Female,139.67,138.76999999999998,3
C09169,99,3,190.87,3,3,4,10,334,Promising,San Antonio,TX,39,Male,378.61,190.87,3
C09170,330,3,141.86,1,3,3,7,133,At Risk,Denver,CO,42,Male,345.99,141.86,3
C09171,513,2,57.2,1,2,1,4,121,Lost,Houston,TX,40,Male,108.55,57.2,2
C09172,41,9,337.72,4,5,5,14,455,Champions,Seattle,WA,41,Male,610.16,337.72,9
C09173,158,7,268.84999999999997,3,5,5,13,355,Loyal Customers,New York,NY,38,Male,295.6,268.84999999999997,7
C09174,249,2,124.23,2,2,3,7,223,Need Attention,San Francisco,CA,45,Male,204.88,124.23,2
C09175,250,2,97.25999999999999,2,2,2,6,222,Need Attention,Indianapolis,IN,44,Female,162.84,97.25999999999999,2
C09176,224,4,225.64,2,4,4,10,244,Need Attention,Phoenix,AZ,26,Female,366.58,225.64,4
C09177,143,5,173.41,3,4,4,11,344,Loyal Customers,Phoenix,AZ,38,Male,483.14,173.41,5
C09178,16,4,161.82,5,4,3,12,543,Loyal Customers,Fort Worth,TX,35,Female,877.3,161.82,4
C09179,485,4,90.08,1,4,2,7,142,At Risk,Charlotte,NC,37,Male,789.1,90.08,4
C09180,172,4,158.27,2,4,3,9,243,Need Attention,Boston,MA,47,Female,560.9,158.27,4
C09181,76,4,136.88,4,4,3,11,443,Loyal Customers,San Diego,CA,29,Female,153.41,136.88,4
C09182,59,6,248.99,4,5,5,14,455,Champions,Columbus,OH,27,Female,987.88,248.99,6
C09183,209,5,297.69,2,4,5,11,245,Need Attention,Charlotte,NC,43,Female,492.42,297.69,5
C09184,29,8,241.67000000000002,5,5,5,15,555,Champions,Phoenix,AZ,35,Female,345.03,241.67000000000002,8
C09185,11,4,113.15,5,4,2,11,542,Potential Loyalists,Fort Worth,TX,41,Male,141.45,113.15,4
C09186,127,5,173.56,3,4,4,11,344,Loyal Customers,Houston,TX,32,Female,613.02,173.56,5
C09187,63,6,171.05,4,5,4,13,454,Champions,Columbus,OH,39,Male,203.82,171.05,6
C09188,103,4,151.53,3,4,3,10,343,Loyal Customers,San Jose,CA,29,Female,170.87,151.53,4
C09189,166,3,83.00999999999999,2,3,2,7,232,Need Attention,San Jose,CA,22,Female,132.89,83.00999999999999,3
C09190,110,6,207.59,3,5,4,12,354,Loyal Customers,Miami,FL,38,Female,2047.95,207.59,6
C09191,46,5,216.15,4,4,4,12,444,Champions,Miami,FL,31,Female,710.76,216.15,5
C09192,173,9,315.25,2,5,5,12,255,Need Attention,Dallas,TX,26,Male,634.6,315.25,9
C09193,412,2,70.27,1,2,1,4,121,Lost,Boston,MA,39,Male,845.68,70.27,2
C09194,133,3,71.11,3,3,1,7,331,Need Attention,Austin,TX,39,Female,135.87,71.11,3
C09195,381,4,169.31,1,4,3,8,143,At Risk,Los Angeles,CA,46,Female,1065.55,169.31,4
C09196,131,1,23.65,3,1,1,5,311,Lost,Austin,TX,28,Female,25.19,23.65,1
C09197,97,4,113.47,3,4,2,9,342,Promising,Jacksonville,FL,39,Female,119.48,113.47,4
C09198,208,3,35.41,2,3,1,6,231,Need Attention,Boston,MA,35,Male,74.69,35.41,3
C09199,68,8,307.55,4,5,5,14,455,Champions,San Jose,CA,37,Male,556.59,307.55,8
C09200,193,4,75.65,2,4,1,7,241,Need Attention,Philadelphia,PA,45,Male,110.73,75.65,4
C09201,158,5,139.10999999999999,3,4,3,10,343,Loyal Customers,Miami,FL,30,Male,181.11,139.10999999999999,5
C09202,3,6,289.21999999999997,5,5,5,15,555,Champions,San Francisco,CA,26,Female,1271.78,289.21999999999997,6
C09203,20,3,100.84,5,3,2,10,532,Potential Loyalists,Columbus,OH,27,Male,352.74,100.84,3
C09204,38,6,192.11,5,5,4,14,554,Champions,Miami,FL,29,Male,201.31,192.11,6
C09205,313,1,48.28,1,1,1,3,111,Lost,Charlotte,NC,30,Female,83.92,48.28,1
C09206,137,1,24.81,3,1,1,5,311,Lost,Seattle,WA,28,Female,32.42,24.81,1
C09207,191,4,124.35000000000001,2,4,3,9,243,Need Attention,Indianapolis,IN,44,Male,150.47,124.35000000000001,4
C09208,32,2,56.629999999999995,5,2,1,8,521,Recent Customers,Dallas,TX,41,Male,58.57,56.629999999999995,2
C09209,62,4,221.68,4,4,4,12,444,Champions,Philadelphia,PA,45,Male,399.9,221.68,4
C09210,3,5,165.95999999999998,5,4,3,12,543,Loyal Customers,Phoenix,AZ,23,Male,698.9,165.95999999999998,5
C09211,70,4,105.9,4,4,2,10,442,Potential Loyalists,Columbus,OH,34,Female,168.33,105.9,4
C09212,214,5,171.6,2,4,4,10,244,Need Attention,Jacksonville,FL,48,Female,188.47,171.6,5
C09213,179,2,58.53,2,2,1,5,221,Need Attention,Charlotte,NC,42,Female,177.01,58.53,2
C09214,293,1,51.72,1,1,1,3,111,Lost,San Jose,CA,38,Female,76.84,51.72,1
C09215,107,6,228.67,3,5,4,12,354,Loyal Customers,San Francisco,CA,40,Female,662.39,228.67,6
C09216,167,3,159.45,2,3,3,8,233,Need Attention,Boston,MA,36,Female,173.38,159.45,3
C09217,122,4,232.39,3,4,5,12,345,Loyal Customers,Boston,MA,34,Male,244.69,232.39,4
C09218,54,3,75.72,4,3,1,8,431,Need Attention,Denver,CO,33,Male,303.71,75.72,3
C09219,270,4,151.34,2,4,3,9,243,Need Attention,San Antonio,TX,26,Female,1336.61,151.34,4
C09220,29,5,289.94,5,4,5,14,545,Champions,Fort Worth,TX,35,Female,563.93,289.94,5
C09221,30,5,238.82,5,4,5,14,545,Champions,San Diego,CA,34,Female,289.25,238.82,5
C09222,40,5,157.98,5,4,3,12,543,Loyal Customers,Los Angeles,CA,32,Male,882.7,157.98,5
