Date,Store,Revenue,Units_Sold,Footfall,Conversion_Rate,Avg_Discount,Transactions,Avg_Transaction_Value,Year,Month,Week,DayName
2024-05-27,Store_B,3268466.2,425,1816.0,16.82,9.855087719298245,285,11468.3,2024,5,22,Monday
2024-05-27,Store_C,2132883.55,254,1122.0,17.58,10.1454802259887,177,12050.19,2024,5,22,Monday
2024-05-27,Store_D,6692839.75,781,2124.0,26.61,9.901870229007633,524,12772.59,2024,5,22,Monday
2024-05-27,Store_E,3790354.98,544,1347.0,29.95,9.899432432432432,370,10244.2,2024,5,22,Monday
2024-05-28,Store_A,4345844.83,571,1514.0,28.339999999999996,10.48786802030457,394,11030.06,2024,5,22,Tuesday
2024-05-28,Store_B,6145806.47,840,1870.0,32.66,9.899403508771929,570,10782.12,2024,5,22,Tuesday
2024-05-28,Store_C,2216611.09,278,1193.0,18.22,10.075179487179488,195,11367.24,2024,5,22,Tuesday
2024-05-28,Store_D,3765697.8,488,1971.0,17.73,9.828393939393939,330,11411.21,2024,5,22,Tuesday
2024-05-28,Store_E,5486536.17,703,1775.0,27.88,10.173326180257511,466,11773.68,2024,5,22,Tuesday
2024-05-29,Store_A,5012852.68,670,1483.0,34.09,9.899496717724288,457,10969.04,2024,5,22,Wednesday
2024-05-29,Store_B,6752760.29,811,2051.0,29.889999999999997,10.184973451327433,565,11951.79,2024,5,22,Wednesday
2024-05-29,Store_C,1848198.22,220,1055.0,15.13,9.704761904761904,147,12572.78,2024,5,22,Wednesday
2024-05-29,Store_D,4509853.95,665,2341.0,20.8,10.444618736383442,459,9825.39,2024,5,22,Wednesday
2024-05-29,Store_E,3173057.19,478,1764.0,19.45,10.573924050632911,316,10041.32,2024,5,22,Wednesday
2024-05-30,Store_A,3569907.95,506,1244.0,31.14,10.314447592067989,353,10113.05,2024,5,22,Thursday
2024-05-30,Store_B,3834878.26,508,1570.0,22.68,10.474281524926687,341,11245.98,2024,5,22,Thursday
2024-05-30,Store_C,4325313.18,575,1267.0,33.52,10.662244389027432,401,10786.32,2024,5,22,Thursday
2024-05-30,Store_D,6448552.58,853,2373.0,26.57,10.05376712328767,584,11042.04,2024,5,22,Thursday
2024-05-30,Store_E,2866808.92,374,1483.0,17.95,10.1325,244,11749.22,2024,5,22,Thursday
2024-05-31,Store_A,3593986.98,424,1595.0,19.79,10.0385,300,11979.96,2024,5,22,Friday
2024-05-31,Store_B,6085881.47,833,1945.0,31.850000000000005,9.91723292469352,571,10658.29,2024,5,22,Friday
2024-05-31,Store_C,4027962.22,529,1296.0,28.86,9.651002865329513,349,11541.44,2024,5,22,Friday
2024-05-31,Store_D,6103849.13,804,2059.0,29.87,10.116613190730838,561,10880.3,2024,5,22,Friday
2024-05-31,Store_E,4659902.98,607,1483.0,30.209999999999997,10.25958837772397,413,11283.06,2024,5,22,Friday
2024-06-01,Store_A,4473610.95,576,1744.0,24.1,9.883163265306122,392,11412.27,2024,6,22,Saturday
2024-06-01,Store_B,5490598.08,752,2043.0,27.08,9.718228346456693,508,10808.26,2024,6,22,Saturday
2024-06-01,Store_C,5120676.33,644,1466.0,32.73,10.443959731543623,447,11455.65,2024,6,22,Saturday
2024-06-01,Store_D,8938962.459999999,1163,2727.0,31.5,10.282376111817026,787,11358.28,2024,6,22,Saturday
2024-06-01,Store_E,6020248.55,742,1659.0,33.55,9.960719844357978,514,11712.55,2024,6,22,Saturday
2024-06-02,Store_A,6110395.61,825,1928.0,31.03,9.895503597122302,556,10989.92,2024,6,22,Sunday
2024-06-02,Store_B,5644505.77,712,2370.0,22.039999999999996,9.917407407407406,486,11614.21,2024,6,22,Sunday
2024-06-02,Store_C,3193076.64,466,1399.0,23.69,9.899453376205788,311,10267.13,2024,6,22,Sunday
2024-06-02,Store_D,6407366.42,745,2268.0,24.92,10.215096899224806,516,12417.38,2024,6,22,Sunday
2024-06-02,Store_E,2882074.06,382,1616.0,18.27,9.755280898876403,267,10794.28,2024,6,22,Sunday
2024-06-03,Store_A,3425455.09,441,1136.0,28.26,9.986433333333332,300,11418.18,2024,6,23,Monday
2024-06-03,Store_B,4136540.81,610,1610.0,27.03,10.318746928746927,407,10163.49,2024,6,23,Monday
2024-06-03,Store_C,3504551.24,443,1089.0,31.41,9.549455128205128,312,11232.54,2024,6,23,Monday
2024-06-03,Store_D,5968010.85,797,1862.0,32.06,10.476859205776174,554,10772.58,2024,6,23,Monday
2024-06-03,Store_E,3504158.2,389,1446.0,20.06,9.894334600760457,263,13323.8,2024,6,23,Monday
2024-06-04,Store_A,4086478.34,480,1258.0,28.379999999999995,10.0314501510574,331,12345.86,2024,6,23,Tuesday
2024-06-04,Store_B,4635025.13,536,1414.0,27.28,9.99891364902507,359,12910.93,2024,6,23,Tuesday
2024-06-04,Store_C,4100367.19,464,965.0,34.27,9.295727848101265,316,12975.85,2024,6,23,Tuesday
2024-06-04,Store_D,2876508.58,408,1824.0,16.41,9.669820788530467,279,10310.07,2024,6,23,Tuesday
2024-06-04,Store_E,4579692.94,577,1323.0,32.29,10.249017632241815,397,11535.75,2024,6,23,Tuesday
2024-06-05,Store_A,2498113.4,333,1304.0,19.29,10.401790393013101,229,10908.79,2024,6,23,Wednesday
2024-06-05,Store_B,3356221.32,387,1287.0,22.17,9.814349442379182,269,12476.66,2024,6,23,Wednesday
2024-06-05,Store_C,2799791.92,352,1054.0,24.830000000000002,10.390970464135021,237,11813.47,2024,6,23,Wednesday
2024-06-05,Store_D,6933964.64,866,1923.0,33.0,10.113648648648649,592,11712.78,2024,6,23,Wednesday
2024-06-05,Store_E,3124971.74,363,1244.0,20.51,9.906844262295081,244,12807.26,2024,6,23,Wednesday
2024-06-06,Store_A,2006783.2,262,1170.0,17.42,10.392592592592592,189,10617.9,2024,6,23,Thursday
2024-06-06,Store_B,4277017.54,514,1376.0,27.610000000000003,10.000028735632185,348,12290.28,2024,6,23,Thursday
2024-06-06,Store_C,1533708.1,191,934.0,15.5,10.105227272727273,132,11619.0,2024,6,23,Thursday
2024-06-06,Store_D,5860465.18,760,1822.0,31.199999999999996,10.065140712945592,533,10995.24,2024,6,23,Thursday
2024-06-06,Store_E,5744448.05,668,1413.0,33.99,9.761255605381168,446,12879.93,2024,6,23,Thursday
2024-06-07,Store_A,4872601.55,645,1375.0,34.45,10.393895216400912,439,11099.32,2024,6,23,Friday
2024-06-07,Store_B,4109558.48,531,1682.0,22.959999999999997,10.033185595567867,361,11383.82,2024,6,23,Friday
2024-06-07,Store_C,3336137.02,414,1066.0,27.86,10.00290780141844,282,11830.27,2024,6,23,Friday
2024-06-07,Store_D,2904382.94,458,1985.0,16.84,9.850921052631579,304,9553.89,2024,6,23,Friday
2024-06-07,Store_E,3937871.6,492,1178.0,30.4,10.189456193353475,331,11896.89,2024,6,23,Friday
2024-06-08,Store_A,4422159.89,604,1508.0,29.01,9.868753117206982,401,11027.83,2024,6,23,Saturday
2024-06-08,Store_B,7002931.38,921,2174.0,30.55,10.135939004815409,623,11240.66,2024,6,23,Saturday
2024-06-08,Store_C,2889468.63,355,1416.0,17.18,11.012112068965518,232,12454.61,2024,6,23,Saturday
2024-06-08,Store_D,4127780.59,592,2657.0,16.54,9.971225961538462,416,9922.55,2024,6,23,Saturday
2024-06-08,Store_E,4400637.95,618,1757.0,26.1,9.674813084112149,428,10281.86,2024,6,23,Saturday
2024-06-09,Store_A,2958356.08,404,1622.0,18.02,10.19794117647059,272,10876.31,2024,6,23,Sunday
2024-06-09,Store_B,5916179.45,809,2031.0,29.82,9.47846975088968,562,10527.01,2024,6,23,Sunday
2024-06-09,Store_C,4025845.92,501,1202.0,31.82,9.988404558404557,351,11469.65,2024,6,23,Sunday
2024-06-09,Store_D,8544534.33,1184,2548.0,34.01,10.319190535491904,803,10640.77,2024,6,23,Sunday
2024-06-09,Store_E,2994813.08,388,1586.0,17.25,10.115057034220532,263,11387.12,2024,6,23,Sunday
2024-06-10,Store_A,1782724.13,234,1158.0,15.729999999999999,9.918922155688623,167,10674.99,2024,6,24,Monday
2024-06-10,Store_B,2830476.76,345,1501.0,17.84,10.12301652892562,242,11696.18,2024,6,24,Monday
2024-06-10,Store_C,3071137.42,304,850.0,27.23,9.766418604651165,215,14284.36,2024,6,24,Monday
2024-06-10,Store_D,6526970.41,828,1992.0,31.36,9.689365079365079,567,11511.41,2024,6,24,Monday
2024-06-10,Store_E,4473806.27,627,1346.0,34.4,9.85796766743649,433,10332.12,2024,6,24,Monday
2024-06-11,Store_A,3154781.72,411,1045.0,29.940000000000005,10.285316901408452,284,11108.39,2024,6,24,Tuesday
2024-06-11,Store_B,3832749.45,471,1572.0,21.93,9.418646153846154,325,11793.08,2024,6,24,Tuesday
2024-06-11,Store_C,2678752.16,278,1095.0,19.84,9.748489583333333,192,13951.83,2024,6,24,Tuesday
2024-06-11,Store_D,4466400.81,586,1977.0,22.95,10.504558472553699,419,10659.67,2024,6,24,Tuesday
2024-06-11,Store_E,3687117.87,535,1194.0,31.97,10.1357182320442,362,10185.41,2024,6,24,Tuesday
2024-06-12,Store_A,3158626.5100000002,418,1363.0,22.57,10.087212543554008,287,11005.67,2024,6,24,Wednesday
2024-06-12,Store_B,3086012.54,441,1563.0,20.68,10.247046979865772,298,10355.75,2024,6,24,Wednesday
2024-06-12,Store_C,1571506.67,228,872.0,18.68,9.759807692307692,156,10073.76,2024,6,24,Wednesday
2024-06-12,Store_D,2858267.93,359,1675.0,15.180000000000001,9.717142857142857,238,12009.53,2024,6,24,Wednesday
2024-06-12,Store_E,2915866.54,311,1474.0,15.52,10.20308056872038,211,13819.27,2024,6,24,Wednesday
2024-06-13,Store_A,3859062.52,431,1088.0,30.119999999999997,10.10973063973064,297,12993.48,2024,6,24,Thursday
2024-06-13,Store_B,3619766.42,523,1612.0,23.92,9.707932960893855,358,10111.08,2024,6,24,Thursday
2024-06-13,Store_C,2123311.6,269,903.0,23.11,10.589526315789474,190,11175.32,2024,6,24,Thursday
2024-06-13,Store_D,4715334.47,624,1639.0,26.84,10.020795180722892,415,11362.25,2024,6,24,Thursday
2024-06-13,Store_E,2760812.94,332,1393.0,16.81,9.770414746543779,217,12722.64,2024,6,24,Thursday
2024-06-14,Store_A,2273461.8,291,1133.0,19.09,9.300049261083744,203,11199.32,2024,6,24,Friday
2024-06-14,Store_B,2304094.2,325,1501.0,15.97,10.038355555555556,225,10240.42,2024,6,24,Friday
2024-06-14,Store_C,2157291.14,283,1034.0,20.18,10.346989795918367,196,11006.59,2024,6,24,Friday
2024-06-14,Store_D,3028271.73,416,1897.0,16.54,10.138701754385966,285,10625.51,2024,6,24,Friday
2024-06-14,Store_E,3239007.15,418,1308.0,23.21,9.511654676258992,278,11651.1,2024,6,24,Friday
2024-06-15,Store_A,4972628.69,681,1705.0,28.88,10.555032258064516,465,10693.83,2024,6,24,Saturday
2024-06-15,Store_B,4124814.23,541,1964.0,20.73,9.842287234042553,376,10970.25,2024,6,24,Saturday
2024-06-15,Store_C,2561671.13,352,1442.0,17.08,10.393839662447258,237,10808.74,2024,6,24,Saturday
2024-06-15,Store_D,7264089.07,803,2281.0,26.5,10.098768115942029,552,13159.58,2024,6,24,Saturday
2024-06-15,Store_E,4988152.58,663,2028.0,23.87,10.1578,450,11084.78,2024,6,24,Saturday
2024-06-16,Store_A,2698627.1,374,1450.0,18.22,9.504631147540984,244,11059.95,2024,6,24,Sunday
2024-06-16,Store_B,6072849.81,834,2092.0,29.65,10.482790294627382,577,10524.87,2024,6,24,Sunday
2024-06-16,Store_C,3042190.06,469,1414.0,24.0,9.934640522875817,306,9941.8,2024,6,24,Sunday
2024-06-16,Store_D,8119820.9,1075,2473.0,31.21,10.162712100139082,719,11293.21,2024,6,24,Sunday
2024-06-16,Store_E,4893283.16,728,1728.0,30.51,10.495805785123968,484,10110.09,2024,6,24,Sunday
2024-06-17,Store_A,2427166.97,319,1379.0,17.1,10.094394618834082,223,10884.16,2024,6,25,Monday
2024-06-17,Store_B,3013120.16,424,1505.0,19.91,9.48542857142857,280,10761.14,2024,6,25,Monday
2024-06-17,Store_C,4077513.5,506,1069.0,34.41,10.788294797687861,346,11784.72,2024,6,25,Monday
2024-06-17,Store_D,4643281.73,570,1710.0,24.54,9.707157622739018,387,11998.14,2024,6,25,Monday
2024-06-17,Store_E,4359429.2700000005,550,1223.0,32.65,10.116063829787233,376,11594.23,2024,6,25,Monday
2024-06-18,Store_A,2352806.32,301,1243.0,18.08,10.302608695652173,207,11366.21,2024,6,25,Tuesday
2024-06-18,Store_B,4098469.2,556,1510.0,27.38,9.937963446475196,383,10700.96,2024,6,25,Tuesday
2024-06-18,Store_C,2249042.33,280,1001.0,21.11,10.12118556701031,194,11593.0,2024,6,25,Tuesday
2024-06-18,Store_D,4866977.88,602,1592.0,28.089999999999996,9.679856801909308,419,11615.7,2024,6,25,Tuesday
2024-06-18,Store_E,3545143.13,452,1292.0,25.81,10.420926517571885,313,11326.34,2024,6,25,Tuesday
2024-06-19,Store_A,2256626.06,271,1044.0,19.15,10.302810810810811,185,12197.98,2024,6,25,Wednesday
2024-06-19,Store_B,3122353.53,402,1678.0,17.65,10.619571428571428,280,11151.26,2024,6,25,Wednesday
2024-06-19,Store_C,2319697.82,323,1033.0,22.97,10.014516129032259,217,10689.85,2024,6,25,Wednesday
2024-06-19,Store_D,5552936.26,716,2055.0,25.31,10.283078512396695,484,11473.01,2024,6,25,Wednesday
2024-06-19,Store_E,2973201.4,442,1332.0,25.28,9.345750798722044,313,9499.05,2024,6,25,Wednesday
2024-06-20,Store_A,3887333.98,601,1313.0,34.51,9.20976076555024,418,9299.84,2024,6,25,Thursday
2024-06-20,Store_B,3712354.46,488,1558.0,22.99,9.899850746268656,335,11081.66,2024,6,25,Thursday
2024-06-20,Store_C,2308525.55,279,870.0,22.1,9.802956989247312,186,12411.43,2024,6,25,Thursday
2024-06-20,Store_D,3475722.62,469,2051.0,16.67,9.854082278481012,316,10999.12,2024,6,25,Thursday
2024-06-20,Store_E,3419972.48,434,1128.0,29.020000000000003,9.937375415282393,301,11362.03,2024,6,25,Thursday
2024-06-21,Store_A,4137128.84,542,1118.0,34.52,10.563553719008265,363,11397.05,2024,6,25,Friday
2024-06-21,Store_B,2231381.25,287,1325.0,16.56,9.652906403940886,203,10992.03,2024,6,25,Friday
2024-06-21,Store_C,1500563.44,258,859.0,20.92,10.548520710059172,169,8879.07,2024,6,25,Friday
2024-06-21,Store_D,3351472.73,461,1970.0,17.21,10.09907643312102,314,10673.48,2024,6,25,Friday
2024-06-21,Store_E,3801814.4699999997,432,1412.0,22.54,10.175050505050505,297,12800.72,2024,6,25,Friday
2024-06-22,Store_A,4058212.38,524,1537.0,24.709999999999997,10.105068870523416,363,11179.65,2024,6,25,Saturday
2024-06-22,Store_B,8107786.04,1011,2175.0,34.98,9.80769559032717,703,11533.12,2024,6,25,Saturday
2024-06-22,Store_C,3756897.78,495,1414.0,26.280000000000005,9.897396449704143,338,11115.08,2024,6,25,Saturday
2024-06-22,Store_D,6148554.81,795,2583.0,22.94,9.393534798534798,546,11261.09,2024,6,25,Saturday
2024-06-22,Store_E,5461336.05,746,2017.0,27.35,10.070019493177387,513,10645.88,2024,6,25,Saturday
2024-06-23,Store_A,2683890.16,322,1518.0,15.89,9.795418502202644,227,11823.3,2024,6,25,Sunday
2024-06-23,Store_B,4190724.9899999998,541,2233.0,17.87,9.806120218579235,366,11450.07,2024,6,25,Sunday
2024-06-23,Store_C,3376330.07,449,1608.0,20.81,10.325828025477707,314,10752.64,2024,6,25,Sunday
2024-06-23,Store_D,6110007.42,763,2805.0,19.87,9.818563106796118,515,11864.09,2024,6,25,Sunday
2024-06-23,Store_E,7215983.03,888,1979.0,33.36,9.72855305466238,622,11601.26,2024,6,25,Sunday
2024-06-24,Store_A,3057546.16,428,1379.0,21.9,10.441453287197232,289,10579.74,2024,6,26,Monday
2024-06-24,Store_B,2966099.2,354,1567.0,15.93,10.174358974358976,234,12675.64,2024,6,26,Monday
2024-06-24,Store_C,2349075.03,282,870.0,25.47,10.41825,200,11745.38,2024,6,26,Monday
2024-06-24,Store_D,5748676.38,737,1656.0,33.02,9.902030947775629,517,11119.3,2024,6,26,Monday
2024-06-24,Store_E,3520809.36,503,1145.0,33.25,10.029627507163324,349,10088.28,2024,6,26,Monday
2024-06-25,Store_A,2926025.66,389,1072.0,26.17,10.436287878787878,264,11083.43,2024,6,26,Tuesday
2024-06-25,Store_B,3415401.94,424,1595.0,20.17,10.162425249169434,301,11346.85,2024,6,26,Tuesday
2024-06-25,Store_C,2136419.15,305,1030.0,21.92,10.552067307692308,208,10271.25,2024,6,26,Tuesday
2024-06-25,Store_D,7218728.24,919,2069.0,32.69,10.151592356687898,628,11494.79,2024,6,26,Tuesday
2024-06-25,Store_E,4104217.06,486,1299.0,28.709999999999997,10.3275,340,12071.23,2024,6,26,Tuesday
2024-06-26,Store_A,3942474.19,473,1296.0,25.85,9.482154340836013,311,12676.77,2024,6,26,Wednesday
2024-06-26,Store_B,4041771.51,485,1744.0,20.94,9.851686746987951,332,12174.01,2024,6,26,Wednesday
2024-06-26,Store_C,4445991.5,542,1176.0,34.48,10.1464,375,11855.98,2024,6,26,Wednesday
2024-06-26,Store_D,7523148.62,987,2438.0,29.92,10.218017751479291,676,11128.92,2024,6,26,Wednesday
2024-06-26,Store_E,4879673.58,677,1518.0,32.75,9.956767895878524,461,10584.98,2024,6,26,Wednesday
2024-06-27,Store_A,4596229.3,620,1569.0,28.61,10.019134615384615,416,11048.63,2024,6,26,Thursday
2024-06-27,Store_B,4383673.79,617,2001.0,22.25,10.188806682577566,419,10462.23,2024,6,26,Thursday
2024-06-27,Store_C,3569179.44,505,1097.0,33.38,9.974412607449857,349,10226.88,2024,6,26,Thursday
2024-06-27,Store_D,8069680.85,1016,2179.0,34.18,9.544615384615385,689,11712.16,2024,6,26,Thursday
2024-06-27,Store_E,5058875.65,621,1657.0,28.16,10.138294930875578,434,11656.4,2024,6,26,Thursday
2024-06-28,Store_A,5927364.71,764,1592.0,34.79,9.92966926070039,514,11531.84,2024,6,26,Friday
2024-06-28,Store_B,3510285.67,479,1941.0,17.76,10.39719512195122,328,10702.09,2024,6,26,Friday
2024-06-28,Store_C,1717504.52,238,1080.0,16.34,9.86746913580247,162,10601.88,2024,6,26,Friday
2024-06-28,Store_D,3793662.11,425,1982.0,15.929999999999998,10.41513698630137,292,12991.99,2024,6,26,Friday
2024-06-28,Store_E,4154147.47,601,1530.0,29.229999999999997,9.987367149758455,414,10034.17,2024,6,26,Friday
2024-06-29,Store_A,5758008.15,782,2001.0,28.23,10.160715630885123,531,10843.71,2024,6,26,Saturday
2024-06-29,Store_B,6463457.38,865,2324.0,28.02,9.784509151414309,601,10754.5,2024,6,26,Saturday
2024-06-29,Store_C,3825417.61,469,1523.0,22.7,10.177396825396826,315,12144.18,2024,6,26,Saturday
2024-06-29,Store_D,8638327.37,1146,2730.0,31.16,10.16633676092545,778,11103.25,2024,6,26,Saturday
2024-06-29,Store_E,4920033.37,605,2208.0,20.57,9.696443914081145,419,11742.32,2024,6,26,Saturday
2024-06-30,Store_A,7084025.85,825,1849.0,32.63,9.965709156193896,557,12718.18,2024,6,26,Sunday
2024-06-30,Store_B,5285566.3,713,2360.0,22.43,10.031419753086421,486,10875.65,2024,6,26,Sunday
2024-06-30,Store_C,4934541.05,582,1471.0,29.82,9.702850122850123,407,12124.18,2024,6,26,Sunday
2024-06-30,Store_D,6079711.6,782,2609.0,22.39,9.936741573033709,534,11385.23,2024,6,26,Sunday
2024-06-30,Store_E,6240277.93,785,2364.0,24.56,10.174166666666666,540,11556.07,2024,6,26,Sunday
2024-07-01,Store_A,3671588.73,535,1183.0,31.91,9.899771428571428,350,10490.25,2024,7,27,Monday
2024-07-01,Store_B,5639645.36,698,1490.0,34.78,10.10769392033543,477,11823.16,2024,7,27,Monday
2024-07-01,Store_C,1648479.06,241,927.0,19.04,9.432264150943396,159,10367.79,2024,7,27,Monday
2024-07-01,Store_D,3010382.24,407,1750.0,17.58,9.91306338028169,284,10599.94,2024,7,27,Monday
2024-07-01,Store_E,3857254.24,497,1344.0,27.62,10.159224137931034,348,11084.06,2024,7,27,Monday
2024-07-02,Store_A,3705059.54,487,1148.0,31.269999999999996,10.62217125382263,327,11330.46,2024,7,27,Tuesday
2024-07-02,Store_B,4524320.47,631,1594.0,29.65,10.172009237875288,433,10448.78,2024,7,27,Tuesday
2024-07-02,Store_C,2077272.07,280,1027.0,19.98,10.22425641025641,195,10652.68,2024,7,27,Tuesday
2024-07-02,Store_D,4530337.42,668,1999.0,24.69,10.189647577092511,454,9978.72,2024,7,27,Tuesday
2024-07-02,Store_E,3533865.71,454,1154.0,29.260000000000005,10.640828025477706,314,11254.35,2024,7,27,Tuesday
2024-07-03,Store_A,3944550.2600000002,534,1369.0,27.84,10.366524216524217,351,11238.03,2024,7,27,Wednesday
2024-07-03,Store_B,3963878.92,541,1308.0,30.140000000000004,10.157527472527473,364,10889.78,2024,7,27,Wednesday
2024-07-03,Store_C,1780528.35,300,991.0,20.95,9.983550000000001,200,8902.64,2024,7,27,Wednesday
2024-07-03,Store_D,5216365.69,732,1543.0,33.93,10.344666666666665,495,10538.11,2024,7,27,Wednesday
2024-07-03,Store_E,4027553.67,525,1340.0,29.96,9.981777777777777,360,11187.65,2024,7,27,Wednesday
2024-07-04,Store_A,4992383.6,598,1312.0,33.69,10.168361045130641,421,11858.39,2024,7,27,Thursday
2024-07-04,Store_B,3707597.87,514,1303.0,29.32,10.3604432132964,361,10270.35,2024,7,27,Thursday
2024-07-04,Store_C,2452157.12,333,1126.0,20.959999999999997,9.917442922374429,219,11197.06,2024,7,27,Thursday
2024-07-04,Store_D,7029813.47,895,1999.0,33.58,10.106480263157895,608,11562.19,2024,7,27,Thursday
2024-07-04,Store_E,3591149.38,438,1273.0,24.84,10.072871621621623,296,12132.26,2024,7,27,Thursday
2024-07-05,Store_A,3516546.1,499,1159.0,31.6,9.508550724637681,345,10192.89,2024,7,27,Friday
2024-07-05,Store_B,2484555.55,355,1377.0,18.21,10.605782608695652,230,10802.42,2024,7,27,Friday
2024-07-05,Store_C,2137677.27,303,1112.0,20.28,10.625355450236967,211,10131.17,2024,7,27,Friday
2024-07-05,Store_D,4888607.99,591,1556.0,28.71,9.725220588235294,408,11981.88,2024,7,27,Friday
2024-07-05,Store_E,3800726.66,499,1312.0,28.099999999999998,9.638853868194843,349,10890.33,2024,7,27,Friday
2024-07-06,Store_A,3725188.0,468,1521.0,22.99,10.56030487804878,328,11357.28,2024,7,27,Saturday
2024-07-06,Store_B,6740171.6,825,1962.0,31.03,10.45033628318584,565,11929.51,2024,7,27,Saturday
2024-07-06,Store_C,3013765.44,354,1352.0,19.71,9.93109756097561,246,12251.08,2024,7,27,Saturday
2024-07-06,Store_D,7637668.9,1135,2489.0,33.14,10.133888166449935,769,9931.95,2024,7,27,Saturday
2024-07-06,Store_E,3200992.7,400,1649.0,17.85,10.049891304347826,276,11597.8,2024,7,27,Saturday
2024-07-07,Store_A,4684423.33,586,1721.0,25.22,10.252604422604424,407,11509.64,2024,7,27,Sunday
2024-07-07,Store_B,7804433.82,1101,2295.0,34.92,10.066725304465495,739,10560.8,2024,7,27,Sunday
2024-07-07,Store_C,4678133.57,607,1472.0,30.25,9.781858190709046,409,11437.98,2024,7,27,Sunday
2024-07-07,Store_D,8558331.41,1154,2778.0,29.759999999999998,10.402033248081842,782,10944.16,2024,7,27,Sunday
2024-07-07,Store_E,3708017.96,498,1980.0,18.68,10.142716417910448,335,11068.71,2024,7,27,Sunday
2024-07-08,Store_A,1856015.3,244,1196.0,15.18,10.545900621118014,161,11528.05,2024,7,28,Monday
2024-07-08,Store_B,3520874.92,440,1345.0,25.3,10.341238095238095,315,11177.38,2024,7,28,Monday
2024-07-08,Store_C,2639015.87,378,900.0,29.29,10.008968253968254,252,10472.29,2024,7,28,Monday
2024-07-08,Store_D,4517882.54,513,1645.0,21.99,9.619223880597016,335,13486.22,2024,7,28,Monday
2024-07-08,Store_E,3433056.49,392,1424.0,19.89,10.212602230483272,269,12762.29,2024,7,28,Monday
2024-07-09,Store_A,4486505.19,601,1330.0,34.34,10.321855421686747,415,10810.86,2024,7,28,Tuesday
2024-07-09,Store_B,2401397.0100000002,273,1302.0,15.94,10.073248730964467,197,12189.83,2024,7,28,Tuesday
2024-07-09,Store_C,2809509.23,363,1007.0,27.9,10.334826254826254,259,10847.53,2024,7,28,Tuesday
2024-07-09,Store_D,5206387.3,662,1694.0,29.09,10.095686274509804,459,11342.89,2024,7,28,Tuesday
2024-07-09,Store_E,4427873.8,553,1390.0,29.14,10.410506666666667,375,11807.66,2024,7,28,Tuesday
2024-07-10,Store_A,2549460.5100000002,293,1185.0,18.14,9.206381909547739,199,12811.36,2024,7,28,Wednesday
2024-07-10,Store_B,3529656.83,427,1683.0,18.24,9.501176470588236,289,12213.35,2024,7,28,Wednesday
2024-07-10,Store_C,2384589.68,263,873.0,23.82,9.403937823834196,193,12355.39,2024,7,28,Wednesday
2024-07-10,Store_D,5159557.68,701,1582.0,31.94,9.928059071729956,474,10885.14,2024,7,28,Wednesday
2024-07-10,Store_E,2785590.68,375,1160.0,23.61,9.676899224806201,258,10796.86,2024,7,28,Wednesday
2024-07-11,Store_A,4451650.45,470,1326.0,26.13,9.947165109034268,321,13868.07,2024,7,28,Thursday
2024-07-11,Store_B,5707319.47,738,1687.0,32.7,9.54635294117647,510,11190.82,2024,7,28,Thursday
2024-07-11,Store_C,2006911.78,240,891.0,20.11,9.806606060606061,165,12163.1,2024,7,28,Thursday
2024-07-11,Store_D,5270893.36,764,1782.0,30.81,10.071919385796546,521,10116.88,2024,7,28,Thursday
2024-07-11,Store_E,3498150.51,465,1149.0,29.490000000000002,10.14863492063492,315,11105.24,2024,7,28,Thursday
2024-07-12,Store_A,5056858.59,647,1313.0,34.61,9.700400943396227,424,11926.55,2024,7,28,Friday
2024-07-12,Store_B,4763861.7,669,1563.0,31.9,9.921135371179039,458,10401.44,2024,7,28,Friday
2024-07-12,Store_C,3063474.81,434,1139.0,26.43,10.103439716312057,282,10863.39,2024,7,28,Friday
2024-07-12,Store_D,6030465.09,729,1689.0,31.56,10.316905737704918,488,12357.51,2024,7,28,Friday
2024-07-12,Store_E,2659033.13,319,1377.0,17.15,10.39340807174888,223,11923.92,2024,7,28,Friday
2024-07-13,Store_A,3623664.38,460,1845.0,18.54,10.422555910543132,313,11577.2,2024,7,28,Saturday
2024-07-13,Store_B,2912879.07,403,1811.0,16.6,10.380860215053763,279,10440.43,2024,7,28,Saturday
2024-07-13,Store_C,2589824.26,345,1529.0,16.3,10.655043103448275,232,11163.04,2024,7,28,Saturday
2024-07-13,Store_D,6619895.87,853,2211.0,28.8,10.176735042735043,585,11316.06,2024,7,28,Saturday
2024-07-13,Store_E,2358613.26,374,1719.0,15.63,10.098,250,9434.45,2024,7,28,Saturday
2024-07-14,Store_A,5538802.4799999995,698,1773.0,30.3,10.435112474437629,489,11326.79,2024,7,28,Sunday
2024-07-14,Store_B,3300202.32,443,1786.0,17.97,10.71148275862069,290,11380.01,2024,7,28,Sunday
2024-07-14,Store_C,5088546.5,579,1367.0,33.43,9.817180722891566,415,12261.56,2024,7,28,Sunday
2024-07-14,Store_D,7096781.35,950,2827.0,24.93,9.909487577639752,644,11019.85,2024,7,28,Sunday
2024-07-14,Store_E,3222000.12,428,1806.0,17.07,10.324501718213059,291,11072.17,2024,7,28,Sunday
2024-07-15,Store_A,2662799.56,347,1129.0,22.73,9.252116182572616,241,11048.96,2024,7,29,Monday
2024-07-15,Store_B,5314806.63,721,1658.0,31.52,9.863995901639344,488,10891.0,2024,7,29,Monday
